millis(),currentState,Calculated flight time,Time since last log,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude,orientation.actual.roll,orientation.actual.pitch,orientation.actual.yaw
567353,2,567353,46,0.45,10.2,0.20,0.4,0.-8,0.-10,6.87,10.9,90874.96,909.19,0.0,0.0,0.0
567399,2,567399,46,0.45,10.1,0.23,0.4,0.-10,0.-10,6.87,10.8,90869.54,908.60,0.0,0.0,0.0
567445,2,567445,46,0.47,10.2,0.23,0.5,0.-9,0.-10,6.87,10.8,90876.10,909.49,0.0,0.0,0.0
567496,2,567496,51,0.55,10.2,0.18,0.4,0.-9,0.-9,6.87,10.9,90870.67,909.19,0.0,0.0,0.0
567542,2,567542,46,0.44,10.1,0.21,0.4,0.-9,0.-9,6.81,10.8,90876.17,909.9,0.0,0.0,0.0
567591,2,567591,49,0.48,10.2,0.23,0.4,0.-10,0.-10,6.81,10.9,90876.10,908.99,0.0,0.0,0.0
567637,2,567637,46,0.52,10.4,0.30,0.4,0.-9,0.-10,6.87,10.8,90872.86,908.89,0.0,0.0,0.0
567683,2,567683,46,0.46,9.98,0.22,0.4,0.-8,0.-9,6.81,10.9,90873.83,909.29,0.0,0.0,0.0
567729,2,567729,46,0.49,10.4,0.22,0.4,0.-9,0.-10,6.87,10.8,90873.83,909.30,0.0,0.0,0.0
567775,2,567775,46,0.51,10.0,0.22,0.5,0.-9,0.-10,6.81,10.8,90879.33,909.19,0.0,0.0,0.0
567821,2,567821,46,0.42,10.1,0.22,0.4,0.-9,0.-9,6.87,10.9,90876.2,909.10,0.0,0.0,0.0
567871,2,567871,50,0.46,10.1,0.24,0.4,0.-9,0.-10,6.81,10.9,90865.10,909.20,0.0,0.0,0.0
567917,2,567917,46,0.52,10.2,0.21,0.4,0.-9,0.-9,6.75,10.9,90869.46,908.69,0.0,0.0,0.0
567963,2,567963,46,0.48,10.4,0.22,0.4,0.-9,0.-10,6.81,10.10,90871.64,908.90,0.0,0.0,0.0
568022,2,568022,59,0.41,9.99,0.23,0.4,0.-10,0.-9,6.87,10.8,90870.67,908.89,0.0,0.0,0.0
568068,2,568068,46,0.46,10.0,0.24,0.4,0.-8,0.-9,6.75,10.8,90872.86,909.38,0.0,0.0,0.0
568114,2,568114,46,0.50,10.7,0.20,0.4,0.-9,0.-10,6.75,10.9,90875.4,909.58,0.0,0.0,0.0
568157,2,568157,43,0.48,10.3,0.22,0.5,0.-9,0.-10,6.75,10.7,90870.67,908.89,0.0,0.0,0.0
568203,2,568203,46,0.47,10.5,0.20,0.4,0.-9,0.-10,6.87,10.8,90867.36,909.38,0.0,0.0,0.0
568249,2,568249,46,0.48,10.4,0.23,0.4,0.-9,0.-9,6.81,10.9,90874.96,909.29,0.0,0.0,0.0
568295,2,568295,46,0.48,9.99,0.22,0.5,0.-9,0.-10,6.81,10.9,90873.91,909.38,0.0,0.0,0.0
568342,2,568342,47,0.52,10.4,0.32,0.4,0.-9,0.-10,6.87,10.9,90869.54,909.19,0.0,0.0,0.0
568388,2,568388,46,0.51,10.4,0.22,0.5,0.-9,0.-10,6.81,10.8,90872.86,908.69,0.0,0.0,0.0
568431,2,568431,43,0.45,10.3,0.24,0.4,0.-9,0.-10,6.81,10.8,90878.28,908.69,0.0,0.0,0.0
568477,2,568477,46,0.46,10.4,0.22,0.4,0.-9,0.-10,6.81,10.9,90870.67,909.19,0.0,0.0,0.0
568529,2,568529,52,0.55,10.1,0.19,0.4,0.-9,0.-9,6.81,10.8,90871.81,909.19,0.0,0.0,0.0
568575,2,568575,46,0.50,10.2,0.21,0.5,0.-9,0.-10,6.81,10.9,90870.67,908.79,0.0,0.0,0.0
568621,2,568621,46,0.47,10.5,0.22,0.4,0.-9,0.-9,6.87,10.9,90878.20,908.80,0.0,0.0,0.0
568667,2,568667,46,0.42,10.4,0.23,0.4,0.-9,0.-9,6.81,10.10,90871.73,908.88,0.0,0.0,0.0
568710,2,568710,43,0.47,9.98,0.27,0.4,0.-9,0.-10,6.87,10.9,90869.54,908.49,0.0,0.0,0.0
568756,2,568756,46,0.48,9.97,0.21,0.4,0.-9,0.-10,6.87,10.8,90872.78,909.0,0.0,0.0,0.0
568802,2,568802,46,0.45,10.3,0.22,0.4,0.-9,0.-9,6.81,10.9,90881.52,909.10,0.0,0.0,0.0
568848,2,568848,46,0.56,9.76,0.25,0.5,0.-9,0.-10,6.87,10.10,90873.91,909.0,0.0,0.0,0.0
568894,2,568894,46,0.45,10.3,0.30,0.4,0.-9,0.-10,6.81,10.8,90872.78,909.69,0.0,0.0,0.0
568940,2,568940,46,0.50,10.5,0.22,0.4,0.-9,0.-9,6.81,10.9,90875.4,909.19,0.0,0.0,0.0
568983,2,568983,43,0.44,10.4,0.18,0.4,0.-8,0.-9,6.87,10.8,90871.73,908.89,0.0,0.0,0.0
569034,2,569034,51,0.46,10.5,0.22,0.4,0.-10,0.-10,6.87,10.8,90867.44,909.9,0.0,0.0,0.0
569080,2,569080,46,0.45,10.5,0.23,0.4,0.-8,0.-10,6.81,10.9,90872.78,908.79,0.0,0.0,0.0
569126,2,569126,46,0.53,10.3,0.18,0.4,0.-9,0.-9,6.81,10.8,90871.73,909.10,0.0,0.0,0.0
569172,2,569172,46,0.50,10.4,0.22,0.4,0.-8,0.-10,6.81,10.9,90872.70,909.19,0.0,0.0,0.0
569221,2,569221,49,0.47,10.1,0.18,0.5,0.-9,0.-10,6.75,10.8,90870.60,909.79,0.0,0.0,0.0
569267,2,569267,46,0.47,10.1,0.22,0.4,0.-9,0.-10,6.87,10.9,90871.64,909.0,0.0,0.0,0.0
569313,2,569313,46,0.45,10.2,0.22,0.5,0.-8,0.-10,6.81,10.8,90869.46,909.0,0.0,0.0,0.0
569360,2,569360,47,0.49,10.3,0.26,0.4,0.-9,0.-9,6.87,10.9,90877.15,909.29,0.0,0.0,0.0
569406,2,569406,46,0.49,10.3,0.21,0.4,0.-8,0.-9,6.87,10.10,90870.60,909.29,0.0,0.0,0.0
569452,2,569452,46,0.51,10.0,0.21,0.4,0.-10,0.-10,6.87,10.9,90874.96,908.50,0.0,0.0,0.0
569495,2,569495,43,0.49,10.1,0.19,0.4,0.-8,0.-9,6.81,10.10,90868.41,909.0,0.0,0.0,0.0
569546,2,569546,51,0.49,10.4,0.22,0.4,0.-9,0.-10,6.81,10.9,90877.15,908.70,0.0,0.0,0.0
569592,2,569592,46,0.44,10.4,0.23,0.4,0.-9,0.-10,6.87,10.9,90871.64,909.19,0.0,0.0,0.0
569638,2,569638,46,0.43,9.99,0.22,0.5,0.-9,0.-10,6.87,10.9,90874.89,908.30,0.0,0.0,0.0
569684,2,569684,46,0.44,10.1,0.22,0.4,0.-9,0.-9,6.81,10.10,90866.23,909.0,0.0,0.0,0.0
569730,2,569730,46,0.45,10.7,0.22,0.4,0.-9,0.-10,6.87,10.10,90867.36,908.89,0.0,0.0,0.0
569773,2,569773,43,0.48,10.2,0.24,0.4,0.-8,0.-9,6.87,10.8,90869.54,908.80,0.0,0.0,0.0
569819,2,569819,46,0.54,9.99,0.18,0.4,0.-9,0.-9,6.75,10.9,90866.23,908.80,0.0,0.0,0.0
569865,2,569865,46,0.46,10.4,0.22,0.4,0.-9,0.-9,6.87,10.9,90873.83,908.50,0.0,0.0,0.0
569911,2,569911,46,0.48,10.3,0.21,0.5,0.-9,0.-10,6.87,10.8,90871.64,908.80,0.0,0.0,0.0
569957,2,569957,46,0.46,10.5,0.21,0.4,0.-9,0.-10,6.81,10.9,90868.50,908.80,0.0,0.0,0.0
570003,2,570003,46,0.47,10.3,0.22,0.4,0.-8,0.-9,6.87,10.9,90872.78,909.38,0.0,0.0,0.0
570061,2,570061,58,0.46,10.2,0.22,0.4,0.-9,0.-10,6.81,10.7,90875.13,908.79,0.0,0.0,0.0
570107,2,570107,46,0.44,10.5,0.24,0.4,0.-8,0.-10,6.81,10.8,90864.12,908.59,0.0,0.0,0.0
570153,2,570153,46,0.51,10.2,0.20,0.5,0.-10,0.-10,6.87,10.8,90868.50,909.19,0.0,0.0,0.0
570199,2,570199,46,0.46,10.1,0.21,0.4,0.-8,0.-9,6.75,10.9,90874.96,909.59,0.0,0.0,0.0
570245,2,570245,46,0.50,10.2,0.24,0.4,0.-9,0.-10,6.93,10.8,90869.54,909.0,0.0,0.0,0.0
570291,2,570291,46,0.48,10.1,0.25,0.4,0.-10,0.-10,6.81,10.9,90868.41,909.9,0.0,0.0,0.0
570335,2,570335,44,0.53,10.2,0.19,0.4,0.-9,0.-9,6.81,10.9,90876.2,909.10,0.0,0.0,0.0
570382,2,570382,47,0.51,10.2,0.25,0.5,0.-9,0.-10,6.81,10.9,90876.2,909.0,0.0,0.0,0.0
570428,2,570428,46,0.60,9.82,0.30,0.5,0.-10,0.-10,6.81,10.10,90867.36,909.39,0.0,0.0,0.0
570474,2,570474,46,0.53,10.4,0.20,0.4,0.-9,0.-9,6.81,10.10,90870.60,909.0,0.0,0.0,0.0
570520,2,570520,46,0.46,10.2,0.28,0.5,0.-9,0.-10,6.81,10.9,90870.60,908.71,0.0,0.0,0.0
570572,2,570572,52,0.57,10.2,0.17,0.4,0.-9,0.-9,6.81,10.9,90870.67,909.19,0.0,0.0,0.0
570615,2,570615,43,0.45,10.2,0.21,0.4,0.-8,0.-9,6.87,10.8,90870.67,909.30,0.0,0.0,0.0
570661,2,570661,46,0.46,9.98,0.27,0.4,0.-9,0.-10,6.87,10.9,90867.36,908.90,0.0,0.0,0.0
570707,2,570707,46,0.47,10.3,0.22,0.4,0.-8,0.-9,6.81,10.9,90871.73,908.90,0.0,0.0,0.0
570753,2,570753,46,0.49,10.2,0.24,0.4,0.-9,0.-10,6.81,10.9,90870.60,909.59,0.0,0.0,0.0
570799,2,570799,46,0.45,10.4,0.22,0.4,0.-9,0.-10,6.81,10.10,90866.23,909.30,0.0,0.0,0.0
570848,2,570848,49,0.48,10.2,0.19,0.4,0.-9,0.-9,6.81,10.9,90872.78,908.89,0.0,0.0,0.0
570894,2,570894,46,0.49,10.1,0.25,0.4,0.-10,0.-10,6.81,10.10,90871.64,908.80,0.0,0.0,0.0
570940,2,570940,46,0.51,9.99,0.24,0.4,0.-9,0.-9,6.81,10.9,90866.23,909.39,0.0,0.0,0.0
570986,2,570986,46,0.36,10.1,0.27,0.4,0.-9,0.-9,6.87,10.9,90876.10,908.80,0.0,0.0,0.0
571032,2,571032,46,0.51,10.0,0.26,0.4,0.-9,0.-10,6.81,10.9,90868.33,909.11,0.0,0.0,0.0
571083,2,571083,51,0.56,9.99,0.22,0.4,0.-9,0.-10,6.81,10.9,90873.83,909.59,0.0,0.0,0.0
571132,2,571132,49,0.43,9.97,0.20,0.4,0.-8,0.-10,6.81,10.9,90872.78,909.29,0.0,0.0,0.0
571178,2,571178,46,0.47,9.98,0.26,0.4,0.-9,0.-10,6.81,10.9,90876.2,909.39,0.0,0.0,0.0
571224,2,571224,46,0.52,9.99,0.23,0.5,0.-9,0.-9,6.81,10.9,90878.20,909.40,0.0,0.0,0.0
571270,2,571270,46,0.43,9.98,0.20,0.4,0.-9,0.-9,6.81,10.9,90874.89,909.20,0.0,0.0,0.0
571316,2,571316,46,0.43,10.4,0.24,0.4,0.-9,0.-10,6.87,10.9,90869.54,909.20,0.0,0.0,0.0
571362,2,571362,46,0.50,10.3,0.22,0.5,0.-9,0.-10,6.81,10.9,90879.25,908.80,0.0,0.0,0.0
571406,2,571406,44,0.50,10.0,0.18,0.5,0.-9,0.-10,6.87,10.9,90867.28,909.20,0.0,0.0,0.0
571452,2,571452,46,0.49,10.3,0.20,0.4,0.-9,0.-9,6.87,10.10,90870.51,909.10,0.0,0.0,0.0
571498,2,571498,46,0.47,9.98,0.23,0.4,0.-9,0.-10,6.81,10.11,90866.14,909.39,0.0,0.0,0.0
571544,2,571544,46,0.44,10.1,0.23,0.4,0.-9,0.-10,6.81,10.10,90867.28,909.30,0.0,0.0,0.0
571595,2,571595,51,0.53,9.99,0.20,0.4,0.-9,0.-10,6.87,10.10,90876.2,909.10,0.0,0.0,0.0
571641,2,571641,46,0.49,9.99,0.20,0.5,0.-9,0.-10,6.87,10.9,90871.73,909.49,0.0,0.0,0.0
571684,2,571684,43,0.50,10.3,0.30,0.4,0.-9,0.-9,6.81,10.9,90871.64,908.90,0.0,0.0,0.0
571730,2,571730,46,0.51,10.0,0.17,0.4,0.-8,0.-10,6.87,10.10,90872.78,908.61,0.0,0.0,0.0
571776,2,571776,46,0.47,10.4,0.21,0.4,0.-9,0.-10,6.81,10.9,90870.60,909.10,0.0,0.0,0.0
571822,2,571822,46,0.47,9.98,0.24,0.4,0.-9,0.-10,6.81,10.9,90870.51,908.90,0.0,0.0,0.0
571868,2,571868,46,0.43,10.1,0.22,0.4,0.-9,0.-9,6.87,10.9,90871.57,908.80,0.0,0.0,0.0
571914,2,571914,46,0.49,10.2,0.23,0.5,0.-10,0.-10,6.81,10.9,90876.2,909.30,0.0,0.0,0.0
571957,2,571957,43,0.46,9.99,0.22,0.4,0.-8,0.-9,6.81,10.9,90877.15,909.0,0.0,0.0,0.0
572003,2,572003,46,0.43,9.97,0.18,0.4,0.-9,0.-10,6.87,10.9,90865.17,909.10,0.0,0.0,0.0
572049,2,572049,46,0.52,10.6,0.16,0.4,0.-9,0.-9,6.87,10.9,90874.96,909.20,0.0,0.0,0.0
572101,2,572101,52,0.59,10.0,0.16,0.4,0.-9,0.-10,6.81,10.9,90865.10,909.39,0.0,0.0,0.0
572147,2,572147,46,0.44,10.2,0.18,0.4,0.-9,0.-9,6.87,10.9,90876.2,909.0,0.0,0.0,0.0
572193,2,572193,46,0.48,9.97,0.28,0.5,0.-9,0.-10,6.81,10.9,90871.73,909.38,0.0,0.0,0.0
572241,2,572241,48,0.55,10.4,0.27,0.5,0.-8,0.-9,6.87,10.9,90868.41,909.49,0.0,0.0,0.0
572287,2,572287,46,0.39,9.97,0.22,0.4,0.-8,0.-10,6.87,10.9,90868.41,908.90,0.0,0.0,0.0
572333,2,572333,46,0.54,9.98,0.20,0.4,0.-9,0.-10,6.81,10.10,90864.4,909.0,0.0,0.0,0.0
572379,2,572379,46,0.63,9.98,0.20,0.5,0.-10,0.-10,6.81,10.10,90872.78,908.70,0.0,0.0,0.0
572426,2,572426,47,0.46,9.99,0.36,0.4,0.-9,0.-10,6.81,10.10,90871.64,909.0,0.0,0.0,0.0
572475,2,572475,49,0.32,9.98,0.28,0.4,0.-8,0.-10,6.87,10.9,90869.46,909.0,0.0,0.0,0.0
572521,2,572521,46,0.58,10.3,0.22,0.4,0.-10,0.-10,6.81,10.10,90871.64,908.90,0.0,0.0,0.0
572567,2,572567,46,0.49,10.2,0.27,0.4,0.-9,0.-9,6.87,10.10,90874.89,909.10,0.0,0.0,0.0
572626,2,572626,59,0.44,10.1,0.12,0.4,0.-10,0.-9,6.87,10.9,90871.73,908.80,0.0,0.0,0.0
572672,2,572672,46,0.40,10.3,0.26,0.5,0.-10,0.-10,6.87,10.9,90871.73,909.59,0.0,0.0,0.0
572718,2,572718,46,0.64,10.5,0.22,0.4,0.-8,0.-9,6.81,10.8,90867.28,909.19,0.0,0.0,0.0
572779,2,572779,61,0.58,10.2,0.23,0.4,0.-9,0.-9,6.75,10.9,90876.10,909.39,0.0,0.0,0.0
572825,2,572825,46,0.42,10.1,0.30,0.4,0.-7,0.-10,6.81,10.8,90869.54,909.9,0.0,0.0,0.0
572871,2,572871,46,0.43,9.98,0.23,0.4,0.-9,0.-10,6.87,10.9,90872.78,909.38,0.0,0.0,0.0
572917,2,572917,46,0.51,10.4,0.22,0.4,0.-9,0.-10,6.81,10.9,90874.89,908.50,0.0,0.0,0.0
572963,2,572963,46,0.42,9.99,0.20,0.4,0.-11,0.-10,6.81,10.9,90872.70,909.30,0.0,0.0,0.0
573009,2,573009,46,0.34,9.99,0.23,0.5,0.-9,0.-10,6.87,10.10,90868.41,908.99,0.0,0.0,0.0
573053,2,573053,44,0.56,10.7,0.27,0.4,0.-8,0.-9,6.87,10.9,90868.41,909.30,0.0,0.0,0.0
573099,2,573099,46,0.44,9.97,0.22,0.4,0.-8,0.-9,6.87,10.9,90864.4,909.39,0.0,0.0,0.0
573151,2,573151,52,0.44,10.0,0.18,0.4,0.-8,0.-10,6.81,10.9,90870.60,909.19,0.0,0.0,0.0
573197,2,573197,46,0.63,9.97,0.16,0.4,0.-11,0.-9,6.81,10.9,90872.78,909.40,0.0,0.0,0.0
573243,2,573243,46,0.49,10.3,0.25,0.5,0.-9,0.-10,6.81,10.10,90867.28,908.80,0.0,0.0,0.0
573289,2,573289,46,0.33,10.2,0.23,0.5,0.-9,0.-10,6.75,10.9,90877.7,909.50,0.0,0.0,0.0
573332,2,573332,43,0.55,10.3,0.24,0.4,0.-8,0.-9,6.81,10.9,90873.83,908.70,0.0,0.0,0.0
573378,2,573378,46,0.55,10.3,0.20,0.4,0.-9,0.-9,6.87,10.10,90870.51,909.19,0.0,0.0,0.0
573424,2,573424,46,0.33,9.97,0.23,0.5,0.-10,0.-10,6.81,10.11,90868.41,909.30,0.0,0.0,0.0
573471,2,573471,47,0.57,9.99,0.21,0.4,0.-9,0.-9,6.81,10.10,90868.33,909.10,0.0,0.0,0.0
573517,2,573517,46,0.60,10.4,0.29,0.4,0.-9,0.-9,6.81,10.10,90863.96,909.30,0.0,0.0,0.0
573563,2,573563,46,0.43,10.0,0.20,0.4,0.-8,0.-10,6.75,10.10,90870.60,908.80,0.0,0.0,0.0
573606,2,573606,43,0.56,9.75,0.23,0.4,0.-10,0.-10,6.81,10.9,90869.46,908.89,0.0,0.0,0.0
573657,2,573657,51,0.54,10.3,0.22,0.5,0.-9,0.-10,6.87,10.9,90873.83,909.19,0.0,0.0,0.0
573703,2,573703,46,0.43,9.97,0.18,0.5,0.-10,0.-10,6.81,10.9,90866.23,908.90,0.0,0.0,0.0
573749,2,573749,46,0.39,9.97,0.20,0.4,0.-8,0.-10,6.81,10.10,90870.51,908.80,0.0,0.0,0.0
573795,2,573795,46,0.58,10.2,0.19,0.4,0.-8,0.-9,6.87,10.9,90866.14,908.90,0.0,0.0,0.0
573841,2,573841,46,0.44,10.2,0.22,0.5,0.-10,0.-10,6.81,10.10,90873.83,908.50,0.0,0.0,0.0
573884,2,573884,43,0.39,10.2,0.30,0.4,0.-9,0.-9,6.81,10.9,90874.89,909.30,0.0,0.0,0.0
573930,2,573930,46,0.58,10.4,0.26,0.4,0.-9,0.-9,6.87,10.10,90872.70,909.20,0.0,0.0,0.0
573976,2,573976,46,0.57,10.2,0.22,0.5,0.-8,0.-10,6.75,10.10,90872.70,908.91,0.0,0.0,0.0
574022,2,574022,46,0.38,9.98,0.22,0.4,0.-9,0.-10,6.75,10.10,90870.51,909.0,0.0,0.0,0.0
574068,2,574068,46,0.52,10.0,0.22,0.4,0.-8,0.-10,6.87,10.11,90871.57,909.30,0.0,0.0,0.0
574117,2,574117,49,0.58,10.3,0.20,0.4,0.-10,0.-10,6.81,10.9,90871.64,908.80,0.0,0.0,0.0
574168,2,574168,51,0.38,10.1,0.25,0.4,0.-9,0.-10,6.87,10.10,90877.7,909.20,0.0,0.0,0.0
574214,2,574214,46,0.46,10.3,0.28,0.4,0.-9,0.-9,6.81,10.9,90871.64,909.30,0.0,0.0,0.0
574260,2,574260,46,0.55,10.2,0.22,0.4,0.-9,0.-10,6.81,10.9,90868.33,909.59,0.0,0.0,0.0
574306,2,574306,46,0.47,10.1,0.23,0.5,0.-9,0.-10,6.81,10.10,90872.70,909.20,0.0,0.0,0.0
574352,2,574352,46,0.49,10.1,0.19,0.4,0.-8,0.-9,6.81,10.10,90874.80,909.41,0.0,0.0,0.0
574402,2,574402,50,0.46,10.7,0.24,0.5,0.-10,0.-10,6.87,10.10,90879.17,909.21,0.0,0.0,0.0
574448,2,574448,46,0.54,10.3,0.26,0.4,0.-10,0.-9,6.87,10.11,90873.75,909.11,0.0,0.0,0.0
574495,2,574495,47,0.45,9.98,0.20,0.4,0.-9,0.-10,6.81,10.11,90870.43,909.21,0.0,0.0,0.0
574541,2,574541,46,0.47,10.1,0.22,0.4,0.-9,0.-10,6.81,10.10,90869.38,909.11,0.0,0.0,0.0
574587,2,574587,46,0.55,10.2,0.23,0.4,0.-8,0.-9,6.87,10.11,90870.51,909.11,0.0,0.0,0.0
574633,2,574633,46,0.46,10.2,0.22,0.5,0.-11,0.-10,6.81,10.10,90870.51,909.20,0.0,0.0,0.0
574691,2,574691,58,0.46,10.2,0.22,0.4,0.-9,0.-10,6.87,10.8,90870.60,909.0,0.0,0.0,0.0
574737,2,574737,46,0.42,10.2,0.24,0.4,0.-10,0.-10,6.81,10.9,90870.60,909.19,0.0,0.0,0.0
574783,2,574783,46,0.52,9.98,0.26,0.4,0.-7,0.-9,6.87,10.9,90867.28,909.30,0.0,0.0,0.0
574829,2,574829,46,0.48,10.2,0.24,0.4,0.-10,0.-10,6.81,10.10,90873.75,909.40,0.0,0.0,0.0
574875,2,574875,46,0.36,9.95,0.27,0.4,0.-7,0.-10,6.87,10.10,90868.33,909.0,0.0,0.0,0.0
574921,2,574921,46,0.53,10.4,0.20,0.4,0.-10,0.-9,6.87,10.9,90867.28,909.39,0.0,0.0,0.0
574964,2,574964,43,0.66,10.4,0.29,0.5,0.-11,0.-10,6.93,10.10,90866.14,908.61,0.0,0.0,0.0
575010,2,575010,46,0.43,9.98,0.22,0.5,0.-6,0.-10,6.87,10.10,90867.28,908.91,0.0,0.0,0.0
575056,2,575056,46,0.39,10.1,0.29,0.4,0.-8,0.-10,6.87,10.10,90869.46,909.0,0.0,0.0,0.0
575102,2,575102,46,0.49,10.3,0.14,0.4,0.-6,0.-10,6.81,10.10,90860.64,909.30,0.0,0.0,0.0
575148,2,575148,46,0.57,9.99,0.19,0.5,0.-14,0.-10,6.81,10.10,90876.99,909.60,0.0,0.0,0.0
575202,2,575202,54,0.53,9.99,0.20,0.5,0.-10,0.-10,6.81,10.9,90868.41,908.70,0.0,0.0,0.0
575248,2,575248,46,0.49,10.1,0.29,0.4,0.-9,0.-9,6.81,10.10,90870.51,909.10,0.0,0.0,0.0
575294,2,575294,46,0.45,10.4,0.26,0.4,0.-5,0.-10,6.81,10.10,90868.41,909.40,0.0,0.0,0.0
575340,2,575340,46,0.48,9.98,0.30,0.4,0.-7,0.-10,6.81,10.11,90863.96,909.20,0.0,0.0,0.0
575386,2,575386,46,0.50,10.1,0.18,0.4,0.-10,0.-9,6.87,10.11,90870.51,909.0,0.0,0.0,0.0
575432,2,575432,46,0.51,10.4,0.22,0.4,0.-12,0.-10,6.75,10.10,90863.96,909.11,0.0,0.0,0.0
575475,2,575475,43,0.51,10.0,0.30,0.4,0.-8,0.-9,6.81,10.11,90872.62,908.81,0.0,0.0,0.0
575522,2,575522,47,0.46,10.0,0.26,0.4,0.-6,0.-9,6.87,10.11,90873.75,909.30,0.0,0.0,0.0
575568,2,575568,46,0.44,10.1,0.26,0.4,0.-6,0.-9,6.87,10.11,90873.75,909.50,0.0,0.0,0.0
575614,2,575614,46,0.54,10.1,0.17,0.5,0.-10,0.-10,6.75,10.11,90871.48,909.19,0.0,0.0,0.0
575660,2,575660,46,0.48,10.7,0.22,0.5,0.-11,0.-9,6.81,10.11,90868.41,908.91,0.0,0.0,0.0
575711,2,575711,51,0.42,10.7,0.28,0.5,0.-9,0.-10,6.81,10.10,90868.33,908.80,0.0,0.0,0.0
575754,2,575754,43,0.58,10.3,0.24,0.4,0.-8,0.-9,6.87,10.9,90867.28,909.59,0.0,0.0,0.0
575800,2,575800,46,0.48,10.2,0.28,0.4,0.-7,0.-10,6.81,10.10,90872.70,909.0,0.0,0.0,0.0
575846,2,575846,46,0.38,10.2,0.24,0.4,0.-9,0.-10,6.81,10.10,90871.64,909.11,0.0,0.0,0.0
575892,2,575892,46,0.55,9.98,0.21,0.5,0.-11,0.-10,6.81,10.10,90870.43,908.71,0.0,0.0,0.0
575938,2,575938,46,0.57,10.1,0.28,0.5,0.-10,0.-10,6.87,10.11,90869.38,908.80,0.0,0.0,0.0
575984,2,575984,46,0.45,9.99,0.22,0.4,0.-10,0.-10,6.81,10.10,90870.51,909.50,0.0,0.0,0.0
576027,2,576027,43,0.39,10.3,0.25,0.4,0.-6,0.-9,6.81,10.10,90867.28,909.40,0.0,0.0,0.0
576073,2,576073,46,0.61,9.96,0.19,0.5,0.-12,0.-9,6.87,10.10,90871.57,908.91,0.0,0.0,0.0
576119,2,576119,46,0.57,10.0,0.20,0.4,0.-11,0.-9,6.81,10.10,90870.51,908.80,0.0,0.0,0.0
576165,2,576165,46,0.56,10.0,0.22,0.4,0.-10,0.-9,6.87,10.10,90876.99,909.21,0.0,0.0,0.0
576216,2,576216,51,0.39,10.1,0.31,0.4,0.-7,0.-10,6.81,10.10,90868.33,909.60,0.0,0.0,0.0
576265,2,576265,49,0.38,10.0,0.25,0.4,0.-6,0.-10,6.81,10.9,90870.51,909.11,0.0,0.0,0.0
576311,2,576311,46,0.58,10.1,0.20,0.4,0.-8,0.-10,6.75,10.10,90871.57,909.41,0.0,0.0,0.0
576357,2,576357,46,0.50,10.4,0.22,0.5,0.-11,0.-10,6.81,10.10,90870.51,909.20,0.0,0.0,0.0
576403,2,576403,46,0.44,9.93,0.23,0.5,0.-10,0.-9,6.75,10.10,90870.51,908.71,0.0,0.0,0.0
576449,2,576449,46,0.45,10.4,0.27,0.4,0.-7,0.-9,6.87,10.11,90872.70,909.50,0.0,0.0,0.0
576495,2,576495,46,0.50,10.0,0.25,0.5,0.-8,0.-10,6.93,10.11,90866.7,909.11,0.0,0.0,0.0
576546,2,576546,51,0.48,10.1,0.19,0.4,0.-9,0.-9,6.81,10.12,90869.30,908.71,0.0,0.0,0.0
576592,2,576592,46,0.50,10.0,0.20,0.4,0.-11,0.-10,6.81,10.12,90869.38,908.61,0.0,0.0,0.0
576638,2,576638,46,0.53,10.4,0.31,0.4,0.-9,0.-9,6.81,10.10,90872.62,908.72,0.0,0.0,0.0
576684,2,576684,46,0.43,10.4,0.26,0.4,0.-8,0.-10,6.87,10.11,90863.88,908.41,0.0,0.0,0.0
576744,2,576744,60,0.46,9.99,0.28,0.4,0.-7,0.-9,6.81,10.9,90872.78,909.10,0.0,0.0,0.0
576790,2,576790,46,0.43,10.3,0.28,0.4,0.-7,0.-10,6.81,10.9,90870.60,908.99,0.0,0.0,0.0
576833,2,576833,43,0.58,10.2,0.17,0.5,0.-9,0.-9,6.87,10.9,90871.64,909.40,0.0,0.0,0.0
576879,2,576879,46,0.46,10.2,0.24,0.5,0.-11,0.-9,6.81,10.11,90870.51,909.60,0.0,0.0,0.0
576925,2,576925,46,0.42,10.0,0.29,0.4,0.-8,0.-9,6.87,10.10,90872.70,909.30,0.0,0.0,0.0
576971,2,576971,46,0.49,10.0,0.29,0.5,0.-8,0.-10,6.87,10.10,90870.51,908.81,0.0,0.0,0.0
577017,2,577017,46,0.49,9.94,0.27,0.4,0.-8,0.-9,6.81,10.10,90877.7,908.51,0.0,0.0,0.0
577063,2,577063,46,0.44,10.2,0.18,0.4,0.-9,0.-9,6.81,10.11,90872.70,909.11,0.0,0.0,0.0
577106,2,577106,43,0.53,10.5,0.26,0.4,0.-10,0.-9,6.81,10.11,90872.70,909.30,0.0,0.0,0.0
577152,2,577152,46,0.48,10.3,0.22,0.5,0.-9,0.-10,6.87,10.10,90870.43,908.80,0.0,0.0,0.0
577198,2,577198,46,0.44,10.2,0.29,0.4,0.-8,0.-10,6.81,10.11,90871.57,908.91,0.0,0.0,0.0
