millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Velocity_inte,Velocity_diff,Velocity_est,lastInte.x,lastInte.y,lastDiff.x,lastDiff.y,Est_apogee,Z_accel_times_burnoutMass
758959,4,175535,80,-6.589,4.981,-6.902,78.558,2.455,83.338,0.129,0.85,0.119,-459.0,11.813,90620.890,932.25,-1438420.125,0.2,2.263,758953.0,-7.254,758953.0,931.324,-999.24,-4.482
759039,4,175615,80,-7.910,5.692,-7.591,79.552,2.396,82.855,0.244,0.24,0.58,-459.0,11.813,90628.789,932.234,-1439014.875,0.4,2.474,759033.0,-7.613,759033.0,931.2,-995.193,-4.930
759120,4,175696,81,-7.472,6.295,-7.591,79.41,2.572,82.548,0.3,0.26,0.10,-459.0,11.817,90626.710,931.741,-1439625.625,0.6,1.653,759113.0,-7.656,759113.0,931.533,-1013.563,-4.930
759198,4,175774,78,-9.166,5.584,-7.606,79.26,1.826,83.265,0.70,0.1,0.1,-459.0,11.808,90625.460,931.304,-1440228.500,0.1,2.104,759192.0,-7.606,759192.0,931.438,-1001.911,-4.939
759288,4,175864,90,-7.623,5.556,-7.484,78.880,1.344,83.557,0.5,0.6,0.81,-459.0,11.803,90620.62,932.6,-1440909.875,0.3,2.434,759282.0,-7.534,759282.0,931.135,-995.857,-4.860
759368,4,175944,80,-7.932,5.340,-7.864,78.982,0.467,83.484,0.101,0.107,0.254,-459.0,11.808,90616.523,931.722,-1441525.0,0.4,1.725,759362.0,-7.843,759362.0,931.513,-1011.176,-5.107
759448,4,176024,80,-7.207,6.848,-7.713,76.921,1.768,82.402,0.154,0.59,0.87,-459.0,11.808,90617.562,931.608,-1442130.0,0.2,2.232,759442.0,-7.283,759442.0,931.324,-998.888,-5.9
759528,4,176104,80,-5.347,6.446,-7.46,76.556,0.146,82.8,0.75,0.80,0.109,-459.0,11.813,90627.750,931.419,-1442708.0,0.6,3.46,759522.0,-7.168,759522.0,930.813,-985.956,-4.575
759608,4,176184,80,-8.82,5.383,-7.433,77.404,0.292,80.648,0.138,0.219,0.144,-459.0,11.813,90623.171,931.533,-1443272.250,0.10,1.545,759602.0,-6.938,759602.0,931.647,-1015.410,-4.827
759693,4,176269,85,-8.405,7.207,-8.496,77.842,2.440,78.325,0.270,0.161,0.41,-459.0,11.808,90629.0,931.304,-1443934.625,0.3,2.476,759687.0,-8.647,759687.0,931.324,-995.491,-5.517
759773,4,176349,80,-6.726,7.709,-7.706,76.834,1.797,79.348,0.186,0.202,0.56,-459.0,11.813,90620.890,931.816,-1444593.625,0.3,1.767,759767.0,-7.828,759767.0,931.627,-1009.521,-5.4
759881,4,176457,108,-6.187,5.426,-7.599,75.752,0.87,81.686,0.86,0.24,0.94,-459.0,11.789,90627.132,931.664,-1445423.625,0.2,2.435,759875.0,-7.541,759875.0,931.324,-995.323,-4.934
759965,4,176541,84,-8.449,6.525,-7.534,76.118,0.219,81.204,0.141,0.99,0.76,-459.0,11.808,90625.882,931.797,-1446081.250,0.3,1.790,759959.0,-8.115,759959.0,931.589,-1009.564,-4.892
760045,4,176621,80,-6.273,5.857,-7.570,76.746,0.789,82.724,0.42,0.7,0.96,-459.0,11.808,90624.421,931.608,-1446789.375,0.2,2.204,760039.0,-9.587,760039.0,931.419,-1000.296,-4.916
760126,4,176702,81,-7.817,6.632,-7.886,76.439,1.23,81.745,0.5,0.31,0.20,-459.0,11.813,90619.851,931.494,-1447484.625,0.5,1.705,760119.0,-7.792,760119.0,931.836,-1011.75,-5.121
760211,4,176787,85,-7.257,6.632,-7.972,76.30,1.8,81.584,0.79,0.54,0.14,-459.0,11.803,90618.601,931.116,-1448157.875,0.2,2.233,760205.0,-7.864,760205.0,931.647,-999.285,-5.177
760291,4,176867,80,-9.102,5.441,-7.527,75.840,0.628,82.592,0.21,0.24,0.30,-459.0,11.803,90630.39,931.96,-1448771.0,0.1,2.128,760285.0,-7.462,760285.0,931.533,-1001.933,-4.888
760382,4,176958,91,-7.932,6.927,-7.692,76.59,0.876,82.285,0.179,0.134,0.74,-459.0,11.799,90626.921,931.911,-1449483.125,0.2,2.263,760376.0,-8.187,760376.0,931.324,-998.303,-4.995
760467,4,177043,85,-7.192,5.778,-7.656,76.1,0.321,82.695,0.42,0.48,0.50,-459.0,11.808,90621.101,931.400,-1450151.0,0.8,1.588,760461.0,-7.527,760461.0,932.25,-1014.642,-4.972
760547,4,177123,80,-7.286,4.723,-7.3,76.629,0.146,82.329,0.90,0.47,0.86,-459.0,11.799,90620.890,931.722,-1450736.0,0.7,3.537,760541.0,-7.96,760541.0,931.419,-978.849,-4.547
760627,4,177203,80,-7.673,5.592,-7.527,76.717,0.555,82.505,0.43,0.62,0.5,-459.0,11.813,90622.140,931.513,-1451335.0,0.6,1.653,760621.0,-7.878,760621.0,931.950,-1012.767,-4.888
760713,4,177289,86,-7.42,6.209,-7.448,76.147,0.920,81.540,0.3,0.82,0.66,-459.0,11.808,90616.523,931.191,-1451987.250,0.2,2.262,760707.0,-7.290,760707.0,931.741,-999.136,-4.836
760793,4,177369,80,-7.192,6.159,-7.132,76.103,1.403,81.292,0.70,0.26,0.83,-459.0,11.803,90619.851,931.722,-1452560.750,0.4,2.476,760787.0,-7.46,760787.0,931.419,-995.898,-4.631
760888,4,177464,95,-7.731,6.65,-8.309,76.308,1.607,81.408,0.269,0.58,0.85,-459.0,11.799,90622.351,931.286,-1453282.625,0.4,2.659,760882.0,-8.151,760882.0,931.22,-992.247,-5.396
760968,4,177544,80,-8.75,6.230,-6.780,76.176,1.753,80.985,0.20,0.65,0.28,-459.0,11.799,90621.101,931.400,-1453890.250,0.10,1.551,760962.0,-7.39,760962.0,931.836,-1015.669,-4.403
761048,4,177624,80,-6.553,6.80,-7.685,76.571,1.929,82.212,0.87,0.20,0.56,-459.0,11.808,90622.140,931.513,-1454480.125,0.2,1.827,761042.0,-7.706,761042.0,932.44,-1008.957,-4.990
761129,4,177705,81,-7.903,6.999,-7.555,76.322,0.102,82.505,0.120,0.36,0.10,-459.0,11.813,90619.851,931.324,-1455091.500,0.6,3.46,761122.0,-7.577,761122.0,931.533,-986.137,-4.906
761208,4,177784,79,-8.54,6.130,-7.333,77.608,0.365,83.104,0.74,0.42,0.3,-459.0,11.817,90627.750,931.836,-1455692.875,0.2,1.827,761202.0,-7.455,761202.0,931.741,-1008.538,-4.762
761288,4,177864,80,-7.537,6.166,-7.785,76.907,0.906,81.598,0.156,0.36,0.112,-459.0,11.813,90625.460,931.836,-1456295.875,0.5,2.715,761282.0,-7.620,761282.0,931.324,-991.410,-5.56
761367,4,177943,79,-7.745,6.345,-7.311,75.401,1.227,81.408,0.46,0.187,0.36,-459.0,11.813,90619.851,931.627,-1456892.750,0.4,1.756,761361.0,-7.491,761361.0,931.647,-1010.205,-4.748
761457,4,178033,90,-6.589,5.793,-7.462,75.182,1.81,81.862,0.15,0.19,0.32,-459.0,11.803,90624.421,931.513,-1457559.250,0.5,3.132,761451.0,-7.319,761451.0,931.116,-984.735,-4.846
761537,4,178113,80,-7.386,5.362,-7.491,75.416,1.37,82.66,0.60,0.128,0.163,-459.0,11.817,90624.421,931.210,-1458150.500,0.3,1.767,761531.0,-7.462,761531.0,931.419,-1010.430,-4.864
761618,4,178194,81,-7.300,6.776,-7.548,76.235,1.622,81.438,0.24,0.69,0.80,-459.0,11.813,90624.210,931.513,-1458763.125,0.0,2.0,761612.0,-7.663,761612.0,931.419,-1004.457,-4.902
761698,4,178274,80,-7.623,5.613,-7.362,76.980,1.256,82.373,0.64,0.32,0.58,-459.0,11.808,90626.710,931.304,-1459362.750,0.0,2.81,761692.0,-7.326,761692.0,931.344,-1002.910,-4.780
761778,4,178354,80,-8.75,7.178,-7.599,77.857,1.8,80.678,0.9,0.56,0.10,-459.0,11.817,90625.460,931.722,-1459964.875,0.2,2.262,761772.0,-7.728,761772.0,931.135,-999.540,-4.934
761857,4,178433,79,-7.975,6.675,-7.692,77.974,0.935,81.452,0.67,0.65,0.2,-459.0,11.822,90621.921,931.950,-1460569.125,0.8,1.588,761851.0,-7.570,761851.0,931.836,-1014.528,-4.995
761937,4,178513,80,-7.314,6.525,-7.570,78.32,2.280,79.771,0.19,0.35,0.39,-459.0,11.813,90620.890,932.44,-1461168.375,0.10,6.391,761931.0,-7.412,761931.0,931.22,-953.835,-4.916
762044,4,178620,107,-6.819,5.563,-8.202,77.769,2.206,79.845,0.54,0.122,0.113,-459.0,11.794,90628.171,932.194,-1462008.750,0.2,1.767,762038.0,-8.295,762038.0,931.324,-1010.38,-5.326
762130,4,178706,86,-7.788,5.685,-7.254,77.185,2.879,80.210,0.64,0.15,0.63,-459.0,11.803,90621.312,931.400,-1462666.875,0.3,1.778,762123.0,-7.189,762123.0,931.608,-1009.119,-4.711
762209,4,178785,79,-7.343,6.460,-8.115,77.375,2.440,79.874,0.8,0.53,0.16,-459.0,11.808,90623.390,931.702,-1463276.250,0.7,3.537,762203.0,-8.44,762203.0,931.2,-978.838,-5.270
762289,4,178865,80,-7.185,7.77,-7.835,76.337,0.686,80.912,0.52,0.31,0.22,-459.0,11.813,90621.101,931.911,-1463894.750,0.1,1.898,762283.0,-7.419,762283.0,931.116,-1006.897,-5.88
762375,4,178951,86,-7.42,5.577,-7.362,75.957,0.876,80.561,0.20,0.95,0.33,-459.0,11.808,90618.812,931.513,-1464530.375,0.4,1.715,762369.0,-7.362,762369.0,931.513,-1011.539,-4.780
762455,4,179031,80,-8.104,6.467,-7.441,76.892,0.876,80.254,0.14,0.31,0.62,-459.0,11.817,90626.500,930.908,-1465137.375,0.1,1.882,762449.0,-7.814,762449.0,931.647,-1007.882,-4.832
762546,4,179122,91,-9.518,5.800,-8.44,77.755,1.958,80.20,0.100,0.18,0.300,-459.0,11.813,90627.960,931.702,-1465868.375,0.3,2.435,762540.0,-8.252,762540.0,931.344,-996.243,-5.223
762631,4,179207,85,-6.553,6.683,-8.108,76.1,2.119,78.968,0.36,0.44,0.62,-459.0,11.803,90619.851,931.96,-1466561.250,0.0,2.19,762625.0,-8.51,762625.0,931.324,-1004.160,-5.265
762711,4,179287,80,-7.106,5.986,-7.785,75.475,2.733,77.360,0.37,0.31,0.49,-459.0,11.813,90626.500,931.627,-1467201.375,0.5,1.705,762705.0,-7.950,762705.0,931.741,-1011.378,-5.56
762791,4,179367,80,-7.860,6.352,-8.180,75.591,2.586,77.301,0.157,0.18,0.7,-459.0,11.808,90625.460,931.304,-1467837.375,0.4,2.476,762785.0,-7.950,762785.0,931.419,-995.192,-5.312
762877,4,179453,86,-5.584,6.963,-7.484,75.153,3.244,76.600,0.46,0.20,0.13,-459.0,11.808,90619.640,931.400,-1468506.0,0.4,1.705,762871.0,-7.599,762871.0,931.836,-1011.585,-4.860
762957,4,179533,80,-7.135,5.606,-7.850,74.963,3.25,77.53,0.5,0.48,0.85,-459.0,11.813,90623.171,931.930,-1469125.375,0.12,-259.65,762951.0,-7.886,762951.0,930.832,-790.186,-5.97
763052,4,179628,95,-8.147,5.434,-7.713,75.825,2.586,77.769,0.81,0.35,0.65,-459.0,11.803,90625.671,931.380,-1469868.125,0.1,1.840,763046.0,-7.749,763046.0,931.22,-1007.834,-5.9
763133,4,179709,81,-7.838,6.187,-8.560,75.489,2.776,77.477,0.58,0.47,0.92,-459.0,11.803,90628.789,932.138,-1470518.0,0.4,1.715,763126.0,-8.496,763126.0,931.419,-1011.140,-5.559
763212,4,179788,79,-6.905,5.541,-7.785,75.255,3.288,76.892,0.6,0.22,0.88,-459.0,11.817,90621.921,931.608,-1471161.0,0.2,2.263,763206.0,-7.577,763206.0,931.210,-999.525,-5.56
763292,4,179868,80,-7.881,6.309,-7.534,75.372,4.194,75.591,0.116,0.48,0.7,-459.0,11.817,90621.921,931.627,-1471778.625,0.0,1.981,763286.0,-7.864,763286.0,931.230,-1004.482,-4.892
763372,4,179948,80,-7.609,7.307,-7.814,75.518,4.370,75.401,0.36,0.51,0.55,-459.0,11.822,90622.960,932.138,-1472431.375,0.0,1.980,763366.0,-8.453,763366.0,931.249,-1005.214,-5.74
763452,4,180028,80,-7.235,5.943,-7.347,72.931,-18.284,41.420,0.99,0.236,0.77,-459.0,11.822,90623.171,931.836,-1473057.375,0.10,1.551,763446.0,-7.197,763446.0,932.63,-1016.579,-4.771
763538,4,180114,86,-6.841,6.467,-7.570,82.256,7.702,35.223,0.61,0.3,0.79,-459.0,11.803,90619.640,931.950,-1473697.625,0.6,3.130,763532.0,-7.692,763532.0,931.533,-984.735,-4.916
763645,4,180221,107,-7.214,6.467,-7.728,54.48,-1.753,0.672,0.222,0.44,0.105,-459.0,11.785,90621.312,931.380,-1474519.500,0.3,2.715,763639.0,-7.670,763639.0,931.116,-991.434,-5.18
763725,4,180301,80,-7.724,5.958,-7.441,34.244,9.310,-5.159,0.439,0.18,0.120,-459.0,11.803,90621.101,931.702,-1475128.250,0.6,1.661,763719.0,-7.548,763719.0,931.627,-1013.61,-4.832
763804,4,180380,79,-7.817,4.414,-7.290,-30.342,47.33,21.309,0.422,0.177,0.288,-459.0,11.799,90621.101,931.210,-1475715.500,0.2,2.263,763798.0,-7.319,763798.0,931.419,-998.710,-4.734
763884,4,180460,80,-7.925,5.929,-7.24,-25.884,6.591,-2.733,0.230,0.147,0.143,-459.0,11.813,90625.460,931.627,-1476300.125,0.4,1.756,763878.0,-7.297,763878.0,931.741,-1010.309,-4.561
763964,4,180540,80,-6.568,5.735,-7.785,-55.100,-1.271,-11.517,0.128,0.100,0.74,-459.0,11.817,90622.140,931.816,-1476895.125,0.7,3.537,763958.0,-7.577,763958.0,931.135,-979.134,-5.56
764050,4,180626,86,-7.429,4.622,-7.261,-95.191,-55.583,-1.651,0.11,0.226,0.334,-459.0,11.826,90622.140,932.764,-1477533.875,0.5,1.661,764044.0,-7.276,764044.0,931.647,-1012.227,-4.715
764142,4,180718,92,-8.126,6.137,-7.383,-106.927,-110.698,40.470,0.45,0.152,0.102,-459.0,11.803,90621.101,931.627,-1478182.250,0.3,2.476,764135.0,-6.974,764135.0,931.324,-994.663,-4.794
764221,4,180797,79,-7.881,5.907,-7.649,-56.986,-119.774,16.661,0.72,0.158,0.181,-459.0,11.808,90624.210,931.816,-1478769.750,0.5,1.705,764215.0,-7.713,764215.0,931.741,-1011.288,-4.967
764306,4,180882,85,-9.382,5.627,-7.972,-3.697,-108.579,-6.138,0.36,0.51,0.786,-459.0,11.813,90620.890,931.419,-1479429.750,0.1,2.128,764300.0,-7.814,764300.0,931.627,-1001.620,-5.177
764386,4,180962,80,-9.518,6.123,-7.398,49.429,-73.706,-12.715,0.2,0.251,0.1,-459.0,11.808,90619.851,931.513,-1480043.750,0.1,1.897,764380.0,-7.534,764380.0,931.741,-1006.488,-4.804
764472,4,181048,86,-7.946,7.680,-8.460,65.931,-42.619,-8.111,0.171,0.38,0.64,-459.0,11.803,90618.812,932.44,-1480783.750,0.5,3.48,764466.0,-9.673,764466.0,931.230,-985.291,-5.494
764552,4,181128,80,-7.250,3.818,-7.225,66.983,-39.345,-6.767,0.15,0.43,0.232,-459.0,11.817,90623.171,932.347,-1481452.500,0.0,2.19,764546.0,-7.46,764546.0,931.210,-1004.336,-4.692
764642,4,181218,90,-8.614,6.862,-7.398,60.84,-53.990,-1.23,0.15,0.43,0.12,-459.0,11.803,90618.812,930.889,-1482103.500,0.7,1.607,764636.0,-7.419,764636.0,931.855,-1014.90,-4.804
764721,4,181297,79,-8.355,5.369,-7.555,53.40,-69.336,6.211,0.41,0.53,0.108,-459.0,11.808,90626.710,932.25,-1482688.250,0.3,2.435,764715.0,-7.383,764715.0,931.552,-995.704,-4.906
764801,4,181377,80,-8.11,4.350,-8.352,47.763,-84.595,10.172,0.22,0.51,0.475,-459.0,11.817,90627.750,931.438,-1483411.0,0.1,2.128,764795.0,-10.685,764795.0,931.438,-1002.16,-5.424
764881,4,181457,80,-8.621,2.964,-5.337,56.80,-82.300,5.875,0.11,0.210,0.577,-459.0,11.817,90620.890,932.138,-1484414.375,0.2,2.263,764875.0,-14.397,764875.0,931.230,-999.427,-3.466
764961,4,181537,80,-9.324,1.399,-11.992,62.481,-88.439,-10.216,0.88,0.97,0.209,-459.0,11.822,90617.351,931.533,-1485224.125,0.1,2.103,764955.0,-5.847,764955.0,931.135,-1002.536,-7.787
765041,4,181617,80,-7.429,7.85,-8.539,68.415,-91.727,-20.228,0.21,0.70,0.67,-459.0,11.808,90625.250,931.324,-1485843.0,0.2,1.827,765035.0,-9.623,765035.0,931.344,-1008.428,-5.545
765121,4,181697,80,-8.312,3.948,-11.590,73.443,-94.329,-32.125,0.131,0.69,0.86,-459.0,11.817,90621.921,931.647,-1486662.500,0.3,2.434,765115.0,-10.865,765115.0,931.41,-995.100,-7.526
765211,4,181787,90,-7.472,1.751,-4.541,77.68,-75.314,-27.828,0.89,0.50,0.72,-459.0,11.817,90620.890,931.722,-1487834.0,0.8,1.581,765204.0,-15.459,765204.0,931.761,-1014.377,-2.948
765290,4,181866,79,-8.384,8.3,-8.546,76.629,-47.62,-18.474,0.46,0.33,0.243,-459.0,11.813,90627.539,931.608,-1488727.875,0.1,2.128,765284.0,-6.888,765284.0,931.647,-1001.527,-5.550
765370,4,181946,80,-6.245,6.618,-11.410,74.466,-42.107,-13.724,0.102,0.115,0.107,-459.0,11.813,90626.710,931.836,-1489479.375,0.2,2.263,765364.0,-11.898,765364.0,931.438,-998.911,-7.410
765457,4,182033,87,-6.726,3.230,-9.616,69.833,-42.5,-4.530,0.53,0.161,0.35,-459.0,11.813,90618.601,931.400,-1490553.875,0.1,2.104,765451.0,-12.803,765451.0,931.344,-1002.128,-6.244
765537,4,182113,80,-6.790,3.704,-9.967,67.567,-42.5,0.467,0.78,0.102,0.70,-459.0,11.817,90621.921,932.44,-1491266.375,0.8,1.588,765531.0,-5.7,765531.0,932.44,-1014.632,-6.473
765617,4,182193,80,-7.680,5.606,-5.825,67.553,-46.521,3.756,0.3,0.73,0.51,-459.0,11.817,90621.921,931.741,-1491845.625,0.7,3.422,765611.0,-9.472,765611.0,931.457,-981.216,-3.783
765702,4,182278,85,-6.963,4.737,-7.792,65.711,-60.128,2.163,0.11,0.62,0.17,-459.0,11.813,90624.0,931.419,-1492729.875,0.1,2.152,765696.0,-11.331,765696.0,931.324,-1001.634,-5.60
765809,4,182385,107,-5.814,4.457,-7.534,63.899,-62.247,-3.273,0.87,0.65,0.338,-459.0,11.799,90623.601,931.892,-1493601.0,0.1,1.897,765803.0,-4.950,765803.0,931.438,-1007.338,-4.892
765889,4,182465,80,-8.693,7.422,-9.917,62.379,-63.782,-1.987,0.57,0.44,0.240,-459.0,11.808,90623.390,931.286,-1493952.250,0.0,2.19,765883.0,-3.830,765883.0,931.419,-1003.647,-6.440
765974,4,182550,85,-7.910,7.49,-12.207,65.492,-66.398,-5.627,0.54,0.151,0.51,-459.0,11.813,90622.140,931.494,-1494330.625,0.1,1.913,765968.0,-5.72,765968.0,931.513,-1006.836,-7.927
