millis(),currentState,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude
14493,2,0.13,9.92,-2.-35,0.3,0.0,0.-7,-3.-12,1.10,93476.18,675.7
14537,2,0.-80,9.91,-1.-60,0.2,0.-14,0.-8,-3.-12,1.9,93481.39,674.50
14581,2,-1.-6,9.89,-1.-37,0.4,0.-7,0.-5,-3.-18,1.8,93474.96,675.46
14626,2,0.-61,9.85,-1.-19,0.3,0.-7,0.-5,-3.-12,1.8,93479.18,674.60
14670,2,0.-85,9.87,-1.-29,0.5,0.-7,0.-6,-3.-18,1.7,93474.90,674.80
14714,2,0.-59,9.87,-1.-55,0.4,0.-6,0.-5,-3.-12,1.6,93472.70,675.47
14758,2,0.-71,9.88,-1.-18,0.5,0.-8,0.-6,-3.-25,1.6,93480.17,675.28
14802,2,0.-26,9.92,-1.-40,0.5,0.-12,0.-7,-3.-18,1.4,93479.13,675.18
14842,2,0.-64,9.96,-1.-39,0.6,0.-10,0.-9,-3.-18,1.5,93474.78,675.28
14886,2,0.-89,9.91,-1.-47,0.5,0.-6,0.-8,-3.-18,1.4,93475.82,674.90
14930,2,0.-90,10.7,0.-96,0.3,0.-5,0.-8,-3.-25,1.5,93477.91,675.48
14974,2,0.-90,9.89,-1.-15,0.4,0.-2,0.-5,-3.-18,1.4,93472.52,675.10
15018,2,0.-64,9.91,-1.-48,0.6,0.-9,0.-4,-3.-12,1.3,93480.5,675.48
15062,2,0.-36,9.91,-1.-57,0.4,0.-8,0.-7,-3.-12,1.4,93475.76,674.72
15106,2,0.-72,9.82,-1.-13,0.4,0.-10,0.-8,-3.-12,1.4,93476.81,674.72
15152,2,0.-32,9.92,-1.-61,0.3,0.-8,0.-8,-3.-18,1.3,93479.99,675.11
15196,2,0.-13,9.94,-1.-91,0.0,0.-7,0.-10,-3.-12,1.3,93473.50,675.20
15240,2,0.-90,9.82,0.-72,0.0,0.-12,0.-12,-3.-18,1.3,93473.57,675.40
15284,2,-1.-53,9.92,-1.-9,0.4,0.-7,0.-10,-3.-18,1.3,93474.60,675.1
15328,2,0.-85,9.83,-1.-52,0.6,0.-12,0.-5,-3.-18,1.3,93472.46,674.91
15372,2,0.-75,9.85,-1.-70,0.4,0.-10,0.-5,-3.-18,1.3,93474.60,675.1
15416,2,0.-60,9.96,-1.-31,0.5,0.-13,0.-4,-3.-18,1.3,93472.46,675.11
15460,2,0.-3,9.99,0.-99,0.5,0.-9,0.-7,-3.-12,1.4,93480.5,675.20
15500,2,0.-32,9.96,-1.-24,0.6,0.-10,0.-10,-3.-12,1.3,93469.22,675.30
15544,2,0.-92,9.83,-1.-59,0.7,0.-12,0.-10,-3.-12,1.2,93478.89,674.72
15588,2,0.-41,9.98,-1.-18,0.5,0.-4,0.-10,-3.-18,1.1,93469.22,674.73
15633,2,0.-61,9.88,-1.-68,0.6,0.-13,0.-12,-3.-18,1.2,93475.64,675.49
15677,2,0.-88,9.91,-1.-41,0.5,0.-9,0.-12,-3.-18,1.2,93477.73,674.44
15721,2,-1.-49,9.82,-1.-55,0.4,0.-9,0.-10,-3.-12,1.1,93468.12,675.30
15765,2,0.-86,9.90,-1.-78,0.1,0.-2,0.-7,-3.-12,1.2,93472.34,674.74
15811,2,0.-35,9.97,0.-92,0.3,0.-10,0.-8,-3.-18,1.0,93478.77,674.93
15855,2,0.-89,9.87,-1.-24,0.5,0.-11,0.-9,-3.-25,1.2,93476.63,674.64
15899,2,-1.-13,9.88,-1.-58,0.3,0.-3,0.-9,-3.-25,1.1,93476.63,675.22
15943,2,-1.-32,9.99,0.-99,0.4,0.-4,0.-7,-3.-18,1.1,93474.48,675.3
15987,2,-1.-23,9.83,-1.-13,0.8,0.-12,0.-3,-3.-12,1.0,93477.67,675.51
16031,2,0.-22,9.94,-1.-99,0.5,0.-5,0.-4,-3.-25,0.99,93471.24,674.84
16075,2,0.1,9.77,-1.-92,0.5,0.-13,0.-7,-3.-12,1.0,93475.46,675.12
16119,2,-1.-17,9.81,-1.-25,0.8,0.-18,0.-8,-3.-12,1.0,93476.57,674.74
16159,2,-1.-11,9.51,-1.-65,0.4,0.-6,0.-7,-3.-18,1.0,93478.77,674.74
16203,2,0.-53,9.93,0.-55,0.2,0.0,0.-4,-3.-18,1.0,93478.77,674.65
16247,2,0.-90,9.89,-1.-2,0.6,0.-8,0.-5,-3.-18,1.0,93479.81,675.51
16291,2,0.-89,9.96,-1.-77,0.3,0.-1,0.-5,-3.-18,0.99,93480.85,675.3
16335,2,0.-67,9.94,-1.-87,0.7,0.-7,0.-5,-3.-12,0.99,93472.22,674.84
16379,2,0.-87,9.88,-1.-25,0.7,0.0,0.-5,-3.-12,0.99,93478.71,674.55
16423,2,0.-65,9.95,-1.-12,0.6,0.-1,0.-3,-3.-12,1.0,93478.64,675.12
16467,2,0.-53,9.94,-1.-40,0.7,0.-8,0.-2,-3.-18,0.99,93476.57,674.74
16507,2,0.-48,9.89,-1.-65,0.7,0.-8,0.-4,-3.-12,1.0,93478.71,675.22
16551,2,0.-34,9.95,-1.-55,0.5,0.-8,0.-5,-3.-25,0.99,93478.71,675.12
16595,2,0.-35,9.87,-1.-59,0.3,0.-8,0.-7,-3.-18,0.98,93480.85,674.74
16640,2,0.-59,9.90,-1.-46,0.3,0.-12,0.-10,-3.-25,0.99,93481.89,674.74
16684,2,0.-86,10.0,-1.-85,0.0,0.-7,0.-9,-3.-18,0.98,93471.18,674.36
16728,2,0.-96,8.94,-1.-10,0.1,0.-14,0.-9,-3.-12,0.98,93477.60,674.56
16772,2,-1.-4,9.84,-1.-63,0.1,0.-10,0.-7,-3.-12,0.99,93482.99,675.32
16812,2,0.-35,9.93,-1.-25,0.2,0.-10,0.-7,-3.-12,0.99,93473.32,674.46
16856,2,0.-55,9.82,-1.-12,0.2,0.-13,0.-7,-3.-12,0.99,93479.75,675.13
16900,2,0.-83,10.0,0.-78,0.5,0.-12,0.-9,-3.-12,0.99,93475.40,675.3
16944,2,-1.-28,9.86,-1.-16,0.8,0.-9,0.-5,-3.-18,0.98,93484.3,674.94
16988,2,-1.-5,9.97,0.-89,0.9,0.-5,0.-3,-3.-18,0.98,93477.54,675.33
17032,2,0.-57,9.88,-1.-43,0.9,0.-2,0.-2,-3.-12,0.98,93475.40,675.23
17076,2,0.-39,9.83,-1.-74,0.8,0.-8,0.-3,-3.-12,0.98,93480.78,674.66
17120,2,0.-34,9.88,-1.-27,0.7,0.-7,0.-4,-3.-12,0.98,93484.3,675.13
17160,2,0.-60,9.90,-1.-15,0.9,0.-8,0.-5,-3.-12,0.98,93471.12,675.23
17204,2,0.-18,9.95,-1.-20,0.9,0.-3,0.-7,-3.-18,0.98,93478.59,674.85
17248,2,0.-15,9.95,-1.-53,0.10,0.-4,0.-9,-3.-12,0.98,93475.40,673.99
17292,2,0.1,9.95,-1.-62,0.9,0.-9,0.-13,-3.-12,0.98,93479.69,674.47
17336,2,0.-97,9.95,-1.-61,0.9,0.-7,0.-14,-3.-12,0.97,93474.30,674.75
17380,2,0.-62,9.91,-1.-40,0.9,0.-18,0.-12,-3.-18,0.98,93482.87,675.23
17424,2,-1.-12,10.5,-1.-77,0.12,0.-11,0.-14,-3.-18,0.98,93478.59,675.33
17464,2,-1.-4,9.79,-1.-28,0.10,0.-7,0.-11,-3.-12,0.98,93481.83,674.75
17508,2,-1.-20,9.91,0.-99,0.11,0.-4,0.-9,-3.-12,0.98,93477.49,673.99
17552,2,-1.-1,9.79,-1.-49,0.12,0.-5,0.-6,-3.-12,0.97,93476.44,675.14
17596,2,0.-68,10.0,-1.-78,0.0,0.3,0.-14,-3.-18,0.97,93471.6,674.66
17641,2,0.-88,9.82,-1.-86,0.9,0.-12,0.-10,-3.-18,0.97,93482.87,675.4
17685,2,-1.-2,9.85,-1.-33,0.7,0.-9,0.-9,-3.-12,0.97,93473.20,674.85
17729,2,-1.-51,9.82,-1.-67,0.10,0.-11,0.-5,-3.-18,0.97,93475.35,674.76
17773,2,0.-50,9.81,-1.-78,0.8,0.-5,0.-2,-3.-18,0.97,93481.77,674.66
17813,2,0.-8,9.90,-1.-78,0.7,0.-7,0.-5,-3.-12,0.97,93477.49,674.85
17857,2,0.-81,9.88,-2.-5,0.5,0.-13,0.-6,-3.-12,0.97,93477.49,674.66
17901,2,-1.-5,9.80,-1.-54,0.4,0.-5,0.-4,-3.-18,0.97,93486.5,674.47
17945,2,-1.-8,9.83,-1.-43,0.7,0.-9,0.0,-3.-18,0.96,93476.44,674.75
17989,2,0.-35,9.90,-1.-86,0.5,0.-3,0.-1,-3.-12,0.97,93477.49,674.85
18033,2,0.-17,9.90,-1.-80,0.4,0.-9,0.-4,-3.-18,0.97,93481.77,674.75
18077,2,0.-33,9.96,-1.-57,0.4,0.-9,0.-6,-3.-12,0.97,93478.59,674.66
18117,2,0.-92,9.92,-1.-45,0.5,0.-8,0.-7,-3.-12,0.97,93482.81,674.85
18161,2,0.-85,9.88,-1.-3,0.8,0.-9,0.-6,-3.-12,0.97,93478.59,674.56
18205,2,0.-97,9.70,-2.-7,0.12,0.-10,0.-4,-3.-18,0.97,93481.77,674.75
18249,2,0.-68,9.85,-1.-91,0.7,0.-4,0.-2,-3.-12,0.97,93479.63,674.76
18293,2,1.5,9.80,-1.-85,0.9,0.-15,0.-5,-3.-18,0.97,93480.67,674.57
18337,2,0.-17,10.0,-2.-46,0.5,0.-19,0.-12,-3.-12,0.98,93480.67,674.19
18381,2,0.-86,9.86,-1.-69,0.-1,0.1,0.-13,-3.-6,0.97,93480.67,674.28
18425,2,-1.-28,9.81,-1.-43,0.2,0.-12,0.-10,-3.-18,0.97,93480.73,674.95
18465,2,0.-65,9.85,-1.-74,0.0,0.-3,0.-9,-3.-12,0.97,93480.73,674.18
18509,2,0.-37,9.81,-2.-4,0.3,0.-13,0.-6,-3.-12,0.97,93481.77,674.76
18553,2,0.-4,9.93,-1.-85,0.4,0.-11,0.-9,-3.-18,0.97,93475.35,674.38
18597,2,0.-27,9.82,-2.-84,0.1,0.-12,0.-11,-3.-18,0.97,93475.35,674.47
18642,2,-1.-4,9.95,-1.-32,0.-2,0.-7,0.-14,-3.-12,0.97,93481.71,674.67
18686,2,-1.-83,9.73,-1.-47,0.0,0.-8,0.-8,-3.-12,0.97,93488.19,674.67
18730,2,0.-50,9.85,-1.-41,0.0,0.-9,0.-5,-3.-12,0.97,93482.81,674.75
18770,2,-1.-22,9.89,-1.-31,0.0,0.0,0.-5,-3.-12,0.97,93479.57,674.76
18814,2,0.28,9.76,-1.-62,0.7,0.-11,0.0,-3.-12,0.97,93482.81,674.76
18858,2,0.-1,10.14,-2.0,0.2,0.-10,0.-8,-3.-18,0.97,93487.9,674.76
18902,2,-1.-90,9.79,-1.-6,0.7,0.-19,0.-5,-3.-12,0.97,93487.9,674.38
18946,2,0.-75,10.3,-1.-60,0.7,0.1,0.-6,-3.-12,0.97,93476.32,674.57
18990,2,0.-13,9.99,-2.-27,0.7,0.-18,0.-6,-3.-12,0.97,93478.46,674.76
19034,2,-1.-43,9.88,-1.-60,0.7,0.-15,0.-7,-3.-18,0.97,93479.57,673.71
19078,2,0.7,9.99,-1.-57,0.5,0.-6,0.-5,-3.-18,0.97,93480.67,674.29
19118,2,0.-91,9.78,-1.-72,0.5,0.-7,0.-7,-3.-12,0.97,93489.23,673.90
19162,2,0.-47,9.92,-1.-11,0.8,0.-11,0.-4,-3.-12,0.97,93485.99,674.48
19206,2,1.54,10.95,-1.-62,0.7,0.-3,0.-5,-3.-12,0.96,93485.99,674.47
19250,2,0.-69,9.97,-1.-56,0.4,0.-8,0.-7,-3.-12,0.97,93474.12,674.67
19294,2,0.-86,9.82,-1.-75,0.3,0.-12,0.-9,-3.-18,0.96,93482.75,674.77
19338,2,0.-65,9.89,-1.-41,0.0,0.-4,0.-6,-3.-18,0.96,93482.75,674.58
19382,2,-1.-13,9.91,-1.-33,0.2,0.-17,0.-6,-3.-12,0.96,93480.60,674.57
19422,2,0.-33,9.84,-1.-78,0.2,0.-1,0.-6,-3.-18,0.97,93485.99,674.58
19466,2,0.-59,9.96,-1.-10,0.4,0.-17,0.-7,-3.-12,0.96,93487.3,674.20
19510,2,0.-96,9.89,-1.-57,0.4,0.-10,0.-5,-3.-12,0.95,93489.17,674.67
19554,2,0.3,9.95,-1.-29,0.5,0.-15,0.-6,-3.-12,0.97,93482.75,674.58
19598,2,-1.-8,9.81,0.-97,0.8,0.-31,0.-4,-3.-12,0.95,93478.40,674.20
19643,2,0.-62,9.86,-1.-60,0.7,0.-13,0.-6,-3.-18,0.96,93481.64,674.10
19687,2,0.-79,9.92,-1.-73,0.6,0.-14,0.-6,-3.-18,0.96,93482.75,675.15
19731,2,0.-23,9.81,-1.-90,0.5,0.-16,0.-6,-3.-12,0.96,93476.32,674.48
19771,2,0.-8,9.90,-1.-40,0.4,0.-11,0.-11,-3.-18,0.97,93481.64,674.29
19815,2,0.-81,8.44,-1.-53,0.6,0.-43,0.-8,-3.-12,0.97,93483.78,674.48
19859,2,0.7,10.41,-1.-1,0.7,0.-45,0.-11,-3.-18,0.96,93478.40,675.5
19903,2,-1.-53,9.85,-1.-55,0.5,0.5,0.-9,-3.-12,0.96,93482.75,674.96
19947,2,0.-52,10.1,-1.-29,0.7,0.-8,0.-6,-3.-18,0.96,93484.83,674.20
19991,2,0.-32,9.89,-1.-90,0.5,0.-12,0.-8,-3.-18,0.95,93484.89,674.67
20035,2,0.-75,9.83,-2.-16,0.3,0.-8,0.-8,-3.-12,0.96,93480.54,674.48
20136,2,0.4,9.39,0.-40,0.0,0.-11,0.-11,-3.-18,0.90,93481.34,674.60
20180,2,0.-46,10.2,-1.-59,0.5,0.-6,0.-13,-3.-18,0.92,93483.54,674.41
20224,2,0.-68,9.84,-1.-80,0.4,0.-4,0.-10,-3.-18,0.92,93479.32,674.97
20268,2,0.-81,9.94,-1.-39,0.5,0.-10,0.-9,-3.-18,0.94,93479.39,673.82
20312,2,-1.-11,9.80,-2.-18,0.6,0.-24,0.-5,-3.-18,0.94,93485.81,674.78
20356,2,-1.-21,9.91,0.-82,0.5,0.-6,0.-5,-3.-25,0.95,93478.35,674.59
20400,2,0.-47,9.87,-1.-60,0.5,0.-6,0.-4,-3.-18,0.94,93480.49,674.30
20444,2,-1.-33,9.82,0.-92,0.10,0.-6,0.-2,-3.-12,0.94,93481.59,674.39
20485,2,0.-45,9.89,-2.-4,0.12,0.0,0.-1,-3.-12,0.95,93476.26,674.30
20529,2,0.-30,10.12,-4.-28,0.10,0.-3,0.-2,-3.-18,0.94,93476.20,674.87
20573,2,0.-75,9.78,-2.-55,0.2,0.-13,0.-6,-3.-18,0.95,93481.53,674.59
20617,2,0.-59,9.83,-1.-15,0.-1,0.-2,0.-10,-3.-12,0.94,93483.73,674.78
20662,2,0.-73,9.85,-1.-24,0.-9,0.0,0.-12,-3.-6,0.93,93472.90,674.30
20706,2,0.-44,9.84,0.-73,0.-1,0.15,0.-9,-3.-12,0.94,93474.0,674.59
20750,2,0.-44,9.87,-1.-89,0.1,0.-3,0.-7,-3.-12,0.93,93476.20,674.30
20791,2,0.-64,9.84,-1.-66,0.-2,0.-5,0.-8,-3.-12,0.95,93477.30,674.49
20835,2,0.-65,9.96,0.-91,0.0,0.-12,0.-9,-3.-12,0.94,93485.87,674.21
20879,2,-1.-29,9.92,-1.-40,0.1,0.-11,0.-7,-3.-12,0.94,93479.39,674.68
20923,2,0.-51,9.87,-1.-26,0.2,0.-8,0.-6,-3.-12,0.95,93480.49,674.49
20967,2,0.-87,9.91,0.-96,0.4,0.-14,0.-6,-3.-6,0.94,93484.77,674.68
21011,2,-1.-42,10.1,-1.-30,0.6,0.-11,0.-3,-3.-12,0.94,93478.35,674.40
21055,2,0.-59,9.92,0.-94,0.7,0.-8,0.-1,-3.-6,0.94,93483.67,675.16
21101,2,0.-77,9.92,-1.-29,0.9,0.-11,0.0,-3.-18,0.93,93478.35,674.68
21145,2,0.-47,9.93,-1.-21,0.9,0.-4,0.-2,-3.-12,0.93,93478.28,674.30
21189,2,0.6,9.86,-2.-7,0.9,0.-8,0.-4,-3.-12,0.94,93483.73,674.68
21233,2,0.28,9.88,-1.-98,0.4,0.-12,0.-8,-3.-18,0.94,93482.63,675.45
21277,2,0.-24,9.93,-1.-56,0.2,0.-14,0.-12,-3.-18,0.94,93471.85,674.30
21321,2,0.-86,9.85,-1.-45,0.0,0.-15,0.-13,-3.-12,0.94,93479.39,674.68
21365,2,-1.-26,9.94,-1.-8,0.2,0.-11,0.-12,-3.-18,0.93,93478.28,674.40
21409,2,0.-58,9.96,-1.-45,0.2,0.-6,0.-10,-3.-12,0.93,93483.67,674.49
21451,2,-1.-25,9.87,-1.-53,0.2,0.-14,0.-9,-3.-12,0.94,93479.39,674.2
21495,2,-1.-1,9.89,-1.-42,0.1,0.-7,0.-7,-3.-18,0.94,93481.53,674.87
21539,2,0.-98,9.91,0.-84,0.2,0.-11,0.-5,-3.-12,0.94,93479.39,674.87
21583,2,-1.-27,9.82,-1.-44,0.6,0.-4,0.-3,-3.-12,0.94,93479.44,674.21
21627,2,0.-44,9.88,-1.-18,0.3,0.-9,0.-2,-3.-12,0.94,93481.53,674.40
21672,2,0.-50,9.94,-1.-35,0.5,0.-8,0.-4,-3.-12,0.93,93484.77,674.59
21716,2,0.-23,9.91,-1.-56,0.3,0.-9,0.-6,-3.-18,0.93,93479.39,674.49
21762,2,0.-22,9.93,-1.-21,0.3,0.-13,0.-8,-3.-6,0.93,93483.60,674.68
21806,2,-1.-1,9.91,-1.-30,0.4,0.-7,0.-8,-3.-12,0.94,93481.53,674.40
21850,2,-1.-43,9.90,-1.-8,0.4,0.-9,0.-5,-3.-18,0.94,93477.25,674.68
21894,2,0.-89,9.98,-1.-47,0.7,0.1,0.-1,-3.-12,0.93,93476.20,674.87
21938,2,0.3,9.96,-1.-74,0.2,0.0,0.-1,-3.-12,0.93,93480.42,674.49
21982,2,0.14,9.98,-1.-42,0.2,0.-9,0.-4,-3.-12,0.93,93479.39,674.40
22026,2,0.-78,9.82,0.-81,0.4,0.-12,0.-6,-3.-12,0.94,93480.49,674.68
22070,2,0.-79,9.93,-1.-31,0.2,0.-6,0.-6,-3.-18,0.94,93484.77,674.78
22110,2,0.-95,9.79,-1.-47,0.1,0.-3,0.-2,-3.-12,0.94,93482.63,674.78
22154,2,0.36,9.93,-1.-65,0.0,0.-9,0.-6,-3.-12,0.94,93479.39,674.21
22198,2,0.-95,10.0,0.-62,0.0,0.-16,0.-9,-3.-6,0.93,93477.25,675.6
22242,2,-1.-25,9.84,-1.-1,0.0,0.1,0.-6,-3.-12,0.94,93483.67,674.49
22286,2,0.-62,9.38,-2.-79,0.-4,0.-10,0.-10,-3.-18,0.94,93481.53,674.49
22330,2,1.61,10.16,0.-57,0.1,0.-20,0.-10,-3.-12,0.94,93480.42,674.68
22374,2,0.31,9.69,0.-45,0.4,0.-10,0.-19,-3.-18,0.94,93481.53,674.78
22418,2,-1.-48,10.58,0.-64,0.6,0.-4,0.-18,-3.-18,0.94,93478.35,674.30
22458,2,-1.-65,9.96,-1.-38,0.1,0.-12,0.-10,-3.-12,0.93,93487.95,675.35
22502,2,0.-76,10.4,-1.-6,0.1,0.-5,0.-9,-3.-18,0.94,93478.28,674.78
22546,2,0.-96,9.97,0.-61,0.2,0.-9,0.-9,-3.-12,0.94,93479.39,674.68
22590,2,-1.-42,9.94,-1.-9,0.4,0.-5,0.-5,-3.-12,0.94,93483.73,674.40
22634,2,0.-96,10.3,0.-97,0.3,0.-6,0.-1,-3.-12,0.94,93481.53,674.11
22679,2,0.-30,9.93,-1.-9,0.5,0.-7,0.-1,-3.-18,0.94,93480.42,674.30
22723,2,0.-36,10.3,-1.-42,0.4,0.-12,0.-2,-3.-6,0.94,93482.63,674.78
22763,2,0.-52,9.97,0.-50,0.3,0.-15,0.-3,-3.-12,0.93,93478.35,674.40
22807,2,-1.-13,9.88,0.-88,0.5,0.-5,0.-4,-3.-18,0.94,93477.18,675.6
22851,2,0.-27,9.81,0.-82,0.6,0.-11,0.-5,-3.-18,0.94,93478.28,675.26
22895,2,0.-51,9.93,-1.-29,0.7,0.-8,0.-7,-3.-12,0.94,93479.39,674.40
22939,2,0.-10,9.66,0.-90,0.9,0.-7,0.-4,-3.-12,0.93,93477.18,674.88
22983,2,0.-53,9.88,0.-91,0.11,0.-25,0.-7,-3.-12,0.94,93480.42,675.26
23027,2,0.-91,10.12,-1.-14,0.10,0.-5,0.-6,-3.-18,0.93,93478.28,674.40
23071,2,0.-32,9.94,-1.-23,0.9,0.-6,0.-6,-3.-12,0.94,93481.53,674.87
23111,2,0.32,10.0,0.-76,0.9,0.-11,0.-8,-3.-12,0.93,93480.36,674.59
23155,2,-1.-98,9.88,0.-38,0.10,0.-9,0.-10,-3.-12,0.93,93470.82,674.97
23199,2,-1.-27,9.83,-1.-46,0.10,0.-5,0.-6,-3.-6,0.93,93482.57,674.68
23243,2,0.-73,9.94,0.-86,0.11,0.-10,0.-3,-3.-6,0.93,93483.67,674.97
23287,2,0.-47,9.68,-1.-2,0.14,0.-4,0.-3,-3.-12,0.94,93483.67,674.49
23331,2,0.17,9.83,-2.-64,0.11,0.2,0.-3,-3.-12,0.93,93479.32,674.11
23375,2,0.83,9.86,-2.-78,0.-2,0.9,0.-12,-3.-18,0.93,93486.91,674.40
23415,2,0.20,9.98,-1.-80,0.-2,0.-16,0.-15,-3.-12,0.93,93474.0,674.68
23459,2,0.-72,9.83,0.-95,0.-4,0.-18,0.-17,-3.-18,0.93,93480.42,674.87
23503,2,-1.-59,10.5,-1.-26,0.-1,0.-6,0.-18,-3.-18,0.95,93483.73,674.78
23547,2,-1.-51,9.91,0.-93,0.1,0.-18,0.-10,-3.-18,0.93,93481.53,674.87
23591,2,-1.-9,9.84,-1.-7,0.4,0.-9,0.-2,-3.-18,0.93,93476.14,674.97
23635,2,0.-99,9.79,-1.-28,0.8,0.-14,0.-1,-3.-12,0.92,93475.4,674.59
23680,2,-1.-26,9.98,0.-91,0.8,0.-4,0.3,-3.-18,0.93,93482.57,674.49
23724,2,0.75,9.77,-1.-58,0.3,0.10,0.0,-3.-12,0.94,93478.35,675.7
23764,2,0.68,9.96,-1.-49,0.6,0.-7,0.-1,-3.-12,0.94,93487.95,674.59
23808,2,-1.-47,9.90,0.-82,0.9,0.-19,0.-4,-3.-12,0.94,93483.67,675.35
23852,2,-2.-8,9.89,0.-94,0.13,0.-20,0.0,-3.-12,0.93,93484.77,673.92
23896,2,0.74,9.78,-1.-65,0.10,0.12,0.0,-3.-12,0.93,93480.42,675.7
23940,2,1.26,9.86,-1.-44,0.10,0.-12,0.0,-3.-12,0.93,93476.14,674.69
23984,2,0.-18,10.5,-1.-10,0.12,0.-28,0.-8,-3.-6,0.93,93478.28,675.7
24028,2,-1.-41,9.92,-1.-92,0.10,0.-1,0.-6,-3.-18,0.93,93477.18,674.87
24068,2,0.-41,9.75,0.-87,0.12,0.-9,0.-3,-3.-18,0.93,93480.42,674.59
24112,2,-1.-13,9.99,-1.-73,0.12,0.-5,0.-2,-3.-18,0.92,93478.28,674.68
24156,2,0.-32,9.14,-2.-26,0.10,0.0,0.0,-3.-12,0.93,93477.25,674.60
24200,2,0.64,10.7,-1.-48,0.8,0.10,0.-1,-3.-18,0.92,93477.18,674.78
24244,2,0.-65,9.87,-2.-17,0.7,0.-15,0.-5,-3.-18,0.93,93482.50,674.59
24288,2,-1.-8,9.90,-1.-22,0.4,0.-6,0.-1,-3.-18,0.93,93482.57,674.88
24332,2,0.72,9.96,0.-76,0.8,0.1,0.-1,-3.-12,0.92,93486.85,673.83
24376,2,1.10,9.61,-2.-67,0.9,0.-13,0.-5,-3.-18,0.93,93477.18,675.6
24416,2,0.44,9.88,-2.-84,0.2,0.-12,0.-7,-3.-18,0.92,93479.32,675.7
24460,2,0.-31,9.97,0.-61,0.0,0.-21,0.-8,-3.-18,0.93,93482.57,674.88
24504,2,-1.-36,9.99,0.-53,0.6,0.-10,0.-5,-3.-18,0.92,93477.18,674.21
24548,2,0.85,9.81,-1.-93,0.3,0.-4,0.-8,-3.-18,0.92,93479.32,674.31
24592,2,0.-21,9.81,0.-75,0.8,0.-23,0.-6,-3.-18,0.91,93480.36,675.17
24636,2,0.1,9.76,-2.-44,0.4,0.-4,0.-8,-3.-18,0.92,93478.16,674.31
24681,2,-1.-18,9.85,0.-33,0.8,0.-43,0.-3,-3.-12,0.92,93480.36,674.31
24726,2,0.19,10.7,-1.-72,0.5,0.7,0.-6,-3.-12,0.91,93477.18,674.69
24770,2,0.25,9.98,0.-89,0.8,0.-16,0.-8,-3.-18,0.92,93476.2,674.69
24814,2,0.14,9.93,-1.-20,0.13,0.-17,0.-13,-3.-18,0.91,93478.22,674.12
24858,2,0.-44,10.2,-1.-76,0.7,0.0,0.-12,-3.-18,0.92,93471.74,674.22
24902,2,0.73,9.96,-1.-56,0.5,0.-5,0.-15,-3.-18,0.92,93471.80,674.40
24946,2,-1.-57,9.68,-1.-62,0.9,0.-21,0.-15,-3.-12,0.92,93476.8,674.98
24990,2,0.-22,9.83,-2.-5,0.7,0.2,0.-10,-3.-18,0.92,93477.12,674.79
25034,2,0.-41,9.95,-1.-81,0.5,0.-16,0.-8,-3.-6,0.92,93478.28,674.68
25074,2,0.-84,9.87,0.-51,0.5,0.-5,0.-5,-3.-12,0.93,93478.22,674.49
25118,2,1.32,9.72,0.-16,0.9,0.-1,0.-10,-3.-12,0.92,93478.22,674.98
25162,2,0.17,10.4,0.-60,0.15,0.-10,0.-18,-3.-6,0.92,93482.57,675.17
25206,2,-1.-92,9.84,-2.-34,0.14,0.-13,0.-17,-3.-12,0.92,93475.4,674.41
25250,2,0.-45,10.4,0.-76,0.14,0.-12,0.-12,-3.-12,0.92,93478.22,674.69
25294,2,0.-47,9.86,-1.-38,0.18,0.-12,0.-15,-3.-12,0.92,93483.60,674.98
25338,2,0.31,9.86,-2.-19,0.14,0.9,0.-22,-3.-12,0.92,93479.32,675.46
25384,2,-2.-12,9.58,-2.-83,0.13,0.-13,0.-20,-3.-12,0.93,93476.8,674.69
25428,2,-1.-32,9.91,-1.-81,0.8,0.4,0.-13,-3.-6,0.92,93480.36,675.17
25472,2,0.-91,9.77,-1.-45,0.10,0.-3,0.-11,-3.-6,0.92,93483.60,674.60
25516,2,0.-88,10.2,-2.-21,0.10,0.1,0.-12,-3.-6,0.91,93479.26,675.46
25560,2,0.-8,9.87,-2.-36,0.9,0.-10,0.-11,-3.-12,0.92,93481.46,674.98
25604,2,-1.-96,9.67,-1.-89,0.8,0.-13,0.-10,-3.-12,0.91,93476.8,674.79
25648,2,-1.-15,9.79,-1.-70,0.7,0.-1,0.-4,-3.-6,0.92,93477.12,673.74
25693,2,0.36,9.82,-2.0,0.9,0.-10,0.-7,-3.-12,0.92,93477.18,674.78
25733,2,0.-52,9.73,-2.-43,0.7,0.-13,0.-10,-3.-6,0.93,93481.40,674.79
25777,2,0.-46,9.83,-2.-10,0.5,0.-14,0.-11,-3.-18,0.91,93482.57,674.31
25821,2,-1.-45,9.75,-2.-5,0.5,0.-13,0.-9,-3.-6,0.92,93477.12,674.69
25865,2,-1.-17,9.75,-2.-3,0.5,0.-8,0.-7,-3.-12,0.92,93476.8,673.93
25909,2,0.-51,9.86,-1.-33,0.5,0.-8,0.-7,-3.-6,0.92,93479.26,675.36
25953,2,-1.-23,9.74,-1.-59,0.9,0.-19,0.-5,-3.-18,0.92,93474.98,674.59
