millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Orientation_roll,Orientation_pitch,Orientation_yaw
1668768,2,1668768,46,0.14,9.97,0.49,0.3,-0.9,-0.10,9.12,11.79,92900.10,727.27,172.75,45.27,-83.85
1668811,2,1668811,43,0.14,9.95,0.52,0.4,-0.9,-0.10,9.6,11.80,92900.10,726.69,165.14,39.67,-86.3
1668857,2,1668857,46,0.18,10.5,0.49,0.4,-0.9,-0.10,9.12,11.80,92893.58,726.69,165.14,39.67,-86.3
1668903,2,1668903,46,0.17,9.99,0.48,0.4,-0.9,-0.10,9.6,11.80,92894.65,726.59,158.35,33.80,-87.2
1668954,2,1668954,51,0.16,9.99,0.47,0.4,-0.9,-0.10,9.12,11.80,92894.65,726.19,158.35,33.80,-87.2
1669000,2,1669000,46,0.15,9.94,0.44,0.3,-0.9,-0.10,9.12,11.79,92889.19,727.17,152.14,28.9,-87.18
1669049,2,1669049,49,0.15,10.0,0.49,0.4,-0.9,-0.10,9.6,11.79,92896.90,726.97,152.14,28.9,-87.18
1669095,2,1669095,46,0.15,9.94,0.47,0.4,-0.9,-0.10,9.18,11.79,92892.46,726.59,146.17,22.3,-86.62
1669141,2,1669141,46,0.14,9.97,0.49,0.3,-0.9,-0.10,9.6,11.80,92900.10,727.17,146.17,22.3,-86.62
1669187,2,1669187,46,0.18,10.0,0.46,0.4,-0.9,-0.10,9.6,11.80,92896.84,726.88,140.62,16.32,-85.53
1669234,2,1669234,47,0.12,9.97,0.52,0.3,-0.9,-0.10,9.12,11.80,92899.3,727.7,140.62,16.32,-85.53
1669282,2,1669282,48,0.16,9.98,0.51,0.4,-0.9,-0.10,9.0,11.80,92884.81,726.78,134.94,10.44,-83.84
1669328,2,1669328,46,0.15,9.99,0.47,0.3,-0.9,-0.10,9.6,11.80,92894.59,726.29,134.94,10.44,-83.84
1669374,2,1669374,46,0.18,10.0,0.51,0.4,-0.9,-0.10,9.6,11.79,92891.33,726.88,129.31,5.4,-81.69
1669420,2,1669420,46,0.17,9.97,0.53,0.4,-0.9,-0.10,9.6,11.80,92899.3,726.49,129.31,5.4,-81.69
1669471,2,1669471,51,0.17,9.99,0.50,0.4,-0.9,-0.10,9.12,11.80,92895.78,726.97,123.22,-0.29,-78.92
1669517,2,1669517,46,0.18,10.0,0.52,0.4,-0.9,-0.10,9.6,11.79,92893.64,726.58,123.22,-0.29,-78.92
1669560,2,1669560,43,0.17,9.99,0.51,0.4,-0.9,-0.10,9.18,11.78,92894.71,727.17,117.15,-5.17,-75.66
1669606,2,1669606,46,0.18,9.99,0.48,0.4,-0.9,-0.10,9.12,11.79,92895.78,727.17,117.15,-5.17,-75.66
1669652,2,1669652,46,0.16,10.0,0.47,0.4,-0.9,-0.10,9.18,11.80,92894.65,726.98,110.53,-9.67,-71.87
1669698,2,1669698,46,0.18,9.99,0.48,0.4,-0.9,-0.10,9.18,11.80,92899.9,726.59,110.53,-9.67,-71.87
1669744,2,1669744,46,0.16,10.1,0.46,0.3,-0.9,-0.10,9.0,11.79,92897.96,727.7,103.59,-13.62,-67.48
1669787,2,1669787,43,0.15,9.99,0.48,0.3,-0.9,-0.10,9.18,11.80,92894.71,726.88,103.59,-13.62,-67.48
1669833,2,1669833,46,0.14,9.95,0.48,0.4,-0.9,-0.10,9.18,11.79,92899.9,727.7,96.4,-17.24,-62.45
1669879,2,1669879,46,0.14,9.99,0.56,0.4,-0.9,-0.10,9.0,11.79,92893.58,726.88,96.4,-17.24,-62.45
1669925,2,1669925,46,0.15,10.0,0.50,0.3,-0.9,-0.9,9.18,11.79,92888.7,726.39,88.60,-19.86,-57.22
1669976,2,1669976,51,0.17,9.99,0.53,0.4,-0.9,-0.10,9.12,11.79,92894.71,727.16,88.60,-19.86,-57.22
1670019,2,1670019,43,0.17,9.94,0.43,0.4,-0.9,-0.10,9.6,11.79,92891.44,726.78,80.38,-21.94,-51.35
1670065,2,1670065,46,0.17,9.99,0.42,0.4,-0.9,-0.10,9.12,11.80,92895.78,727.17,80.38,-21.94,-51.35
1670111,2,1670111,46,0.19,10.0,0.49,0.4,-0.9,-0.10,9.12,11.79,92896.90,726.98,71.95,-23.16,-45.0
1670157,2,1670157,46,0.12,10.1,0.46,0.4,-0.9,-0.10,9.6,11.80,92895.78,727.17,71.95,-23.16,-45.0
1670203,2,1670203,46,0.18,9.99,0.49,0.4,-0.9,-0.10,9.18,11.79,92901.28,726.38,63.31,-23.59,-38.52
1670248,2,1670248,45,0.11,9.97,0.43,0.4,-0.9,-0.10,9.18,11.79,92896.90,726.87,63.31,-23.59,-38.52
1670294,2,1670294,46,0.12,9.98,0.40,0.4,-0.9,-0.10,9.12,11.79,92895.78,726.78,54.52,-23.19,-32.2
1670340,2,1670340,46,0.17,10.2,0.48,0.4,-0.9,-0.10,9.12,11.80,92895.78,726.29,54.52,-23.19,-32.2
1670386,2,1670386,46,0.11,9.94,0.47,0.4,-0.9,-0.10,9.12,11.80,92900.16,726.49,46.5,-21.83,-25.74
1670432,2,1670432,46,0.14,9.98,0.49,0.3,-0.9,-0.10,9.12,11.80,92893.58,726.59,46.5,-21.83,-25.74
1670489,2,1670489,57,0.15,10.0,0.48,0.4,-0.9,-0.10,9.12,11.79,92898.3,726.78,37.88,-19.74,-19.82
1670535,2,1670535,46,0.13,9.98,0.59,0.4,-0.9,-0.10,9.12,11.79,92894.65,726.88,37.88,-19.74,-19.82
1670581,2,1670581,46,0.18,10.1,0.50,0.3,-0.9,-0.10,9.18,11.79,92893.58,726.29,30.42,-16.85,-14.67
1670627,2,1670627,46,0.18,9.98,0.46,0.4,-0.9,-0.10,9.12,11.79,92899.3,726.49,30.42,-16.85,-14.67
1670673,2,1670673,46,0.13,9.97,0.48,0.3,-0.9,-0.10,9.6,11.80,92901.23,726.88,23.12,-13.28,-9.88
1670722,2,1670722,49,0.9,10.0,0.56,0.4,-0.9,-0.10,9.18,11.79,92903.42,726.19,23.12,-13.28,-9.88
1670768,2,1670768,46,0.19,10.1,0.50,0.4,-0.9,-0.10,9.12,11.80,92893.58,727.7,16.45,-9.32,-5.65
1670814,2,1670814,46,0.17,9.96,0.50,0.4,-0.9,-0.10,9.12,11.79,92888.13,727.7,16.45,-9.32,-5.65
1670860,2,1670860,46,0.13,10.2,0.54,0.4,-0.9,-0.10,9.18,11.79,92892.46,726.69,9.77,-4.61,-1.78
1670906,2,1670906,46,0.18,9.98,0.50,0.3,-0.9,-0.10,9.6,11.80,92895.78,726.88,9.77,-4.61,-1.78
1670955,2,1670955,49,0.17,9.97,0.50,0.4,-0.9,-0.10,9.12,11.80,92893.58,727.7,3.58,0.37,1.47
1671007,2,1671007,52,0.14,10.1,0.50,0.4,-0.9,-0.10,9.18,11.79,92900.21,726.29,3.58,0.37,1.47
1671053,2,1671053,46,0.15,9.96,0.48,0.4,-0.9,-0.10,9.6,11.79,92891.39,726.97,-2.19,5.53,4.11
1671099,2,1671099,46,0.20,9.99,0.51,0.4,-0.9,-0.10,9.18,11.79,92901.28,726.68,-2.19,5.53,4.11
1671145,2,1671145,46,0.17,9.99,0.46,0.4,-0.9,-0.10,9.6,11.79,92895.78,727.17,-8.7,11.15,6.38
1671191,2,1671191,46,0.16,9.95,0.44,0.3,-0.9,-0.10,9.12,11.79,92899.9,726.78,-8.7,11.15,6.38
1671234,2,1671234,43,0.17,9.98,0.51,0.3,-0.9,-0.10,9.12,11.79,92896.90,726.58,-13.54,16.73,7.91
1671281,2,1671281,47,0.16,9.99,0.52,0.4,-0.9,-0.10,9.12,11.79,92891.39,726.39,-13.54,16.73,7.91
1671327,2,1671327,46,0.13,9.99,0.54,0.4,-0.9,-0.10,9.6,11.80,92905.61,727.17,-19.34,22.49,8.89
1671373,2,1671373,46,0.18,10.2,0.49,0.3,-0.9,-0.9,9.12,11.80,92895.71,726.97,-19.34,22.49,8.89
1671419,2,1671419,46,0.17,10.0,0.51,0.4,-0.9,-0.10,9.12,11.80,92891.39,726.98,-25.24,28.30,9.43
1671462,2,1671462,43,0.13,9.99,0.49,0.3,-0.9,-0.10,9.6,11.80,92892.46,726.29,-25.24,28.30,9.43
1671513,2,1671513,51,0.22,10.0,0.47,0.4,-0.9,-0.10,9.12,11.80,92896.84,726.78,-31.42,34.25,9.21
1671559,2,1671559,46,0.17,9.99,0.50,0.3,-0.9,-0.10,9.12,11.79,92894.71,725.90,-31.42,34.25,9.21
1671605,2,1671605,46,0.19,10.4,0.49,0.4,-0.9,-0.10,9.6,11.80,92900.16,726.10,-38.4,39.99,8.16
1671651,2,1671651,46,0.16,9.98,0.51,0.4,-0.9,-0.10,9.18,11.79,92897.96,726.97,-38.4,39.99,8.16
1671713,2,1671713,62,0.18,9.99,0.47,0.4,-0.9,-0.10,9.18,11.78,92892.57,726.78,-45.40,45.62,6.14
1671759,2,1671759,46,0.16,9.99,0.53,0.3,-0.9,-0.10,9.6,11.78,92900.21,726.68,-45.40,45.62,6.14
1671805,2,1671805,46,0.10,10.2,0.42,0.4,-0.9,-0.10,9.12,11.79,92894.71,727.7,-53.92,51.10,2.76
1671851,2,1671851,46,0.13,10.5,0.52,0.4,-0.9,-0.10,9.18,11.79,92901.23,726.49,-53.92,51.10,2.76
1671897,2,1671897,46,0.16,9.99,0.52,0.3,-0.9,-0.10,9.12,11.80,92889.19,726.68,-64.36,55.97,-2.66
1671943,2,1671943,46,0.18,9.97,0.51,0.4,-0.9,-0.10,9.12,11.79,92898.3,726.38,-64.36,55.97,-2.66
1671987,2,1671987,44,0.17,9.99,0.49,0.4,-0.9,-0.10,9.12,11.79,92893.64,726.68,-77.40,60.33,-10.62
1672039,2,1672039,52,0.15,10.0,0.53,0.4,-0.9,-0.10,9.12,11.78,92892.51,726.68,-77.40,60.33,-10.62
1672085,2,1672085,46,0.19,10.0,0.46,0.4,-0.9,-0.10,9.12,11.79,92894.71,727.17,-93.43,63.45,-21.74
1672131,2,1672131,46,0.13,9.94,0.55,0.4,-0.9,-0.10,9.12,11.79,92899.3,726.49,-93.43,63.45,-21.74
1672177,2,1672177,46,0.20,10.1,0.46,0.3,-0.9,-0.9,9.12,11.78,92896.90,726.58,-110.44,64.84,-34.30
1672224,2,1672224,47,0.17,9.97,0.51,0.3,-0.8,-0.10,9.6,11.78,92893.64,726.78,-110.44,64.84,-34.30
1672270,2,1672270,46,0.15,9.96,0.48,0.4,-0.9,-0.10,9.18,11.78,92896.90,726.88,-129.3,64.50,-48.23
1672317,2,1672317,47,0.13,9.98,0.52,0.3,-0.9,-0.10,9.18,11.79,92894.71,726.78,-129.3,64.50,-48.23
1672363,2,1672363,46,0.18,9.98,0.51,0.3,-0.9,-0.10,9.6,11.79,92898.3,726.98,-145.61,62.42,-60.14
1672409,2,1672409,46,0.11,9.97,0.53,0.4,-0.9,-0.10,9.18,11.79,92896.90,726.68,-145.61,62.42,-60.14
1672452,2,1672452,43,0.14,10.0,0.50,0.4,-0.9,-0.10,9.12,11.79,92894.71,727.56,-159.93,58.97,-69.69
1672498,2,1672498,46,0.16,9.99,0.46,0.4,-0.9,-0.10,9.6,11.79,92895.78,726.68,-159.93,58.97,-69.69
1672559,2,1672559,61,0.13,9.99,0.51,0.4,-0.9,-0.10,9.6,11.78,92892.57,726.97,-171.81,54.50,-76.72
1672605,2,1672605,46,0.17,9.95,0.44,0.4,-0.9,-0.10,9.12,11.78,92894.76,726.87,-171.81,54.50,-76.72
1672651,2,1672651,46,0.15,9.99,0.48,0.4,-0.9,-0.10,9.12,11.78,92893.64,726.58,178.20,49.33,-81.51
1672694,2,1672694,43,0.22,9.98,0.47,0.4,-0.9,-0.10,9.12,11.79,92892.51,726.48,178.20,49.33,-81.51
1672740,2,1672740,46,0.20,9.99,0.49,0.3,-0.9,-0.10,9.6,11.79,92893.58,726.77,170.6,43.97,-84.38
1672786,2,1672786,46,0.12,9.93,0.38,0.3,-0.9,-0.10,9.12,11.80,92891.44,726.88,170.6,43.97,-84.38
1672832,2,1672832,46,0.15,9.96,0.54,0.4,-0.9,-0.10,9.12,11.80,92896.84,726.68,162.76,38.12,-86.5
1672878,2,1672878,46,0.16,10.2,0.49,0.4,-0.9,-0.10,9.12,11.79,92896.90,726.48,162.76,38.12,-86.5
1672921,2,1672921,43,0.21,10.0,0.48,0.4,-0.9,-0.10,9.18,11.79,92894.65,726.97,156.14,32.6,-86.76
1672967,2,1672967,46,0.11,10.0,0.45,0.4,-0.9,-0.10,9.12,11.78,92894.71,726.88,156.14,32.6,-86.76
1673013,2,1673013,46,0.20,9.98,0.49,0.4,-0.9,-0.10,9.6,11.80,92892.46,726.68,150.6,26.8,-86.79
1673064,2,1673064,51,0.12,9.94,0.50,0.4,-0.9,-0.10,9.18,11.79,92892.51,727.46,150.6,26.8,-86.79
1673110,2,1673110,46,0.17,9.98,0.49,0.3,-0.9,-0.10,9.12,11.79,92899.9,726.9,144.52,20.35,-86.2
1673159,2,1673159,49,0.19,9.99,0.37,0.4,-0.9,-0.10,9.12,11.79,92893.64,726.78,144.52,20.35,-86.2
1673205,2,1673205,46,0.16,9.97,0.49,0.4,-0.9,-0.10,9.12,11.78,92890.32,726.58,138.79,14.40,-84.66
1673251,2,1673251,46,0.16,10.0,0.48,0.4,-0.9,-0.10,9.0,11.79,92892.51,726.88,138.79,14.40,-84.66
1673297,2,1673297,46,0.15,9.95,0.50,0.3,-0.9,-0.10,9.25,11.79,92902.30,727.7,133.18,8.98,-82.87
1673344,2,1673344,47,0.20,9.99,0.50,0.4,-0.9,-0.10,9.12,11.80,92898.3,727.17,133.18,8.98,-82.87
1673392,2,1673392,48,0.17,9.99,0.49,0.4,-0.9,-0.10,9.6,11.80,92892.51,726.68,127.44,3.55,-80.56
1673438,2,1673438,46,0.15,9.98,0.51,0.4,-0.9,-0.10,9.18,11.79,92894.71,726.88,127.44,3.55,-80.56
1673484,2,1673484,46,0.15,9.96,0.49,0.3,-0.9,-0.10,9.12,11.80,92893.58,726.9,121.65,-1.37,-77.80
1673530,2,1673530,46,0.12,9.99,0.48,0.4,-0.9,-0.10,9.6,11.79,92892.51,726.97,121.65,-1.37,-77.80
1673581,2,1673581,51,0.11,10.0,0.52,0.4,-0.9,-0.10,9.18,11.79,92892.51,726.97,115.36,-6.25,-74.38
1673627,2,1673627,46,0.16,9.97,0.54,0.4,-0.9,-0.10,9.12,11.79,92896.90,726.78,115.36,-6.25,-74.38
1673670,2,1673670,43,0.15,9.99,0.48,0.4,-0.9,-0.10,9.12,11.78,92894.71,727.26,108.72,-10.62,-70.43
1673716,2,1673716,46,0.15,10.0,0.49,0.3,-0.9,-0.10,9.18,11.79,92899.9,726.59,108.72,-10.62,-70.43
1673762,2,1673762,46,0.16,9.96,0.49,0.4,-0.9,-0.10,9.0,11.79,92896.90,726.78,101.45,-14.65,-65.90
1673808,2,1673808,46,0.18,9.99,0.48,0.4,-0.9,-0.10,9.12,11.80,92898.3,726.98,101.45,-14.65,-65.90
1673854,2,1673854,46,0.15,10.1,0.51,0.3,-0.9,-0.10,9.12,11.79,92892.57,726.78,94.11,-17.75,-61.2
1673897,2,1673897,43,0.17,9.98,0.48,0.3,-0.9,-0.10,9.12,11.79,92895.83,727.36,94.11,-17.75,-61.2
1673943,2,1673943,46,0.12,10.2,0.53,0.4,-0.9,-0.10,9.12,11.79,92892.51,726.97,86.13,-20.42,-55.39
1673989,2,1673989,46,0.18,10.2,0.52,0.4,-0.9,-0.10,9.6,11.78,92897.91,727.17,86.13,-20.42,-55.39
1674035,2,1674035,46,0.16,10.0,0.52,0.4,-0.9,-0.10,9.12,11.79,92892.51,726.19,77.89,-22.25,-49.41
1674086,2,1674086,51,0.19,9.99,0.48,0.4,-0.9,-0.10,9.6,11.79,92898.3,726.78,77.89,-22.25,-49.41
1674130,2,1674130,44,0.14,9.98,0.51,0.3,-0.9,-0.10,9.12,11.78,92893.64,726.58,69.52,-23.20,-43.24
1674176,2,1674176,46,0.18,9.98,0.49,0.4,-0.9,-0.10,9.12,11.79,92893.58,726.9,69.52,-23.20,-43.24
1674222,2,1674222,46,0.17,9.96,0.48,0.3,-0.9,-0.10,9.0,11.79,92892.51,726.19,61.13,-23.30,-37.13
1674268,2,1674268,46,0.15,9.96,0.50,0.4,-0.9,-0.10,9.6,11.79,92896.90,727.56,61.13,-23.30,-37.13
1674314,2,1674314,46,0.15,9.98,0.47,0.4,-0.9,-0.10,9.6,11.79,92899.9,726.68,52.28,-22.60,-30.53
1674358,2,1674358,44,0.17,9.98,0.50,0.4,-0.9,-0.10,9.0,11.79,92894.71,726.78,52.28,-22.60,-30.53
1674404,2,1674404,46,0.11,10.0,0.55,0.4,-0.9,-0.10,9.6,11.79,92889.25,727.56,43.77,-21.1,-24.35
1674450,2,1674450,46,0.16,9.94,0.47,0.4,-0.9,-0.10,9.12,11.79,92894.65,726.49,43.77,-21.1,-24.35
1674496,2,1674496,46,0.18,10.1,0.50,0.4,-0.9,-0.10,9.12,11.80,92893.58,726.39,35.66,-18.56,-18.51
1674542,2,1674542,46,0.15,10.5,0.47,0.4,-0.9,-0.10,9.6,11.79,92896.90,726.48,35.66,-18.56,-18.51
1674599,2,1674599,57,0.17,10.2,0.53,0.4,-0.9,-0.10,9.18,11.78,92894.76,727.6,28.6,-15.40,-13.26
1674645,2,1674645,46,0.18,10.1,0.48,0.4,-0.9,-0.10,9.12,11.78,92892.57,726.48,28.6,-15.40,-13.26
1674691,2,1674691,46,0.15,10.0,0.50,0.4,-0.9,-0.10,9.12,11.78,92899.9,726.68,20.92,-11.74,-8.63
1674737,2,1674737,46,0.15,10.0,0.47,0.3,-0.9,-0.10,9.12,11.79,92894.71,726.39,20.92,-11.74,-8.63
1674783,2,1674783,46,0.14,10.1,0.50,0.4,-0.9,-0.10,9.6,11.79,92899.9,726.59,13.91,-7.38,-4.26
1674826,2,1674826,43,0.18,10.1,0.46,0.4,-0.9,-0.10,9.12,11.79,92895.78,726.39,13.91,-7.38,-4.26
1674872,2,1674872,46,0.19,9.98,0.48,0.4,-0.9,-0.10,9.6,11.80,92895.71,726.49,7.60,-2.70,-0.66
1674918,2,1674918,46,0.14,10.0,0.46,0.4,-0.9,-0.10,9.0,11.79,92895.78,726.68,7.60,-2.70,-0.66
1674964,2,1674964,46,0.15,9.98,0.49,0.4,-0.9,-0.10,9.12,11.79,92892.51,726.78,1.25,2.54,2.36
1675010,2,1675010,46,0.12,9.98,0.48,0.4,-0.9,-0.10,9.6,11.80,92892.51,726.49,1.25,2.54,2.36
1675059,2,1675059,49,0.15,10.2,0.48,0.3,-0.9,-0.10,9.0,11.80,92907.81,726.97,-4.65,7.87,4.73
1675112,2,1675112,53,0.17,9.97,0.50,0.4,-0.9,-0.10,9.12,11.78,92893.64,726.58,-4.65,7.87,4.73
1675158,2,1675158,46,0.13,9.99,0.45,0.4,-0.9,-0.10,9.6,11.79,92900.16,726.78,-10.36,13.43,6.63
1675204,2,1675204,46,0.13,9.99,0.48,0.4,-0.9,-0.10,9.12,11.79,92894.71,726.68,-10.36,13.43,6.63
1675250,2,1675250,46,0.17,9.97,0.52,0.4,-0.9,-0.10,9.6,11.79,92902.35,726.49,-16.8,19.31,8.12
1675296,2,1675296,46,0.15,9.95,0.44,0.4,-0.9,-0.10,9.6,11.79,92901.28,726.78,-16.8,19.31,8.12
1675339,2,1675339,43,0.20,10.2,0.49,0.4,-0.9,-0.10,9.6,11.79,92896.90,726.49,-21.88,25.14,8.99
1675386,2,1675386,47,0.20,9.98,0.51,0.4,-0.9,-0.10,9.6,11.79,92890.32,726.49,-21.88,25.14,8.99
1675432,2,1675432,46,0.17,9.98,0.51,0.4,-0.9,-0.10,9.12,11.79,92890.32,727.7,-27.97,31.13,9.8
1675478,2,1675478,46,0.16,9.97,0.50,0.3,-0.9,-0.10,9.6,11.78,92895.78,727.27,-27.97,31.13,9.8
1675524,2,1675524,46,0.17,10.2,0.46,0.4,-0.9,-0.10,9.12,11.79,92897.96,726.49,-34.40,37.4,8.42
1675567,2,1675567,43,0.18,10.0,0.49,0.4,-0.9,-0.10,9.12,11.80,92891.39,726.78,-34.40,37.4,8.42
1675618,2,1675618,51,0.18,9.98,0.49,0.4,-0.9,-0.10,9.18,11.79,92894.71,726.39,-41.49,42.93,6.83
1675664,2,1675664,46,0.23,10.2,0.45,0.4,-0.9,-0.10,9.18,11.79,92900.16,726.68,-41.49,42.93,6.83
1675710,2,1675710,46,0.15,10.3,0.47,0.4,-0.9,-0.10,9.0,11.80,92892.51,726.29,-49.59,48.42,3.97
1675756,2,1675756,46,0.16,10.0,0.50,0.4,-0.9,-0.10,9.12,11.79,92894.65,726.87,-49.59,48.42,3.97
1675805,2,1675805,49,0.17,9.98,0.48,0.4,-0.9,-0.10,9.6,11.79,92890.32,726.59,-59.9,53.64,-0.35
1675851,2,1675851,46,0.16,10.0,0.48,0.3,-0.9,-0.10,9.6,11.80,92896.84,726.68,-59.9,53.64,-0.35
1675897,2,1675897,46,0.20,9.99,0.51,0.4,-0.9,-0.10,9.18,11.79,92897.96,727.27,-70.98,58.41,-7.2
1675943,2,1675943,46,0.17,9.98,0.47,0.4,-0.9,-0.10,9.0,11.79,92895.78,726.49,-70.98,58.41,-7.2
1675989,2,1675989,46,0.15,9.95,0.48,0.3,-0.9,-0.10,9.0,11.79,92893.58,727.17,-84.89,61.89,-16.23
1676035,2,1676035,46,0.15,10.0,0.48,0.4,-0.9,-0.10,9.6,11.79,92887.6,726.97,-84.89,61.89,-16.23
1676080,2,1676080,45,0.16,9.98,0.49,0.4,-0.9,-0.10,9.12,11.79,92901.23,726.58,-101.82,64.25,-28.33
1676141,2,1676141,61,0.15,10.0,0.54,0.4,-0.9,-0.10,9.12,11.77,92896.96,727.16,-101.82,64.25,-28.33
1676187,2,1676187,46,0.12,9.99,0.42,0.4,-0.9,-0.10,9.6,11.78,92894.82,726.78,-120.16,64.85,-42.0
1676233,2,1676233,46,0.17,9.98,0.49,0.4,-0.9,-0.10,9.18,11.79,92899.9,726.19,-120.16,64.85,-42.0
1676279,2,1676279,46,0.14,10.3,0.50,0.4,-0.9,-0.10,9.12,11.78,92894.76,726.87,-137.99,63.52,-55.14
1676322,2,1676322,43,0.18,10.2,0.47,0.3,-0.9,-0.10,9.12,11.79,92893.64,726.68,-137.99,63.52,-55.14
1676368,2,1676368,46,0.11,10.0,0.45,0.4,-0.9,-0.10,9.12,11.78,92894.71,726.78,-153.61,60.61,-66.3
1676415,2,1676415,47,0.21,10.1,0.49,0.4,-0.9,-0.10,9.18,11.79,92899.9,726.78,-153.61,60.61,-66.3
1676461,2,1676461,46,0.16,10.1,0.49,0.4,-0.9,-0.10,9.12,11.80,92905.61,726.68,-166.90,56.42,-74.33
1676507,2,1676507,46,0.13,10.0,0.46,0.4,-0.9,-0.10,9.6,11.78,92894.76,726.87,-166.90,56.42,-74.33
1676550,2,1676550,43,0.17,9.99,0.49,0.3,-0.9,-0.10,9.12,11.79,92900.21,726.0,-177.12,51.67,-79.65
1676596,2,1676596,46,0.11,10.2,0.52,0.4,-0.9,-0.10,9.6,11.79,92897.96,726.97,-177.12,51.67,-79.65
1676648,2,1676648,52,0.18,9.98,0.50,0.4,-0.9,-0.10,9.12,11.79,92898.3,726.87,174.0,46.34,-83.37
1676694,2,1676694,46,0.14,9.96,0.55,0.3,-0.9,-0.10,9.6,11.79,92896.90,727.7,174.0,46.34,-83.37
1676740,2,1676740,46,0.16,10.0,0.47,0.4,-0.9,-0.10,9.18,11.78,92895.83,726.38,166.6,40.47,-85.88
1676783,2,1676783,43,0.20,10.0,0.52,0.4,-0.9,-0.10,9.6,11.79,92900.21,727.7,166.6,40.47,-85.88
1676829,2,1676829,46,0.14,9.95,0.45,0.3,-0.9,-0.10,9.12,11.79,92894.71,726.29,159.42,34.77,-86.95
1676875,2,1676875,46,0.17,10.1,0.48,0.4,-0.9,-0.10,9.6,11.79,92892.51,726.68,159.42,34.77,-86.95
1676921,2,1676921,46,0.12,9.98,0.47,0.4,-0.9,-0.10,9.6,11.79,92893.64,726.68,153.20,28.91,-87.25
1676967,2,1676967,46,0.18,9.99,0.52,0.3,-0.9,-0.10,9.12,11.78,92895.83,726.58,153.20,28.91,-87.25
1677010,2,1677010,43,0.17,9.99,0.49,0.3,-0.9,-0.10,9.12,11.79,92894.76,727.26,147.47,23.21,-86.85
1677056,2,1677056,46,0.17,9.98,0.48,0.3,-0.9,-0.10,9.18,11.79,92893.64,726.49,147.47,23.21,-86.85
1677102,2,1677102,46,0.18,10.0,0.50,0.4,-0.9,-0.10,9.6,11.79,92896.84,727.46,141.60,17.17,-85.85
1677153,2,1677153,51,0.18,10.0,0.49,0.3,-0.9,-0.10,9.18,11.79,92892.57,726.59,141.60,17.17,-85.85
1677199,2,1677199,46,0.14,9.98,0.47,0.4,-0.9,-0.10,9.12,11.79,92898.3,726.0,135.99,11.62,-84.37
1677242,2,1677242,43,0.19,9.99,0.47,0.3,-0.9,-0.10,9.0,11.79,92896.90,726.78,135.99,11.62,-84.37
1677288,2,1677288,46,0.14,9.99,0.45,0.3,-0.9,-0.10,9.12,11.79,92893.58,726.48,130.27,6.19,-82.22
1677334,2,1677334,46,0.15,10.1,0.47,0.4,-0.9,-0.10,9.12,11.79,92897.96,726.68,130.27,6.19,-82.22
1677380,2,1677380,46,0.19,9.99,0.51,0.4,-0.9,-0.10,9.12,11.79,92901.23,725.80,124.58,1.7,-79.76
1677427,2,1677427,47,0.15,9.99,0.55,0.4,-0.9,-0.10,9.18,11.80,92894.65,727.66,124.58,1.7,-79.76
1677476,2,1677476,49,0.17,10.0,0.53,0.4,-0.9,-0.10,9.6,11.79,92894.71,726.48,118.36,-4.3,-76.64
1677522,2,1677522,46,0.16,10.1,0.50,0.3,-0.9,-0.9,9.12,11.80,92896.90,726.88,118.36,-4.3,-76.64
1677568,2,1677568,46,0.19,9.96,0.45,0.4,-0.9,-0.10,9.12,11.79,92894.71,726.58,111.89,-8.60,-72.95
1677614,2,1677614,46,0.11,9.96,0.47,0.4,-0.9,-0.10,9.0,11.79,92896.90,726.78,111.89,-8.60,-72.95
1677665,2,1677665,51,0.14,10.1,0.50,0.4,-0.9,-0.10,9.12,11.79,92892.57,726.68,105.2,-12.77,-68.58
1677711,2,1677711,46,0.17,9.98,0.49,0.4,-0.8,-0.9,9.18,11.79,92898.3,726.38,105.2,-12.77,-68.58
1677754,2,1677754,43,0.11,10.2,0.47,0.4,-0.9,-0.10,9.6,11.80,92896.90,726.38,97.75,-16.42,-63.79
1677800,2,1677800,46,0.16,9.99,0.51,0.4,-0.9,-0.10,9.12,11.79,92895.78,726.48,97.75,-16.42,-63.79
1677846,2,1677846,46,0.20,10.0,0.51,0.4,-0.9,-0.10,9.12,11.79,92896.90,726.19,89.86,-19.44,-58.32
1677892,2,1677892,46,0.11,9.98,0.45,0.4,-0.9,-0.10,9.6,11.79,92896.90,726.58,89.86,-19.44,-58.32
1677938,2,1677938,46,0.15,9.97,0.49,0.3,-0.9,-0.10,9.18,11.78,92892.57,726.97,81.97,-21.50,-52.67
1677982,2,1677982,44,0.18,10.0,0.52,0.4,-0.9,-0.10,9.18,11.79,92893.58,726.58,81.97,-21.50,-52.67
1678028,2,1678028,46,0.17,9.97,0.50,0.3,-0.8,-0.9,9.18,11.79,92901.28,727.36,74.8,-22.83,-46.85
1678074,2,1678074,46,0.16,10.1,0.48,0.4,-0.9,-0.10,9.6,11.79,92894.71,726.28,74.8,-22.83,-46.85
1678120,2,1678120,46,0.12,9.97,0.46,0.4,-0.9,-0.10,9.12,11.79,92901.28,726.87,65.39,-23.55,-40.39
