millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,Raw_IMU_accel_X,Raw_IMU_accel_Y,Raw_IMU_accel_Z,Raw_IMU_mag_X,IMU_maRaw_g_Y,IMU_mag_Raw_Z,Raw_IMU_gyro_X,IMU_gyro_Raw_Y,IMU_gyro_Raw_Z,Raw_IMU_temp,BARO_temp,BARO_press,BARO_alt,Raw_BARO_temp,Raw_BARO_press,Raw_BARO_alt,Velocity_lastUpdate,Velocity_lastZAccel,Velocity_lastAlt,Velocity_inte,Velocity_diff,Velocity_est,Est_apogee,Air_brake_angle,Battery_voltage,Z_accel_times_burnoutMass
8136,2,8136,40,-9.4,2.111,-6.561,-299.728,41.613,-32.323,0.8,0.43,0.0,-779.0,-8.958,2.210,-6.594,-299.795,41.596,-32.52,0.6,0.43,0.2,-779.0,2.647,91599.421,843.22,2.647,91596.757,842.879,8136,-6.561,843.22,-27164830.0,0.961,1.971,18150.175,0.0,4.150,-4.67
8172,2,8172,36,-8.983,2.146,-6.561,-299.748,41.642,-32.274,0.9,0.42,0.0,-779.0,-9.23,2.225,-6.543,-300.87,41.245,-32.388,0.7,0.38,0.4,-779.0,2.644,91599.890,843.80,2.642,91598.992,843.73,8172,-6.561,843.80,-27401026.0,1.610,1.953,18162.195,0.0,4.150,-4.67
8212,2,8212,40,-9.8,2.157,-6.578,-299.713,41.607,-32.215,0.8,0.41,0.2,-779.0,-9.44,2.175,-6.608,-299.196,41.566,-32.139,0.7,0.36,0.11,-779.0,2.644,91598.773,842.897,2.647,91597.921,842.667,8212,-6.578,842.897,-27663812.0,-4.582,2.159,18175.705,0.0,4.157,-4.78
8249,2,8249,37,-9.21,2.166,-6.594,-299.567,41.730,-32.353,0.7,0.39,0.6,-779.0,-9.66,2.53,-6.644,-299.35,42.19,-32.417,0.6,0.36,0.16,-779.0,2.642,91598.796,842.852,2.638,91601.335,842.561,8249,-6.594,842.852,-27907500.0,-1.195,2.37,18187.927,0.0,4.150,-4.88
8300,2,8300,51,-8.990,2.132,-6.581,-299.555,41.572,-32.265,0.7,0.38,0.9,-779.0,-8.858,1.995,-6.515,-299.663,41.435,-32.329,0.9,0.38,0.10,-779.0,2.643,91599.734,842.847,2.642,91603.679,843.55,8300,-6.581,842.847,-28243466.0,0.106,2.3,18204.705,0.0,4.157,-4.80
8336,2,8336,36,-9.1,2.78,-6.588,-299.432,41.648,-32.285,0.7,0.39,0.10,-779.0,-9.16,1.945,-6.629,-299.181,41.976,-32.154,0.7,0.46,0.7,-779.0,2.639,91600.437,842.762,2.624,91600.265,842.455,8336,-6.588,842.762,-28480516.0,-2.351,2.75,18215.996,0.0,4.150,-4.84
8376,2,8376,40,-9.0,2.60,-6.605,-299.304,41.739,-32.312,0.8,0.40,0.9,-779.0,-9.16,2.132,-6.629,-299.444,41.698,-32.519,0.9,0.43,0.0,-779.0,2.637,91601.585,842.720,2.633,91604.750,842.861,8376,-6.605,842.720,-28744392.0,-1.57,2.32,18228.640,0.0,4.150,-4.95
8412,2,8412,36,-9.4,2.48,-6.605,-299.354,41.712,-32.361,0.8,0.40,0.8,-779.0,-9.66,2.117,-6.608,-299.444,41.435,-32.388,0.7,0.38,0.6,-779.0,2.632,91601.617,842.737,2.624,91598.31,842.755,8412,-6.605,842.737,-28982192.0,0.484,1.985,18239.994,0.0,4.150,-4.95
8452,2,8452,40,-9.10,2.60,-6.595,-299.511,41.607,-32.388,0.9,0.41,0.6,-779.0,-9.95,2.110,-6.594,-299.824,41.493,-32.548,0.12,0.40,0.5,-779.0,2.631,91601.398,842.838,2.633,91600.265,843.63,8452,-6.595,842.838,-29246212.0,2.510,1.929,18252.882,0.0,4.150,-4.89
8488,2,8488,36,-9.53,2.97,-6.601,-299.663,41.575,-32.443,0.9,0.42,0.4,-779.0,-9.73,2.182,-6.543,-300.423,41.274,-32.607,0.10,0.41,0.1,-779.0,2.630,91600.921,842.841,2.638,91601.335,843.73,8488,-6.601,842.841,-29483752.0,0.100,1.997,18264.345,0.0,4.150,-4.92
8528,2,8528,40,-9.62,2.142,-6.605,-299.833,41.467,-32.505,0.9,0.40,0.2,-779.0,-9.59,2.167,-6.651,-300.29,41.435,-32.461,0.4,0.37,0.0,-779.0,2.632,91601.359,842.946,2.633,91602.406,842.976,8528,-6.605,842.946,-29747888.0,2.603,1.927,18277.78,0.0,4.150,-4.95
8564,2,8564,36,-9.66,2.156,-6.601,-299.611,41.403,-32.551,0.9,0.39,0.2,-779.0,-9.37,2.203,-6.608,-298.333,41.376,-32.753,0.9,0.38,0.1,-779.0,2.635,91600.445,842.988,2.647,91600.164,843.73,8564,-6.601,842.988,-29985610.0,1.174,1.965,18288.714,0.0,4.150,-4.92
8604,2,8604,40,-9.73,2.183,-6.581,-299.941,41.397,-32.671,0.9,0.40,0.2,-779.0,-9.102,2.254,-6.507,-301.96,41.406,-32.987,0.10,0.45,0.7,-779.0,2.637,91599.765,843.13,2.633,91594.617,842.879,8604,-6.581,843.13,-30249256.0,0.622,1.981,18301.355,0.0,4.150,-4.80
8640,2,8640,36,-9.54,2.186,-6.561,-300.14,41.385,-32.648,0.8,0.40,0.1,-779.0,-9.1,2.124,-6.493,-300.190,41.435,-32.432,0.9,0.40,0.1,-779.0,2.640,91599.78,842.976,2.647,91596.859,842.879,8640,-6.561,842.976,-30485814.0,-1.25,2.31,18312.630,0.0,4.157,-4.67
8680,2,8680,40,-9.41,2.196,-6.555,-299.912,41.455,-32.750,0.9,0.41,0.2,-779.0,-9.8,2.232,-6.515,-299.912,41.625,-33.118,0.11,0.43,0.9,-779.0,2.642,91599.265,842.916,2.647,91602.304,842.773,8680,-6.555,842.916,-30748140.0,-1.499,2.47,18324.753,0.0,4.150,-4.64
8716,2,8716,36,-9.30,2.183,-6.530,-299.935,41.476,-32.738,0.8,0.41,0.6,-779.0,-9.1,2.103,-6.529,-300.146,41.537,-32.402,0.3,0.39,0.16,-779.0,2.644,91599.929,842.856,2.647,91605.718,842.677,8716,-6.530,842.856,-30983690.0,-1.659,2.52,18335.523,0.0,4.157,-4.49
8756,2,8756,40,-9.27,2.149,-6.510,-300.222,41.487,-32.741,0.8,0.42,0.9,-779.0,-9.23,2.31,-6.507,-299.766,41.435,-32.768,0.6,0.42,0.14,-779.0,2.642,91600.390,842.839,2.638,91602.406,842.985,8756,-6.510,842.839,-31244524.0,0.439,2.13,18347.140,0.0,4.150,-4.36
8995,2,8995,239,-8.994,2.136,-6.522,-299.868,41.461,-32.598,0.7,0.39,0.9,-779.0,-8.937,2.189,-6.565,-299.327,41.274,-32.271,0.8,0.30,0.7,-779.0,2.644,91601.226,842.863,2.642,91598.843,843.0,8995,-6.522,842.863,-32801972.0,0.100,1.996,18415.828,0.0,4.150,-4.43
9361,2,9361,366,-8.988,2.137,-6.542,-299.739,41.464,-32.642,0.6,0.38,0.11,-779.0,-8.973,2.132,-6.594,-299.546,41.449,-32.651,0.4,0.34,0.10,-779.0,2.630,91601.882,842.883,2.577,91600.109,842.981,9361,-6.542,842.883,-35192796.0,0.55,1.998,18514.187,0.0,4.157,-4.56
9919,2,9919,558,-8.991,2.100,-6.559,-299.704,41.482,-32.546,0.6,0.37,0.11,-779.0,-9.23,2.45,-6.601,-299.736,41.712,-32.636,0.9,0.41,0.7,-779.0,2.613,91602.101,842.846,2.559,91603.421,842.585,9919,-6.559,842.846,-38848240.0,0.67,2.2,18652.527,0.0,4.150,-4.66
9962,2,9962,43,-9.23,2.124,-6.583,-299.672,41.449,-32.557,0.7,0.38,0.8,-779.0,-9.159,2.225,-6.651,-299.985,41.376,-32.461,0.8,0.42,0.1,-779.0,2.594,91601.359,842.912,2.554,91602.46,843.9,9962,-6.583,842.912,-39130828.0,1.542,1.955,18661.763,0.0,4.157,-4.82
9998,2,9998,36,-9.73,2.147,-6.622,-299.619,41.391,-32.470,0.8,0.37,0.6,-779.0,-9.274,2.146,-6.701,-299.503,41.142,-32.329,0.10,0.38,0.3,-779.0,2.582,91603.31,842.920,2.577,91610.710,843.26,9998,-6.622,842.920,-39368548.0,0.230,1.993,18669.212,0.0,4.150,-4.106
10038,2,10038,40,-9.99,2.154,-6.637,-299.614,41.487,-32.496,0.8,0.39,0.5,-779.0,-9.66,2.225,-6.637,-299.298,41.756,-32.402,0.9,0.38,0.5,-779.0,2.572,91602.484,842.869,2.591,91596.93,842.746,10038,-6.637,842.869,-39633744.0,-1.269,2.39,18678.80,0.0,4.157,-4.115
10074,2,10074,36,-9.87,2.154,-6.639,-299.614,41.446,-32.394,0.10,0.39,0.4,-779.0,-8.915,2.132,-6.608,-299.546,41.245,-32.139,0.12,0.38,0.3,-779.0,2.579,91602.976,842.822,2.615,91602.609,842.746,10074,-6.639,842.822,-39872732.0,-1.307,2.40,18686.910,0.0,4.157,-4.116
10114,2,10114,40,-9.67,2.162,-6.625,-299.649,41.426,-32.353,0.9,0.40,0.5,-779.0,-8.922,2.81,-6.529,-299.912,41.610,-32.432,0.6,0.42,0.11,-779.0,2.592,91602.578,842.878,2.624,91601.437,842.861,10114,-6.625,842.878,-40138044.0,1.379,1.960,18697.259,0.0,4.157,-4.107
10150,2,10150,36,-8.886,2.881,-6.438,-297.661,41.432,-32.233,0.9,0.38,0.6,-779.0,-8.255,5.821,-5.718,-290.46,41.406,-31.862,0.6,0.34,0.8,-779.0,2.608,91601.984,842.829,2.633,91599.93,842.764,10150,-6.438,842.829,-40373208.0,-1.359,2.42,18706.607,0.0,4.157,-3.992
10190,2,10190,40,-8.859,2.845,-6.413,-297.962,41.408,-32.250,0.8,0.41,0.6,-779.0,-9.138,1.966,-6.572,-301.8,41.26,-32.417,0.9,0.54,0.2,-779.0,2.619,91601.7,842.778,2.633,91605.820,842.773,10190,-6.413,842.778,-40630252.0,-1.266,2.39,18716.439,0.0,4.157,-3.976
10226,2,10226,36,-8.865,2.805,-6.411,-298.18,41.365,-32.341,0.9,0.43,0.4,-779.0,-9.95,2.24,-6.629,-299.576,41.537,-32.855,0.11,0.46,0.5,-779.0,2.629,91602.484,842.824,2.638,91603.476,842.976,10226,-6.411,842.824,-40861100.0,1.280,1.963,18724.800,0.0,4.157,-3.975
10266,2,10266,40,-8.876,2.806,-6.404,-298.102,41.330,-32.461,0.8,0.45,0.2,-779.0,-8.973,2.139,-6.572,-299.970,41.69,-32.738,0.7,0.47,0.2,-779.0,2.633,91603.343,842.911,2.638,91606.890,843.178,10266,-6.404,842.911,-41117424.0,2.165,1.939,18733.855,0.0,4.157,-3.970
10302,2,10302,36,-8.889,2.828,-6.428,-298.173,41.303,-32.391,0.7,0.45,0.1,-779.0,-8.987,2.189,-6.651,-300.263,41.479,-32.81,0.4,0.43,0.3,-779.0,2.637,91603.984,842.953,2.642,91604.648,843.73,10302,-6.428,842.953,-41348428.0,1.171,1.966,18741.925,0.0,4.157,-3.985
10342,2,10342,40,-9.52,2.68,-6.612,-300.154,41.213,-32.417,0.8,0.46,0.0,-779.0,-9.66,2.24,-6.637,-299.956,40.952,-31.993,0.7,0.39,0.5,-779.0,2.640,91604.882,842.995,2.647,91603.578,842.976,10342,-6.612,842.995,-41609260.0,1.60,1.969,18750.855,0.0,4.157,-4.99
10378,2,10378,36,-9.44,2.83,-6.625,-299.973,41.259,-32.309,0.7,0.43,0.1,-779.0,-9.102,2.38,-6.637,-300.102,41.259,-31.876,0.5,0.40,0.3,-779.0,2.642,91603.734,842.876,2.642,91600.62,842.175,10378,-6.625,842.876,-41847552.0,-3.321,2.110,18759.150,0.0,4.150,-4.107
10419,2,10419,41,-9.43,2.123,-6.621,-300.23,41.236,-32.195,0.7,0.42,0.1,-779.0,-9.87,2.225,-6.608,-299.824,41.420,-32.285,0.10,0.42,0.1,-779.0,2.643,91603.953,842.895,2.647,91604.546,843.73,10419,-6.621,842.895,-42119116.0,0.471,1.986,18768.382,0.0,4.157,-4.105
10468,2,10468,49,-9.69,2.123,-6.621,-300.84,41.242,-32.52,0.7,0.41,0.3,-779.0,-9.102,2.139,-6.572,-300.277,41.99,-32.22,0.7,0.40,0.5,-779.0,2.646,91603.515,842.853,2.652,91604.750,842.967,10468,-6.621,842.853,-42443560.0,0.864,2.26,18779.445,0.0,4.150,-4.105
10507,2,10507,39,-9.86,2.106,-6.618,-300.81,41.175,-31.981,0.8,0.41,0.3,-779.0,-9.73,2.103,-6.637,-300.248,41.142,-31.730,0.8,0.43,0.6,-779.0,2.645,91603.750,842.814,2.638,91605.820,842.879,10507,-6.618,842.814,-42701736.0,0.992,2.30,18787.867,0.0,4.150,-4.103
10543,2,10543,36,-9.76,2.119,-6.605,-300.37,41.297,-31.949,0.8,0.40,0.4,-779.0,-9.16,2.88,-6.572,-299.736,41.566,-31.832,0.8,0.34,0.8,-779.0,2.643,91603.78,842.735,2.638,91600.164,842.580,10543,-6.605,842.735,-42939768.0,-2.197,2.70,18795.650,0.0,4.157,-4.95
10583,2,10583,40,-9.69,2.129,-6.601,-299.991,41.330,-31.973,0.9,0.41,0.2,-779.0,-9.66,2.88,-6.615,-299.868,41.420,-31.993,0.9,0.45,0.6,-779.0,2.643,91603.750,842.854,2.642,91603.476,842.773,10583,-6.601,842.854,-43203904.0,2.987,1.917,18804.296,0.0,4.157,-4.92
10619,2,10619,36,-9.67,2.126,-6.617,-300.38,41.236,-31.897,0.9,0.42,0.0,-779.0,-9.80,2.210,-6.687,-300.58,40.952,-31.905,0.11,0.47,0.11,-779.0,2.642,91603.539,842.816,2.642,91603.476,842.879,10619,-6.617,842.816,-43441832.0,-1.76,2.33,18811.996,0.0,4.157,-4.102
10659,2,10659,40,-9.49,2.143,-6.619,-299.918,41.283,-31.894,0.9,0.42,0.0,-779.0,-9.8,2.225,-6.586,-299.678,41.332,-32.8,0.8,0.43,0.0,-779.0,2.642,91602.617,842.839,2.647,91600.164,843.82,10659,-6.619,842.839,-43706572.0,0.576,1.982,18820.720,0.0,4.157,-4.104
10695,2,10695,36,-9.21,2.173,-6.609,-299.842,41.303,-32.11,0.9,0.41,0.1,-779.0,-8.937,2.254,-6.586,-299.868,41.245,-32.315,0.7,0.36,0.14,-779.0,2.643,91601.15,842.719,2.647,91597.820,842.281,10695,-6.609,842.719,-43944708.0,-3.323,2.110,18828.714,0.0,4.157,-4.98
10735,2,10735,40,-9.24,2.175,-6.617,-299.853,41.315,-32.148,0.8,0.41,0.3,-779.0,-9.30,2.96,-6.608,-299.795,41.625,-32.519,0.5,0.32,0.17,-779.0,2.646,91601.890,842.860,2.652,91604.546,843.284,10735,-6.617,842.860,-44209244.0,3.517,1.904,18837.343,0.0,4.157,-4.102
10771,2,10771,36,-9.29,2.150,-6.615,-299.859,41.312,-32.180,0.7,0.39,0.8,-779.0,-9.87,1.966,-6.608,-299.897,41.406,-32.154,0.4,0.36,0.18,-779.0,2.647,91601.234,842.920,2.647,91600.164,843.73,10771,-6.615,842.920,-44447432.0,1.666,1.952,18845.183,0.0,4.157,-4.101
10811,2,10811,40,-9.30,2.103,-6.599,-299.885,41.411,-32.239,0.7,0.38,0.9,-779.0,-9.87,1.974,-6.608,-300.190,41.449,-32.198,0.10,0.42,0.1,-779.0,2.649,91601.15,842.960,2.652,91602.406,843.82,10811,-6.599,842.960,-44711740.0,1.14,1.970,18853.761,0.0,4.157,-4.91
10847,2,10847,36,-9.43,2.81,-6.596,-299.891,41.382,-32.277,0.7,0.39,0.7,-779.0,-9.73,2.117,-6.572,-299.707,41.186,-32.198,0.9,0.48,0.10,-779.0,2.648,91601.210,842.899,2.642,91601.132,842.773,10847,-6.596,842.899,-44949280.0,-1.715,2.54,18861.85,0.0,4.157,-4.90
10887,2,10887,40,-9.62,2.78,-6.592,-299.824,41.426,-32.271,0.8,0.41,0.4,-779.0,-9.30,2.239,-6.565,-299.532,41.464,-32.285,0.12,0.49,0.3,-779.0,2.648,91601.898,842.856,2.647,91601.234,842.69,10887,-6.592,842.856,-45213072.0,-1.57,2.32,18869.171,0.0,4.157,-4.87
10923,2,10923,36,-9.59,2.100,-6.592,-299.880,41.368,-32.230,0.8,0.44,0.2,-779.0,-9.16,2.203,-6.608,-300.73,41.332,-32.315,0.5,0.44,0.8,-779.0,2.646,91601.15,842.714,2.642,91600.164,842.571,10923,-6.592,842.714,-45450404.0,-3.960,2.134,18876.474,0.0,4.157,-4.87
10974,2,10974,51,-8.928,2.140,-6.635,-299.964,41.368,-32.277,0.10,0.44,0.4,-779.0,-8.434,2.167,-6.823,-300.321,41.406,-32.388,0.14,0.35,0.27,-779.0,2.645,91600.570,842.611,2.642,91597.921,842.561,10974,-6.635,842.611,-45787724.0,-2.4,2.63,18886.845,0.0,4.157,-4.114
11010,2,11010,36,-8.937,2.147,-6.628,-299.967,41.303,-32.306,0.10,0.41,0.8,-779.0,-9.131,2.9,-6.572,-300.204,41.128,-32.344,0.13,0.31,0.18,-779.0,2.642,91599.703,842.548,2.633,91598.31,842.764,11010,-6.628,842.548,-46026480.0,-1.766,2.55,18894.54,0.0,4.157,-4.109
11050,2,11050,40,-8.974,2.159,-6.674,-300.81,41.330,-32.420,0.11,0.40,0.10,-779.0,-9.260,2.175,-6.802,-300.277,41.318,-32.768,0.12,0.41,0.0,-779.0,2.639,91599.312,842.567,2.629,91599.203,842.870,11050,-6.674,842.567,-46292540.0,0.485,1.985,18902.109,0.0,4.157,-4.138
11086,2,11086,36,-8.961,2.140,-6.693,-300.102,41.394,-32.414,0.10,0.39,0.8,-779.0,-8.965,2.146,-6.658,-299.634,41.786,-32.256,0.9,0.45,0.9,-779.0,2.636,91600.906,842.766,2.633,91609.234,843.63,11086,-6.693,842.766,-46533156.0,5.523,1.857,18909.128,0.0,4.157,-4.149
11126,2,11126,40,-8.971,2.140,-6.701,-300.14,41.461,-32.440,0.13,0.38,0.6,-779.0,-9.66,2.203,-6.651,-299.634,41.669,-32.446,0.15,0.40,0.3,-779.0,2.633,91602.39,842.826,2.629,91605.820,842.870,11126,-6.701,842.826,-46801052.0,1.493,1.957,18916.888,0.0,4.157,-4.155
11162,2,11162,36,-9.87,2.136,-6.644,-299.850,41.411,-32.367,0.12,0.40,0.2,-779.0,-9.16,2.146,-6.536,-299.503,41.157,-32.22,0.10,0.43,0.6,-779.0,2.631,91603.406,842.866,2.633,91604.750,842.764,11162,-6.644,842.866,-47041280.0,1.125,1.967,18923.765,0.0,4.157,-4.119
11202,2,11202,40,-9.69,2.173,-6.638,-299.751,41.496,-32.309,0.10,0.41,0.1,-779.0,-9.37,2.196,-6.543,-299.707,41.552,-32.52,0.5,0.34,0.17,-779.0,2.632,91604.539,842.888,2.638,91603.679,842.870,11202,-6.638,842.888,-47306936.0,0.529,1.984,18931.574,0.0,4.150,-4.115
11238,2,11238,36,-9.29,2.154,-6.588,-299.748,41.598,-32.244,0.9,0.40,0.6,-779.0,-9.59,2.81,-6.550,-300.263,41.829,-32.446,0.6,0.36,0.19,-779.0,2.631,91606.523,842.967,2.624,91609.132,843.266,11238,-6.588,842.967,-47545020.0,2.200,1.938,18938.287,0.0,4.157,-4.84
11278,2,11278,40,-9.54,2.110,-6.561,-299.731,41.508,-32.347,0.8,0.39,0.10,-779.0,-9.95,1.923,-6.522,-299.546,41.332,-32.768,0.5,0.40,0.12,-779.0,2.629,91604.492,842.947,2.624,91599.93,842.967,11278,-6.561,842.947,-47808008.0,0.483,2.14,18946.339,0.0,4.157,-4.67
11317,2,11317,39,-9.64,2.74,-6.552,-299.704,41.458,-32.353,0.8,0.40,0.10,-779.0,-9.116,2.24,-6.608,-299.503,41.420,-32.475,0.12,0.48,0.1,-779.0,2.628,91604.46,842.905,2.619,91603.578,842.658,11317,-6.552,842.905,-48063720.0,-1.86,2.33,18953.796,0.0,4.157,-4.62
11353,2,11353,36,-9.77,2.65,-6.559,-299.672,41.502,-32.373,0.7,0.42,0.5,-779.0,-9.80,2.103,-6.572,-299.342,41.376,-32.125,0.9,0.52,0.20,-779.0,2.628,91603.148,842.905,2.633,91600.265,842.764,11353,-6.559,842.905,-48299736.0,0.1,1.999,18960.894,0.0,4.150,-4.66
11393,2,11393,40,-9.77,2.67,-6.552,-299.681,41.476,-32.388,0.8,0.46,0.0,-779.0,-9.37,2.203,-6.507,-299.751,41.420,-32.125,0.10,0.54,0.10,-779.0,2.625,91603.359,842.884,2.624,91604.750,842.764,11393,-6.552,842.884,-48561976.0,0.529,2.16,18968.294,0.0,4.157,-4.62
11430,2,11430,37,-9.69,2.103,-6.576,-299.491,41.388,-32.282,0.9,0.47,0.4,-779.0,-9.16,2.261,-6.673,-299.313,41.391,-31.920,0.11,0.42,0.3,-779.0,2.626,91602.31,842.884,2.629,91602.507,843.266,11430,-6.576,842.884,-48804868.0,0.1,2.0,18975.666,0.0,4.157,-4.77
11476,2,11476,46,-9.53,2.154,-6.595,-299.397,41.303,-32.230,0.9,0.47,0.5,-779.0,-9.16,2.182,-6.615,-299.79,40.909,-32.505,0.5,0.40,0.9,-779.0,2.627,91602.500,842.923,2.629,91601.437,843.160,11476,-6.595,842.923,-49107832.0,0.842,1.975,18984.414,0.0,4.157,-4.89
11513,2,11513,37,-9.33,2.192,-6.602,-299.541,41.327,-32.312,0.8,0.46,0.1,-779.0,-9.16,2.210,-6.644,-300.219,41.537,-32.885,0.4,0.42,0.17,-779.0,2.628,91602.546,843.23,2.624,91603.781,843.160,11513,-6.602,843.23,-49351996.0,2.706,1.924,18991.570,0.0,4.157,-4.93
11553,2,11553,40,-9.34,2.195,-6.609,-299.491,41.297,-32.294,0.7,0.43,0.5,-779.0,-9.87,2.117,-6.608,-299.93,41.230,-32.37,0.4,0.40,0.12,-779.0,2.627,91603.914,843.183,2.629,91607.93,843.565,11553,-6.609,843.183,-49616244.0,4.3,1.892,18998.937,0.0,4.157,-4.98
11589,2,11589,36,-9.26,2.185,-6.618,-299.374,41.353,-32.350,0.7,0.40,0.10,-779.0,-8.994,2.153,-6.550,-299.166,41.698,-32.402,0.8,0.35,0.14,-779.0,2.627,91604.359,843.162,2.624,91606.992,842.658,11589,-6.618,843.162,-49854352.0,0.588,2.17,19005.587,0.0,4.157,-4.103
11629,2,11629,40,-9.37,2.167,-6.595,-299.313,41.341,-32.499,0.6,0.39,0.12,-779.0,-9.73,2.175,-6.558,-299.6,41.332,-32.665,0.7,0.38,0.7,-779.0,2.627,91605.281,843.62,2.629,91607.93,842.764,11629,-6.595,843.62,-50118632.0,-2.507,2.81,19012.769,0.0,4.157,-4.89
11665,2,11665,36,-9.34,2.150,-6.586,-299.371,41.362,-32.572,0.6,0.40,0.10,-779.0,-9.1,2.96,-6.572,-299.371,41.11,-32.870,0.8,0.45,0.0,-779.0,2.626,91605.296,843.102,2.624,91601.539,843.362,11665,-6.586,843.102,-50355916.0,1.125,1.967,19019.417,0.0,4.157,-4.83
11705,2,11705,40,-9.52,2.123,-6.591,-299.82,41.353,-32.461,0.7,0.40,0.7,-779.0,-9.102,2.74,-6.665,-298.772,41.493,-32.329,0.7,0.43,0.3,-779.0,2.627,91605.945,843.21,2.629,91606.992,842.755,11705,-6.591,843.21,-50619476.0,-2.26,2.64,19026.640,0.0,4.150,-4.86
11741,2,11741,36,-9.143,1.676,-6.368,-296.726,41.160,-32.57,0.11,0.51,0.0,-779.0,-9.547,0.114,-5.495,-287.313,40.266,-30.20,0.22,0.93,0.25,-779.0,2.626,91604.812,842.819,2.624,91601.437,842.553,11741,-6.368,842.819,-50852752.0,-5.620,2.202,19033.95,0.0,4.150,-3.948
11781,2,11781,40,-9.159,1.676,-6.387,-296.901,41.28,-32.136,0.10,0.52,0.0,-779.0,-9.73,2.153,-6.644,-300.43,41.40,-32.797,0.7,0.41,0.8,-779.0,2.629,91603.234,842.819,2.638,91599.93,842.658,11781,-6.387,842.819,-51107872.0,0.3,2.0,19040.664,0.0,4.157,-3.960
11817,2,11817,36,-9.151,1.672,-6.385,-297.103,40.999,-32.174,0.11,0.53,0.2,-779.0,-9.30,2.153,-6.550,-300.14,41.186,-32.855,0.9,0.43,0.1,-779.0,2.629,91602.101,842.878,2.633,91601.437,843.63,11817,-6.385,842.878,-51337788.0,1.663,1.952,19047.353,0.0,4.150,-3.959
11857,2,11857,40,-9.179,1.679,-6.370,-297.144,41.46,-32.110,0.11,0.53,0.1,-779.0,-9.145,2.132,-6.493,-299.576,41.245,-32.548,0.9,0.45,0.4,-779.0,2.630,91601.867,842.799,2.629,91600.367,842.967,11857,-6.370,842.799,-51592908.0,-1.977,2.63,19054.382,0.0,4.157,-3.949
11893,2,11893,36,-9.175,1.684,-6.354,-297.234,41.31,-32.81,0.11,0.53,0.0,-779.0,-9.80,2.96,-6.586,-299.225,41.420,-32.183,0.9,0.41,0.9,-779.0,2.630,91601.843,842.741,2.629,91606.890,842.465,11893,-6.354,842.741,-51821948.0,-1.614,2.50,19060.585,0.0,4.157,-3.939
11933,2,11933,40,-9.70,2.130,-6.568,-299.693,41.221,-32.563,0.8,0.43,0.6,-779.0,-9.23,2.117,-6.565,-299.605,41.216,-32.432,0.5,0.43,0.7,-779.0,2.632,91601.828,842.905,2.633,91601.335,843.372,11933,-6.568,842.905,-52080396.0,4.96,1.890,19067.902,0.0,4.150,-4.72
11981,2,11981,48,-9.53,2.116,-6.548,-299.584,41.292,-32.461,0.8,0.43,0.5,-779.0,-8.987,2.81,-6.543,-299.503,41.391,-32.285,0.8,0.42,0.5,-779.0,2.633,91603.625,842.886,2.642,91608.62,842.561,11981,-6.548,842.886,-52395188.0,0.405,2.12,19076.95,0.0,4.150,-4.59
12020,2,12020,39,-9.50,2.110,-6.540,-299.394,41.324,-32.411,0.7,0.42,0.7,-779.0,-9.16,2.124,-6.515,-299.64,41.347,-32.607,0.4,0.38,0.9,-779.0,2.633,91603.390,842.766,2.633,91600.265,842.465,12020,-6.540,842.766,-52650424.0,-3.68,2.101,19082.886,0.0,4.150,-4.55
12056,2,12056,36,-9.56,2.94,-6.552,-299.237,41.324,-32.452,0.8,0.40,0.8,-779.0,-9.174,2.53,-6.550,-298.786,41.245,-32.753,0.13,0.37,0.10,-779.0,2.634,91603.601,842.768,2.633,91601.437,842.976,12056,-6.552,842.768,-52886104.0,0.50,1.998,19089.214,0.0,4.157,-4.62
12096,2,12096,40,-9.62,2.111,-6.538,-299.146,41.230,-32.461,0.7,0.40,0.8,-779.0,-9.109,2.182,-6.515,-298.772,40.952,-32.227,0.6,0.42,0.9,-779.0,2.636,91602.937,842.727,2.638,91603.578,842.263,12096,-6.538,842.727,-53147912.0,-1.10,2.31,19096.406,0.0,4.157,-4.53
12132,2,12132,36,-9.80,2.107,-6.553,-299.52,41.245,-32.452,0.8,0.41,0.7,-779.0,-9.116,2.96,-6.644,-299.137,41.289,-32.388,0.9,0.44,0.3,-779.0,2.636,91603.835,842.666,2.633,91605.820,843.63,12132,-6.553,842.666,-53383568.0,-1.712,2.54,19102.412,0.0,4.157,-4.63
12172,2,12172,40,-9.110,2.114,-6.566,-299.49,41.265,-32.452,0.8,0.40,0.6,-779.0,-9.138,2.117,-6.608,-299.488,41.493,-32.285,0.9,0.38,0.0,-779.0,2.635,91604.46,842.768,2.638,91609.132,843.73,12172,-6.566,842.768,-53645980.0,2.555,1.928,19109.335,0.0,4.157,-4.71
12208,2,12208,36,-9.109,2.96,-6.579,-299.105,41.283,-32.437,0.8,0.41,0.5,-779.0,-9.8,2.31,-6.579,-299.342,41.435,-32.534,0.6,0.42,0.1,-779.0,2.636,91605.585,842.911,2.638,91607.960,843.178,12208,-6.579,842.911,-53882616.0,3.963,1.893,19115.447,0.0,4.157,-4.79
