millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,Raw_IMU_accel_X,Raw_IMU_accel_Y,Raw_IMU_accel_Z,Raw_IMU_mag_X,Raw_IMU_mag_Y,Raw_IMU_mag_Z,Raw_IMU_gyro_X,Raw_IMU_gyro_Y,Raw_IMU_gyro_Z,Raw_IMU_temp,BARO_temp,BARO_press,BARO_alt,Raw_BARO_temp,Raw_BARO_press,Raw_BARO_alt,Velocity_lastUpdate,Velocity_lastZAccel,Velocity_lastAlt,Velocity_inte,Velocity_diff,Velocity_est,Est_apogee,Target_air_brake_angle,Air_brake_angle,Air_brake_error,Battery_voltage,Z_accel_times_burnoutMass
8027,2,8027,42,0.48,0.202,0.139,32.318,26.755,51.888,0.5,0.25,0.4,-395.0,0.0,0.172,0.205,32.344,26.717,52.16,0.6,0.21,0.3,-395.0,14.492,92230.929,786.376,14.487,92230.46,786.433,8027,0.139,786.433,-700994.937,0.310,1.990,0.0,0.0,0.0,0.0,4.60,0.83
8064,2,8064,37,0.63,0.239,0.208,32.326,26.600,51.940,0.4,0.27,0.6,-395.0,0.100,0.244,0.226,32.154,26.600,52.323,0.1,0.34,0.15,-395.0,14.492,92231.843,786.455,14.482,92231.117,786.529,8064,0.208,786.529,-707419.62,2.594,1.927,0.0,0.0,0.0,0.0,4.60,0.125
8106,2,8106,42,0.89,0.218,0.279,32.256,26.609,52.14,0.4,0.29,0.5,-395.0,0.315,0.373,0.255,31.686,26.673,52.104,0.5,0.25,0.0,-395.0,14.492,92232.515,786.474,14.501,92232.179,786.843,8106,0.279,786.843,-717665.937,7.468,1.816,0.0,0.0,0.0,0.0,4.60,0.168
8142,2,8142,36,0.126,0.318,0.276,32.166,26.714,51.961,0.3,0.21,0.6,-395.0,0.7,0.394,0.363,31.949,27.53,51.768,0.3,0.2,0.8,-395.0,14.492,92233.390,786.534,14.492,92230.968,786.447,8142,0.276,786.447,-727689.437,-11.3,2.492,0.0,0.0,0.0,0.0,4.60,0.166
8185,2,8185,43,0.74,0.291,0.276,32.192,26.822,51.955,0.5,0.24,0.6,-395.0,0.35,0.272,0.334,32.826,27.68,51.563,0.17,0.43,0.2,-395.0,14.492,92230.601,786.580,14.501,92228.687,786.651,8185,0.276,786.651,-739600.187,4.745,1.875,0.0,0.0,0.0,0.0,4.73,0.166
8221,2,8221,36,0.68,0.376,0.344,32.253,26.854,51.929,0.7,0.30,0.5,-395.0,0.28,0.595,0.542,32.651,26.878,51.885,0.14,0.52,0.2,-395.0,14.494,92230.789,786.627,14.496,92230.968,786.664,8221,0.344,786.664,-750786.562,0.376,1.988,0.0,0.0,0.0,0.0,4.60,0.207
8263,2,8263,42,0.150,0.225,0.350,32.332,26.857,51.788,0.7,0.32,0.3,-395.0,0.509,0.509,0.255,32.548,26.615,51.622,0.1,0.43,0.4,-395.0,14.500,92231.671,786.654,14.510,92235.531,786.664,8263,0.350,786.664,-765375.0,0.0,2.0,0.0,0.0,0.0,0.0,4.60,0.210
8299,2,8299,36,0.147,0.149,0.407,32.437,26.854,51.704,0.8,0.28,0.4,-395.0,0.301,0.7,0.542,32.212,26.658,51.680,0.10,0.2,0.5,-395.0,14.499,92230.726,786.656,14.496,92227.476,786.856,8299,0.407,786.856,-779016.437,5.320,1.862,0.0,0.0,0.0,0.0,4.73,0.245
8342,2,8342,43,0.134,0.173,0.308,32.487,26.805,51.680,0.9,0.29,0.3,-395.0,0.71,0.516,0.132,32.198,26.805,51.651,0.4,0.5,0.3,-395.0,14.503,92229.359,786.719,14.514,92224.132,786.760,8342,0.308,786.760,-794415.250,-2.221,2.71,0.0,0.0,0.0,0.0,4.60,0.185
8378,2,8378,36,0.86,0.180,0.295,32.318,26.726,51.721,0.5,0.27,0.3,-395.0,0.279,0.308,0.269,31.978,26.673,51.768,0.2,0.35,0.0,-395.0,14.505,92229.578,786.681,14.510,92229.757,786.459,8378,0.295,786.459,-805291.562,-8.365,2.335,0.0,0.0,0.0,0.0,4.73,0.178
8420,2,8420,42,0.190,0.139,0.298,32.206,26.685,51.765,0.3,0.32,0.1,-395.0,0.495,0.387,2.429,32.95,26.673,52.104,0.5,0.73,0.6,-395.0,14.508,92229.546,786.659,14.510,92230.828,786.555,8420,0.298,786.555,-805227.312,2.287,1.935,0.0,0.0,0.0,0.0,4.66,0.179
8457,2,8457,37,0.200,0.235,0.281,32.148,26.685,51.873,0.4,0.27,0.1,-395.0,0.559,0.28,0.341,32.256,26.615,52.163,0.2,0.21,0.4,-395.0,14.508,92229.54,786.599,14.510,92233.109,786.363,8457,0.281,786.363,-794493.437,-5.191,2.184,0.0,0.0,0.0,0.0,4.60,0.169
8512,2,8512,55,0.111,0.284,0.305,32.168,26.670,51.897,0.6,0.25,0.1,-395.0,0.143,0.236,0.420,32.315,26.585,51.797,0.22,0.10,0.3,-395.0,14.512,92228.851,786.476,14.514,92226.414,786.241,8512,0.305,786.241,-778340.312,-2.210,2.71,0.0,0.0,0.0,0.0,4.60,0.184
8548,2,8548,36,0.54,0.137,0.211,32.130,26.731,51.905,0.2,0.37,0.2,-395.0,0.358,0.215,0.341,32.8,27.111,51.695,0.14,0.65,0.7,-395.0,14.509,92231.101,786.416,14.501,92235.382,786.459,8548,0.211,786.459,-769033.625,6.44,1.846,0.0,0.0,0.0,0.0,4.54,0.127
8591,2,8591,43,0.274,0.310,0.166,31.970,26.708,51.967,0.4,0.7,0.2,-395.0,0.818,1.170,0.492,31.175,26.556,52.75,0.6,0.112,0.2,-395.0,14.508,92231.101,786.435,14.505,92229.757,786.555,8591,0.166,786.555,-760911.437,2.234,1.937,0.0,0.0,0.0,0.0,4.60,0.100
8627,2,8627,36,0.83,0.354,0.386,32.107,26.693,52.40,0.4,0.11,0.8,-395.0,0.459,0.610,0.334,32.782,26.600,52.470,0.7,0.22,0.63,-395.0,14.508,92229.515,786.416,14.510,92222.921,786.459,8627,0.386,786.459,-764861.937,-2.668,2.87,0.0,0.0,0.0,0.0,4.47,0.232
8670,2,8670,43,0.37,0.548,0.364,32.104,26.691,52.104,0.10,0.4,0.12,-395.0,0.43,0.940,0.233,32.242,26.600,52.484,0.30,0.100,0.12,-395.0,14.506,92229.54,786.394,14.501,92230.828,786.254,8670,0.364,786.254,-781001.562,-4.769,2.166,0.0,0.0,0.0,0.0,4.60,0.219
8706,2,8706,36,0.14,0.499,0.343,32.195,26.655,52.119,0.0,0.34,0.15,-395.0,0.28,0.7,0.312,32.768,26.410,51.870,0.28,0.142,0.12,-395.0,14.505,92229.484,786.336,14.510,92228.546,785.953,8706,0.343,785.953,-793738.500,-8.349,2.334,0.0,0.0,0.0,0.0,4.54,0.206
8748,2,8748,42,0.610,0.565,0.37,32.282,26.609,52.116,0.8,0.40,0.17,-395.0,2.763,0.114,1.560,32.446,26.878,51.680,0.24,0.95,0.1,-395.0,14.508,92228.125,786.358,14.514,92228.546,786.568,8748,0.37,786.568,-800156.375,14.623,1.695,0.0,0.0,0.0,0.0,4.54,0.22
8784,2,8784,36,0.377,0.265,0.54,32.572,26.708,52.40,0.6,0.54,0.21,-395.0,0.344,0.330,0.406,32.622,27.53,51.695,0.2,0.44,0.15,-395.0,14.509,92226.750,786.319,14.510,92222.921,786.363,8784,0.54,786.363,-798499.62,-5.681,2.205,0.0,0.0,0.0,0.0,4.41,0.32
8827,2,8827,43,0.503,0.54,0.51,32.589,26.755,51.897,0.8,0.54,0.53,-395.0,0.172,0.445,0.348,32.870,26.834,51.753,0.18,0.23,0.227,-395.0,14.510,92226.750,786.401,14.514,92222.921,786.869,8827,0.51,786.869,-796210.812,11.761,1.739,0.0,0.0,0.0,0.0,4.41,0.31
8863,2,8863,36,0.539,0.25,0.27,32.636,26.883,51.742,0.6,0.30,0.52,-395.0,0.136,0.538,0.355,32.475,27.243,51.710,0.21,0.15,0.4,-395.0,14.512,92225.601,786.486,14.510,92225.54,786.677,8863,0.27,786.677,-794786.62,-5.337,2.190,0.0,0.0,0.0,0.0,4.60,0.16
8905,2,8905,42,0.551,0.48,0.13,32.548,27.21,51.672,0.20,0.10,0.54,-395.0,0.28,0.366,0.384,32.329,27.97,51.520,0.40,0.41,0.21,-395.0,14.511,92225.601,786.688,14.505,92228.546,786.964,8905,0.13,786.964,-793937.875,6.847,1.829,0.0,0.0,0.0,0.0,4.60,0.7
8942,2,8942,37,0.10,0.71,0.373,32.569,27.123,51.689,0.10,0.3,0.52,-395.0,0.43,0.488,0.370,32.548,27.389,51.768,0.26,0.22,0.4,-395.0,14.510,92224.937,786.688,14.510,92225.195,786.568,8942,0.373,786.568,-800601.0,-10.720,2.474,0.0,0.0,0.0,0.0,4.54,0.224
8984,2,8984,42,0.109,0.101,0.331,32.540,27.141,51.636,0.14,0.11,0.50,-395.0,0.251,0.538,0.198,32.475,27.141,51.432,0.19,0.33,0.3,-395.0,14.510,92225.835,786.811,14.510,92227.476,786.978,8984,0.331,786.978,-815400.437,9.768,1.773,0.0,0.0,0.0,0.0,4.54,0.199
9047,2,9047,63,0.97,0.285,0.358,32.566,27.223,51.636,0.9,0.18,0.4,-395.0,0.114,0.473,0.485,33.2,27.243,51.753,0.9,0.9,0.3,-395.0,14.508,92226.601,786.724,14.505,92226.703,786.433,9047,0.358,786.433,-837147.375,-8.647,2.350,0.0,0.0,0.0,0.0,4.41,0.216
9090,2,9090,43,0.74,0.178,0.347,32.662,27.348,51.581,0.7,0.26,0.2,-395.0,0.21,0.0,0.298,32.958,27.871,51.432,0.13,0.22,0.5,-395.0,14.505,92226.226,786.612,14.496,92223.210,786.119,9090,0.347,786.119,-852330.62,-7.307,2.280,0.0,0.0,0.0,0.0,4.60,0.209
9126,2,9126,36,0.93,0.216,0.376,32.598,27.404,51.531,0.6,0.20,0.3,-395.0,0.122,0.559,0.528,32.8,27.375,51.271,0.33,0.15,0.5,-395.0,14.503,92225.578,786.550,14.496,92225.343,786.651,9126,0.376,786.651,-865351.250,14.772,1.692,0.0,0.0,0.0,0.0,4.54,0.226
9163,2,9163,37,0.64,0.368,0.440,32.452,27.418,51.470,0.10,0.20,0.21,-395.0,0.186,0.272,0.693,31.818,27.462,51.461,0.7,0.21,0.97,-395.0,14.501,92227.406,786.525,14.496,92234.320,786.447,9163,0.440,786.447,-880460.562,-5.514,2.198,0.0,0.0,0.0,0.0,4.41,0.265
9205,2,9205,42,0.63,0.290,0.505,32.291,27.442,51.479,0.3,0.28,0.24,-395.0,0.387,0.143,0.521,31.672,27.258,51.476,0.10,0.74,0.11,-395.0,14.500,92225.648,786.605,14.505,92218.648,787.375,9205,0.505,787.375,-900325.187,22.93,1.601,0.0,0.0,0.0,0.0,4.60,0.304
9241,2,9241,36,0.68,0.254,0.469,31.826,27.471,51.525,0.4,0.52,0.42,-395.0,0.86,0.294,0.305,30.678,27.389,51.987,0.8,0.125,0.94,-395.0,14.499,92225.796,786.629,14.501,92227.476,786.555,9241,0.469,786.555,-917868.812,-22.761,4.152,0.0,0.0,0.0,0.0,4.41,0.282
9285,2,9285,44,0.518,0.228,0.591,31.531,27.377,51.537,0.8,0.23,0.73,-395.0,-2.225,0.129,0.908,31.482,27.404,51.490,0.46,0.120,0.160,-395.0,14.500,92225.984,786.695,14.501,92224.132,786.447,9285,0.591,786.447,-941206.187,-2.466,2.79,0.0,0.0,0.0,0.0,4.54,0.356
9321,2,9321,36,0.516,0.116,0.559,31.365,27.442,51.587,0.17,0.23,0.103,-395.0,0.129,0.0,0.370,31.175,27.696,51.520,0.14,0.14,0.151,-395.0,14.503,92225.742,786.697,14.510,92224.132,786.664,9321,0.559,786.664,-961928.437,6.44,1.846,0.0,0.0,0.0,0.0,4.60,0.337
9363,2,9363,42,0.370,0.146,0.505,31.245,27.377,51.543,0.22,0.15,0.73,-395.0,0.545,0.423,0.420,31.218,27.141,51.242,0.32,0.16,0.49,-395.0,14.503,92224.859,786.823,14.496,92229.906,787.74,9363,0.505,787.74,-984295.437,9.753,1.773,0.0,0.0,0.0,0.0,4.60,0.304
9399,2,9399,36,0.298,0.38,0.470,31.99,27.395,51.499,0.22,0.10,0.60,-395.0,0.28,0.394,0.348,30.941,27.345,51.256,0.9,0.54,0.57,-395.0,14.504,92227.960,786.580,14.514,92234.171,786.158,9399,0.470,786.158,-1001864.937,-25.427,5.216,0.0,0.0,0.0,0.0,4.54,0.283
9442,2,9442,43,0.439,0.27,0.449,31.198,27.410,51.289,0.3,0.34,0.51,-395.0,0.617,0.35,0.198,31.175,27.462,50.935,0.87,0.4,0.53,-395.0,14.505,92227.507,786.459,14.505,92225.195,785.953,9442,0.449,785.953,-1021646.875,-4.769,2.166,0.0,0.0,0.0,0.0,4.60,0.270
9479,2,9479,37,0.67,0.363,0.396,31.175,27.389,51.251,0.10,0.1,0.20,-395.0,0.308,1.823,0.643,31.365,27.301,51.300,0.23,0.60,0.2,-395.0,14.507,92228.609,786.503,14.510,92229.617,786.664,9479,0.396,786.664,-1037287.437,19.211,1.634,0.0,0.0,0.0,0.0,4.60,0.238
9521,2,9521,42,0.99,0.506,0.393,31.154,27.301,51.169,0.22,0.9,0.7,-395.0,0.287,0.717,0.355,31.72,27.258,51.110,0.42,0.56,0.12,-395.0,14.509,92229.242,786.525,14.519,92227.335,786.773,9521,0.393,786.773,-1053865.750,2.583,1.928,0.0,0.0,0.0,0.0,4.60,0.236
9585,2,9585,64,0.2,0.541,0.384,31.131,27.269,51.259,0.27,0.9,0.4,-395.0,0.35,0.595,0.377,31.102,26.980,51.695,0.7,0.20,0.9,-395.0,14.514,92229.703,786.358,14.519,92232.179,786.241,9585,0.384,786.241,-1078760.375,-8.300,2.331,0.0,0.0,0.0,0.0,4.60,0.231
9626,2,9626,41,0.155,0.581,0.315,31.151,27.269,51.327,0.30,0.23,0.29,-395.0,0.789,0.193,0.4,31.43,27.345,51.593,0.4,0.18,0.71,-395.0,14.513,92228.359,786.355,14.510,92227.476,786.145,9626,0.315,786.145,-1093119.125,-2.341,2.75,0.0,0.0,0.0,0.0,4.60,0.190
9662,2,9662,36,0.21,0.719,0.350,31.134,27.185,51.335,0.15,0.34,0.20,-395.0,0.50,0.653,0.370,31.87,27.38,50.979,0.16,0.58,0.5,-395.0,14.513,92228.609,786.435,14.505,92226.414,786.350,9662,0.350,786.350,-1105106.625,5.681,1.854,0.0,0.0,0.0,0.0,4.47,0.210
9705,2,9705,43,0.63,0.353,0.307,31.102,27.129,51.201,0.10,0.28,0.20,-395.0,0.100,0.7,0.427,31.204,27.24,50.628,0.4,0.27,0.4,-395.0,14.512,92228.148,786.435,14.505,92227.335,786.664,9705,0.307,786.664,-1119239.875,7.307,1.820,0.0,0.0,0.0,0.0,4.60,0.185
9741,2,9741,36,0.211,0.219,0.325,31.66,27.41,51.178,0.5,0.34,0.25,-395.0,0.452,0.50,0.449,30.897,26.819,50.993,0.21,0.89,0.38,-395.0,14.511,92229.273,786.435,14.514,92232.960,786.773,9741,0.325,786.773,-1130633.0,3.14,1.917,0.0,0.0,0.0,0.0,4.66,0.196
9783,2,9783,42,0.182,0.189,0.338,30.993,27.38,51.96,0.5,0.49,0.24,-395.0,0.179,0.445,0.442,30.736,26.965,51.286,0.9,0.54,0.4,-395.0,14.509,92228.62,786.500,14.510,92226.125,786.568,9783,0.338,786.568,-1144588.250,-4.884,2.171,0.0,0.0,0.0,0.0,4.60,0.204
9819,2,9819,36,0.41,0.229,0.421,31.66,26.968,50.958,0.5,0.47,0.10,-395.0,0.330,0.7,0.420,31.408,26.995,50.906,0.2,0.7,0.1,-395.0,14.510,92230.289,786.524,14.514,92238.585,786.267,9819,0.421,786.267,-1158281.375,-8.349,2.334,0.0,0.0,0.0,0.0,4.60,0.254
9862,2,9862,43,0.21,0.96,0.446,31.145,26.907,50.961,0.1,0.40,0.18,-395.0,0.50,0.14,0.492,31.482,26.731,50.993,0.1,0.26,0.46,-395.0,14.514,92231.359,786.447,14.524,92231.750,785.966,9862,0.446,785.966,-1176952.125,-7.3,2.265,0.0,0.0,0.0,0.0,4.66,0.268
9898,2,9898,36,0.5,0.127,0.472,30.993,26.863,51.81,0.6,0.47,0.29,-395.0,0.21,0.150,0.556,30.444,26.805,51.227,0.17,0.59,0.61,-395.0,14.515,92232.937,786.308,14.514,92235.242,785.966,9898,0.472,785.966,-1193487.875,0.0,2.0,0.0,0.0,0.0,0.0,4.66,0.284
9941,2,9941,43,0.133,0.176,0.430,31.8,26.854,51.5,0.3,0.33,0.22,-395.0,0.186,0.294,0.241,30.970,26.775,50.613,0.6,0.19,0.0,-395.0,14.517,92232.15,786.187,14.524,92228.398,786.171,9941,0.430,786.171,-1212899.375,4.770,1.874,0.0,0.0,0.0,0.0,4.54,0.259
9977,2,9977,36,0.71,0.94,0.419,31.166,26.834,50.952,0.4,0.28,0.22,-395.0,0.129,0.35,0.384,31.525,26.863,51.23,0.1,0.31,0.3,-395.0,14.520,92232.695,786.48,14.524,92229.468,785.871,9977,0.419,785.871,-1228194.750,-8.336,2.333,0.0,0.0,0.0,0.0,4.60,0.252
10020,2,10020,43,0.70,0.101,0.400,31.134,26.834,51.2,0.6,0.33,0.22,-395.0,0.323,0.43,0.327,31.248,26.995,51.154,0.13,0.29,0.0,-395.0,14.524,92231.539,786.111,14.533,92232.820,786.581,10020,0.400,786.581,-1245816.0,16.519,1.668,0.0,0.0,0.0,0.0,4.60,0.241
10056,2,10056,36,0.94,0.137,0.380,31.78,26.863,50.970,0.9,0.29,0.14,-395.0,0.71,0.165,0.391,31.204,26.878,50.833,0.14,0.7,0.8,-395.0,14.525,92232.203,786.114,14.528,92235.93,785.980,10056,0.380,785.980,-1259870.875,-16.701,3.4,0.0,0.0,0.0,0.0,4.54,0.229
10126,2,10126,70,0.50,0.142,0.367,31.96,26.965,51.31,0.9,0.25,0.4,-395.0,0.200,0.172,0.492,30.532,27.316,51.534,0.14,0.40,0.7,-395.0,14.528,92230.867,786.215,14.533,92228.546,786.472,10126,0.367,786.472,-1286044.125,7.31,1.825,0.0,0.0,0.0,0.0,4.60,0.221
10162,2,10162,36,0.35,0.126,0.414,31.218,27.59,51.125,0.8,0.29,0.4,-395.0,0.114,0.215,0.477,31.584,27.243,51.81,0.3,0.37,0.1,-395.0,14.526,92231.773,786.196,14.510,92232.960,786.75,10162,0.414,786.75,-1300124.875,-11.33,2.494,0.0,0.0,0.0,0.0,4.60,0.249
10205,2,10205,43,0.113,0.119,0.396,31.262,27.187,51.154,0.8,0.28,0.5,-395.0,0.258,0.0,0.291,31.745,27.506,51.169,0.2,0.27,0.7,-395.0,14.526,92230.437,786.275,14.524,92222.773,786.267,10205,0.396,786.267,-1317560.875,4.466,1.881,0.0,0.0,0.0,0.0,4.60,0.238
10241,2,10241,36,0.27,0.119,0.410,31.271,27.202,51.140,0.7,0.29,0.5,-395.0,0.107,0.43,0.399,31.292,27.68,51.81,0.9,0.32,0.2,-395.0,14.523,92228.195,786.316,14.519,92221.562,786.786,10241,0.410,786.786,-1332081.0,14.409,1.698,0.0,0.0,0.0,0.0,4.60,0.247
10284,2,10284,43,0.7,0.137,0.439,31.128,27.243,51.251,0.6,0.41,0.6,-395.0,0.100,0.258,0.535,30.488,27.82,51.388,0.5,0.67,0.11,-395.0,14.522,92227.484,786.540,14.524,92231.601,787.100,10284,0.439,787.100,-1350350.500,7.307,1.820,0.0,0.0,0.0,0.0,4.60,0.264
10320,2,10320,36,0.18,0.147,0.472,31.84,27.252,51.204,0.2,0.53,0.7,-395.0,0.258,0.222,0.657,30.312,27.360,51.300,0.1,0.103,0.13,-395.0,14.521,92226.546,786.501,14.528,92223.843,786.279,10320,0.472,786.279,-1366757.125,-22.789,4.161,0.0,0.0,0.0,0.0,4.60,0.284
10362,2,10362,42,0.2,0.113,0.476,30.955,27.266,51.254,0.1,0.63,0.8,-395.0,0.193,0.43,0.499,30.941,27.316,51.330,0.3,0.86,0.7,-395.0,14.527,92226.273,786.586,14.542,92231.601,786.499,10362,0.476,786.499,-1386682.0,5.218,1.864,0.0,0.0,0.0,0.0,4.60,0.287
10398,2,10398,36,0.114,0.167,0.549,30.812,27.120,51.163,0.0,0.69,0.12,-395.0,0.301,0.272,0.657,31.28,26.775,50.716,0.10,0.58,0.24,-395.0,14.529,92227.796,786.632,14.533,92230.390,786.499,10398,0.549,786.499,-1405156.0,0.0,2.0,0.0,0.0,0.0,0.0,4.54,0.331
10441,2,10441,43,0.35,0.153,0.535,30.684,27.167,51.163,0.5,0.74,0.12,-395.0,0.287,0.28,0.327,30.648,27.301,51.81,0.19,0.54,0.4,-395.0,14.531,92229.351,786.635,14.528,92229.328,786.798,10441,0.535,786.798,-1428487.750,6.966,1.827,0.0,0.0,0.0,0.0,4.66,0.322
10477,2,10477,36,0.55,0.129,0.546,30.748,27.100,51.84,0.8,0.65,0.10,-395.0,0.358,0.136,0.592,30.809,26.746,50.993,0.7,0.23,0.3,-395.0,14.532,92227.984,786.433,14.528,92224.765,786.88,10477,0.546,786.88,-1447969.625,-19.716,3.447,0.0,0.0,0.0,0.0,4.60,0.329
10520,2,10520,43,0.100,0.107,0.502,30.634,27.62,50.993,0.4,0.49,0.11,-395.0,0.35,0.114,0.434,29.742,27.170,50.847,0.19,0.23,0.18,-395.0,14.534,92229.320,786.414,14.537,92230.539,786.184,10520,0.502,786.184,-1470529.625,2.234,1.937,0.0,0.0,0.0,0.0,4.60,0.302
10556,2,10556,36,0.66,0.77,0.515,30.549,27.44,50.926,0.2,0.29,0.42,-395.0,0.21,0.107,0.564,30.517,27.228,50.993,0.7,0.12,0.161,-395.0,14.532,92229.328,786.414,14.533,92231.601,786.499,10556,0.515,786.499,-1488848.625,8.726,1.792,0.0,0.0,0.0,0.0,4.47,0.310
10626,2,10626,70,0.77,0.67,0.495,30.523,27.126,51.34,0.0,0.12,0.60,-395.0,0.244,0.222,0.556,30.897,27.185,51.256,0.1,0.24,0.115,-395.0,14.531,92229.164,786.324,14.528,92229.617,786.49,10626,0.495,786.49,-1524217.500,-6.426,2.238,0.0,0.0,0.0,0.0,4.54,0.298
10663,2,10663,37,0.28,0.133,0.546,30.605,27.132,51.66,0.9,0.14,0.96,-395.0,0.244,0.301,0.585,31.58,27.331,51.242,0.28,0.61,0.184,-395.0,14.529,92228.523,786.381,14.519,92226.125,787.86,10663,0.546,787.86,-1543496.875,28.41,1.543,0.0,0.0,0.0,0.0,4.54,0.329
10706,2,10706,43,0.54,0.129,0.499,30.596,27.301,51.78,0.11,0.21,0.121,-395.0,0.229,0.114,0.355,30.765,27.594,51.52,0.0,0.58,0.128,-395.0,14.527,92229.710,786.379,14.519,92230.679,786.75,10706,0.499,786.75,-1565995.125,-23.522,4.397,0.0,0.0,0.0,0.0,4.54,0.300
10743,2,10743,37,0.12,0.60,0.496,30.847,27.301,51.195,0.7,0.21,0.140,-395.0,0.172,0.229,0.420,30.999,27.170,51.432,0.2,0.26,0.115,-395.0,14.523,92228.828,786.477,14.514,92226.125,786.677,10743,0.496,786.677,-1584424.500,16.263,1.672,0.0,0.0,0.0,0.0,4.60,0.299
10785,2,10785,42,0.66,0.277,0.490,30.903,27.328,51.157,0.7,0.21,0.135,-395.0,0.416,-1.794,0.535,30.795,27.360,50.803,0.7,0.12,0.134,-395.0,14.519,92229.562,786.433,14.514,92235.242,786.279,10785,0.490,786.279,-1605163.500,-9.456,2.396,0.0,0.0,0.0,0.0,4.60,0.295
10821,2,10821,36,0.383,0.183,0.581,30.742,27.301,51.99,0.10,0.26,0.120,-395.0,-2.490,0.689,-1.9,30.93,27.53,50.964,0.13,0.3,0.40,-395.0,14.520,92228.828,786.602,14.533,92225.976,786.895,10821,0.581,786.895,-1624464.500,17.91,1.661,0.0,0.0,0.0,0.0,4.47,0.350
10864,2,10864,43,0.700,0.186,0.528,30.464,27.225,50.941,0.5,0.11,0.88,-395.0,-1.830,0.287,0.320,29.669,26.951,50.453,0.6,0.14,0.21,-395.0,14.522,92228.796,786.545,14.528,92225.976,786.798,10864,0.528,786.798,-1648321.0,-2.245,2.72,0.0,0.0,0.0,0.0,4.60,0.318
10900,2,10900,36,0.775,0.155,0.542,30.429,27.164,50.809,0.7,0.3,0.66,-395.0,0.143,0.272,0.427,30.590,27.287,50.394,0.8,0.19,0.19,-395.0,14.524,92228.101,786.689,14.528,92227.187,786.798,10900,0.542,786.798,-1667596.125,0.0,2.0,0.0,0.0,0.0,0.0,4.47,0.326
10942,2,10942,42,0.848,0.77,0.531,30.236,27.208,50.599,0.8,0.7,0.50,-395.0,0.193,0.157,0.363,30.35,27.389,50.380,0.8,0.46,0.36,-395.0,14.526,92228.70,786.613,14.524,92225.976,786.294,10942,0.531,786.294,-1690144.0,-12.15,2.563,0.0,0.0,0.0,0.0,4.41,0.319
10978,2,10978,36,0.946,0.325,0.503,30.76,27.225,50.517,0.7,0.24,0.28,-395.0,0.71,0.222,0.399,29.991,27.448,50.394,0.1,0.73,0.23,-395.0,14.529,92227.335,786.695,14.533,92231.601,786.690,10978,0.503,786.690,-1708773.0,11.3,1.751,0.0,0.0,0.0,0.0,4.60,0.303
11021,2,11021,43,0.453,0.218,0.357,30.67,27.281,50.450,0.10,0.44,0.22,-395.0,0.28,0.150,0.276,30.49,27.331,50.628,0.76,0.99,0.13,-395.0,14.530,92226.640,786.594,14.537,92222.484,786.389,11021,0.357,786.389,-1727289.375,-6.992,2.265,0.0,0.0,0.0,0.0,4.47,0.215
11057,2,11057,36,0.77,0.213,0.341,30.181,27.410,50.447,0.14,0.64,0.21,-395.0,0.50,0.265,0.241,30.239,27.594,50.438,0.13,0.83,0.17,-395.0,14.530,92226.398,786.512,14.528,92224.765,786.389,11057,0.341,786.389,-1739871.250,0.0,2.0,0.0,0.0,0.0,0.0,4.60,0.205
11110,2,11110,53,0.38,0.137,0.242,29.947,27.527,50.494,0.18,0.70,0.18,-395.0,0.50,0.107,0.67,29.421,27.871,50.628,0.10,0.46,0.4,-395.0,14.531,92226.859,786.531,14.533,92229.468,786.895,11110,0.242,786.895,-1755350.875,9.542,1.777,0.0,0.0,0.0,0.0,4.60,0.146
11146,2,11146,36,0.83,0.155,0.222,29.912,27.573,50.602,0.19,0.68,0.18,-395.0,0.416,0.244,0.262,29.859,27.623,50.920,0.2,0.39,0.34,-395.0,14.532,92227.320,786.509,14.528,92228.257,786.184,11146,0.222,786.184,-1763720.500,-19.729,3.450,0.0,0.0,0.0,0.0,4.60,0.133
11189,2,11189,43,0.101,0.106,0.221,29.991,27.614,50.663,0.17,0.56,0.30,-395.0,0.21,0.21,0.391,30.385,27.652,50.701,0.8,0.11,0.84,-395.0,14.533,92225.953,786.474,14.537,92224.765,786.511,11189,0.221,786.511,-1773254.500,7.596,1.814,0.0,0.0,0.0,0.0,4.54,0.133
11226,2,11226,37,0.176,0.71,0.223,30.26,27.608,50.762,0.1,0.34,0.37,-395.0,0.344,0.21,0.291,30.225,27.301,51.125,0.6,0.7,0.48,-395.0,14.532,92226.859,786.515,14.533,92227.46,786.594,11226,0.223,786.594,-1781484.750,2.243,1.936,0.0,0.0,0.0,0.0,4.54,0.134
11268,2,11268,42,0.160,0.109,0.190,29.941,27.535,50.876,0.2,0.16,0.36,-395.0,0.28,0.452,0.75,29.815,27.228,51.8,0.5,0.7,0.10,-395.0,14.533,92227.531,786.537,14.533,92228.109,786.499,11268,0.190,786.499,-1790194.0,-2.274,2.73,0.0,0.0,0.0,0.0,4.60,0.114
