millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Velocity_inte,Velocity_diff,Velocity_est,lastInte.x,lastInte.y,lastDiff.x,lastDiff.y,Est_apogee,Z_accel_times_burnoutMass
633517,4,129257,90,0.394,-10.832,-4.842,38.892,41.610,27.126,0.161,0.255,0.264,-299.0,17.829,90749.546,919.461,-1252989.0,0.1,2.133,633511.0,-5.86,633511.0,919.299,-996.269,-3.144
633597,4,129337,80,-2.505,-8.815,-1.461,40.952,41.537,26.907,0.159,0.113,0.480,-299.0,17.839,90753.429,919.672,-1253263.0,0.0,2.24,633591.0,-1.762,633591.0,919.275,-998.609,0.949
633683,4,129423,86,1.76,-9.95,-5.689,38.336,42.63,26.147,0.758,0.322,0.415,-299.0,17.829,90751.867,919.907,-1253587.125,0.1,1.895,633677.0,-5.775,633677.0,919.392,-1001.582,-3.694
633763,4,129503,80,0.760,-8.484,-6.723,37.737,45.366,23.34,0.664,0.463,0.757,-299.0,17.839,90749.546,920.94,-1253999.250,0.8,1.603,633757.0,-4.526,633757.0,920.49,-1008.851,-4.366
633848,4,129588,85,-1.241,-6.963,-7.993,37.196,45.629,20.67,0.302,0.591,0.127,-299.0,17.829,90753.164,919.672,-1254525.625,0.1,2.133,633842.0,-7.857,633842.0,919.931,-996.482,-5.191
633928,4,129668,80,-2.17,-11.715,-7.10,38.132,44.80,20.988,-1.148,0.277,0.137,-267.0,17.834,90748.257,919.720,-1255325.375,0.1,2.102,633922.0,-12.135,633922.0,919.839,-997.324,-4.552
634018,4,129758,90,-2.196,-14.277,-4.605,37.547,42.721,24.714,0.584,0.382,0.286,-267.0,17.829,90748.523,919.882,-1256326.125,0.2,1.842,634012.0,-10.104,634012.0,920.25,-1002.723,-2.990
634098,4,129838,80,-1.938,-8.901,-6.163,38.29,42.809,25.986,0.534,0.281,0.98,-267.0,17.834,90747.234,920.727,-1256869.500,0.2,2.268,634092.0,-3.478,634092.0,919.813,-992.973,-4.2
634178,4,129918,80,-1.938,-5.836,-5.86,39.9,43.276,27.857,0.291,0.278,0.713,-299.0,17.839,90750.843,920.212,-1257230.500,0.6,3.59,634172.0,-5.545,634172.0,919.299,-979.531,-3.303
634258,4,129998,80,0.890,-6.625,-3.693,36.962,43.802,28.602,0.324,0.870,0.48,-299.0,17.839,90752.890,919.813,-1257706.0,0.7,1.612,634252.0,-6.342,634252.0,919.931,-1009.25,-2.398
634343,4,130083,85,-1.557,-5.721,-9.530,34.858,41.902,30.985,0.408,0.317,0.261,-299.0,17.834,90747.234,920.212,-1258366.0,0.7,3.722,634336.0,-9.372,634336.0,919.299,-971.359,-6.188
634422,4,130162,79,0.717,-5.484,-3.148,36.85,40.748,31.891,0.22,0.169,0.95,-299.0,17.843,90757.531,920.25,-1259043.375,0.5,1.703,634416.0,-7.563,634416.0,919.720,-1006.42,-2.44
634502,4,130242,80,-1.895,-9.726,0.53,37.445,40.719,32.95,0.665,0.88,0.875,-299.0,17.839,90756.234,920.25,-1259432.500,0.4,1.752,634496.0,-2.164,634496.0,920.49,-1005.821,0.34
634609,4,130349,107,0.509,-10.523,-5.208,39.622,42.239,29.801,0.515,0.387,0.10,-267.0,17.820,90748.31,919.765,-1259739.0,0.7,6.527,634603.0,-3.564,634603.0,919.230,-945.747,-3.382
634689,4,130429,80,0.818,-10.997,-1.238,37.576,43.686,27.813,0.357,0.74,0.852,-299.0,17.825,90753.164,919.882,-1260147.875,0.0,1.957,634683.0,-6.658,634683.0,919.275,-1000.226,0.804
634769,4,130509,80,0.459,-8.578,-2.889,35.179,46.448,26.892,0.182,0.288,0.729,-299.0,17.829,90758.820,919.672,-1260745.750,0.4,1.752,634763.0,-8.288,634763.0,919.603,-1005.502,-1.876
634855,4,130595,86,0.674,-10.939,-5.366,33.791,45.834,25.138,0.192,0.724,0.205,-299.0,17.843,90753.921,919.813,-1261312.500,0.4,1.703,634849.0,-4.892,634849.0,920.25,-1006.674,-3.485
634935,4,130675,80,0.559,-6.352,-8.338,35.720,44.36,25.665,0.579,0.583,0.10,-299.0,17.839,90753.921,920.658,-1261664.875,0.4,2.659,634929.0,-3.916,634929.0,919.627,-986.225,-5.414
635015,4,130755,80,-1.672,-8.176,-8.388,36.349,42.852,25.489,0.186,0.262,0.230,-267.0,17.843,90754.187,918.642,-1262106.250,0.0,2.0,635009.0,-7.118,635009.0,919.627,-998.747,-5.447
635111,4,130851,96,0.437,-11.464,-3.679,36.729,44.943,22.376,1.9,0.456,0.37,-299.0,17.834,90753.164,920.94,-1262709.250,0.0,1.915,635105.0,-5.445,635105.0,919.720,-1001.16,-2.389
635191,4,130931,80,0.739,-9.109,-7.31,36.436,47.354,20.330,0.165,0.783,0.234,-299.0,17.829,90751.867,919.368,-1263123.125,0.4,2.489,635185.0,-4.899,635185.0,919.392,-989.419,-4.566
635271,4,131011,80,2.225,-7.408,-2.150,35.209,46.872,23.92,0.659,0.240,0.99,-267.0,17.843,90747.234,919.603,-1263648.625,0.5,1.691,635265.0,-8.237,635265.0,919.839,-1006.885,-1.396
635358,4,131098,87,0.323,-1.622,-6.917,35.647,45.162,25.796,0.399,0.458,0.38,-299.0,17.839,90755.210,919.696,-1264558.625,0.1,1.915,635351.0,-12.925,635351.0,919.931,-1000.901,-4.491
635437,4,131177,79,-4.127,-10.380,-6.127,36.100,45.103,25.241,0.354,0.396,0.236,-267.0,17.843,90752.890,920.329,-1265211.875,0.2,2.267,635431.0,-3.406,635431.0,919.720,-993.933,-3.979
635516,4,131256,79,-3.445,-11.169,-3.205,38.219,44.899,22.69,0.914,0.36,0.795,-299.0,17.839,90758.554,919.813,-1265486.625,0.2,1.809,635510.0,-3.550,635510.0,919.956,-1003.939,-2.81
635606,4,131346,90,0.136,-12.784,-5.553,38.979,45.147,18.459,0.787,0.196,0.231,-267.0,17.834,90750.843,920.212,-1265874.375,0.10,26.600,635600.0,-5.65,635600.0,918.995,-882.525,-3.606
635686,4,131426,80,-1.335,-8.858,-6.285,39.286,45.381,17.465,0.99,0.21,0.208,-299.0,17.839,90742.601,919.485,-1266345.0,0.9,1.579,635680.0,-6.701,635680.0,919.720,-1009.535,-4.81
635766,4,131506,80,0.832,-6.884,-7.972,37.65,45.980,18.21,0.437,0.70,0.545,-299.0,17.848,90748.257,919.603,-1266934.0,0.1,2.102,635760.0,-8.22,635760.0,919.627,-997.296,-5.177
635846,4,131586,80,0.430,-5.950,-7.290,36.758,47.33,20.491,0.840,0.70,0.558,-267.0,17.843,90757.257,920.143,-1267550.875,0.2,2.229,635840.0,-7.398,635840.0,919.441,-994.277,-4.734
635926,4,131666,80,0.122,-5.635,-7.240,35.998,45.425,22.917,0.539,0.126,0.17,-299.0,17.843,90750.578,919.416,-1268141.625,0.3,1.781,635920.0,-7.369,635920.0,919.720,-1003.798,-4.701
636005,4,131745,79,0.330,-8.635,-6.472,36.129,44.577,23.238,0.143,0.591,0.72,-267.0,17.834,90746.968,919.392,-1268687.0,0.1,1.875,635999.0,-6.436,635999.0,919.863,-1001.824,-4.202
636085,4,131825,80,-2.634,-11.866,-4.67,38.0,44.665,22.303,0.20,0.621,0.133,-267.0,17.839,90749.281,920.49,-1269102.250,0.1,1.915,636079.0,-3.945,636079.0,919.956,-1001.316,-2.641
636175,4,131915,90,-2.727,-8.599,-4.770,39.973,45.147,20.564,0.47,0.466,0.340,-267.0,17.843,90753.164,919.907,-1269497.0,0.4,2.804,636169.0,-4.828,636169.0,919.510,-983.899,-3.98
636262,4,132002,87,-3.409,-6.137,-6.113,38.731,45.191,20.125,0.20,0.367,0.62,-299.0,17.834,90747.234,920.212,-1269978.875,0.1,1.914,636256.0,-6.249,636256.0,919.603,-1000.894,-3.969
636342,4,132082,80,-1.69,-5.965,-6.414,37.839,45.513,20.344,0.44,0.405,0.246,-299.0,17.839,90754.187,921.55,-1270492.0,0.1,2.103,636336.0,-6.579,636336.0,919.510,-996.598,-4.165
636423,4,132163,81,0.854,-6.195,-7.39,38.512,44.869,20.651,0.50,0.271,0.607,-299.0,17.848,90751.601,920.118,-1271050.875,0.11,1.516,636416.0,-7.390,636416.0,920.447,-1011.658,-4.571
636507,4,132247,84,-5.376,-15.89,-22.573,40.821,42.867,20.754,0.39,0.559,0.575,-267.0,17.843,90757.257,919.579,-1271152.875,0.3,2.387,636501.0,4.992,636501.0,920.167,-991.399,-14.659
636587,4,132327,80,-2.670,-12.418,-3.887,43.189,42.969,18.971,0.327,0.248,0.552,-299.0,17.839,90752.890,920.25,-1271073.375,0.10,7.427,636581.0,-3.4,636581.0,919.323,-940.323,-2.524
636699,4,132439,112,-2.347,-9.662,-5.244,40.280,44.548,18.693,0.219,0.430,0.636,-267.0,17.825,90753.429,920.69,-1271557.0,0.0,1.914,636693.0,-5.632,636693.0,919.416,-1001.141,-3.405
636779,4,132519,80,0.638,-6.719,-7.125,37.415,46.126,18.781,0.392,0.618,0.468,-299.0,17.829,90760.109,920.1,-1272082.500,0.12,1.498,636773.0,-7.505,636773.0,920.422,-1012.213,-4.627
636859,4,132599,80,0.552,-8.714,-2.107,36.202,46.316,22.595,0.628,0.153,0.47,-267.0,17.839,90757.531,919.485,-1272871.375,0.6,2.964,636853.0,-12.214,636853.0,919.931,-982.324,-1.368
636939,4,132679,80,-1.292,-7.623,-7.161,36.904,45.337,23.180,0.152,0.535,0.10,-299.0,17.834,90751.601,920.25,-1273649.625,0.7,3.554,636933.0,-7.240,636933.0,919.323,-973.733,-4.650
637019,4,132759,80,0.423,-14.967,-3.686,37.810,43.802,22.171,0.24,0.235,0.648,-299.0,17.843,90755.210,920.118,-1274099.875,0.2,1.825,637013.0,-4.16,637013.0,919.534,-1003.415,-2.394
637099,4,132839,80,0.990,-9.525,-5.57,39.915,43.686,23.677,0.379,0.201,0.164,-267.0,17.843,90755.210,919.510,-1274458.500,0.4,2.488,637093.0,-4.950,637093.0,919.206,-989.969,-3.284
637189,4,132929,90,-5.283,-11.47,-26.571,39.827,44.489,24.203,0.215,0.114,0.885,-299.0,17.839,90752.890,919.485,-1274274.750,0.0,2.0,637183.0,9.33,637183.0,919.206,-998.502,-17.255
637269,4,133009,80,-2.210,-3.948,-6.909,37.898,43.481,23.545,0.176,0.432,0.84,-299.0,17.834,90747.234,920.305,-1274193.0,0.2,2.267,637263.0,-6.988,637263.0,918.995,-993.930,-4.487
637349,4,133089,80,0.768,-6.173,-7.864,37.985,43.817,23.224,0.134,0.15,0.529,-267.0,17.839,90746.476,920.305,-1274797.500,0.3,1.766,637343.0,-8.123,637343.0,919.299,-1005.24,-5.107
637436,4,133176,87,0.581,-5.146,-21.676,40.2,43.715,24.28,0.527,0.483,0.328,-267.0,17.834,90756.500,919.182,-1275383.375,0.2,1.825,637429.0,-5.502,637429.0,919.510,-1004.315,-14.76
637515,4,133255,79,-5.728,-8.678,-16.227,42.443,41.435,26.59,0.585,0.19,0.363,-267.0,17.829,90757.531,919.485,-1275685.250,0.7,3.722,637509.0,-2.42,637509.0,918.877,-971.658,-10.538
637595,4,133335,80,0.236,-10.293,-4.749,41.347,41.420,26.848,0.106,0.638,0.472,-267.0,17.834,90758.820,919.790,-1275944.625,0.11,1.516,637589.0,-4.440,637589.0,919.813,-1012.215,-3.84
637680,4,133420,85,-1.593,-6.597,-4.612,38.862,42.736,27.828,0.72,0.615,0.256,-267.0,17.829,90756.500,919.882,-1276316.0,0.5,2.802,637674.0,-4.296,637674.0,919.368,-983.895,-2.995
637770,4,133510,90,0.294,-4.522,-6.292,37.225,42.589,28.120,0.401,0.2,0.1,-267.0,17.829,90754.718,919.858,-1276797.750,0.3,2.389,637764.0,-6.407,637764.0,919.88,-991.74,-4.86
637850,4,133590,80,-3.481,-4.709,-6.299,38.322,40.61,28.895,0.444,0.454,0.24,-299.0,17.825,90748.789,919.437,-1277313.500,0.4,1.728,637844.0,-6.486,637844.0,919.461,-1005.624,-4.91
637936,4,133676,86,-1.256,-10.509,-4.677,38.292,40.266,28.471,0.455,0.17,0.84,-267.0,17.825,90755.742,919.437,-1277812.375,0.1,2.102,637930.0,-5.115,637930.0,919.368,-997.60,-3.37
638016,4,133756,80,-1.76,-12.167,-2.258,39.38,41.639,28.105,0.401,0.546,0.85,-267.0,17.829,90755.476,920.212,-1278101.0,0.3,1.766,638010.0,-2.100,638010.0,919.672,-1005.265,-1.466
638107,4,133847,91,-2.411,-6.927,-2.408,39.827,44.182,27.287,0.161,0.620,0.752,-267.0,17.815,90755.742,919.623,-1278285.875,0.1,1.876,638101.0,-1.963,638101.0,919.813,-1002.182,-1.564
638187,4,133927,80,-2.419,-5.620,-5.129,35.179,44.66,27.945,0.360,0.644,0.220,-299.0,17.825,90760.382,919.952,-1278548.625,0.8,3.910,638181.0,-4.605,638181.0,919.157,-969.380,-3.331
638295,4,134035,108,0.918,-5.32,-7.118,36.56,43.846,25.884,0.106,0.285,0.548,-299.0,17.802,90751.640,919.623,-1279170.500,0.1,2.133,638289.0,-6.909,638289.0,919.39,-997.140,-4.622
638374,4,134114,79,-2.612,-5.699,-5.567,39.754,42.619,25.898,0.107,0.219,0.870,-299.0,17.811,90762.695,919.741,-1279663.375,0.2,2.268,638368.0,-5.567,638368.0,918.828,-994.901,-3.615
638455,4,134195,81,0.911,-11.894,-3.184,41.902,41.464,26.337,0.450,0.83,0.435,-267.0,17.820,90766.304,919.554,-1280015.750,0.0,2.0,638448.0,-3.241,638448.0,918.828,-999.916,-2.67
638534,4,134274,79,-4.543,-11.406,-1.16,43.583,40.660,29.289,-1.2,0.155,0.434,-267.0,17.825,90748.789,919.226,-1280186.375,0.6,1.649,638528.0,-1.23,638528.0,919.368,-1008.228,0.660
638614,4,134354,80,-1.277,-8.262,-3.413,41.596,38.935,30.999,0.221,0.42,0.77,-299.0,17.825,90757.39,919.437,-1280358.375,0.6,3.64,638608.0,-3.277,638608.0,918.852,-980.439,-2.217
638694,4,134434,80,0.796,-4.393,-4.971,40.821,41.888,30.473,0.854,0.200,1.361,-267.0,17.825,90756.773,919.250,-1280695.250,0.9,1.579,638688.0,-5.143,638688.0,919.579,-1009.880,-3.228
638785,4,134525,91,-3.323,-4.48,6.413,36.743,43.481,27.258,0.989,0.580,0.91,-267.0,17.811,90760.382,920.256,-1282318.0,0.0,2.0,638779.0,-30.519,638779.0,919.579,-999.315,4.164
638870,4,134610,85,-2.821,-9.511,-8.8,39.403,43.481,22.917,0.353,-1.330,0.286,-267.0,17.820,90752.406,919.952,-1283953.875,0.2,2.308,638864.0,-7.972,638864.0,919.343,-993.62,-5.200
638950,4,134690,80,-5.692,-10.279,-4.813,41.639,41.932,22.888,-1.167,0.271,0.93,-267.0,17.829,90757.796,919.790,-1284491.750,0.1,2.102,638944.0,-5.474,638944.0,919.250,-997.30,-3.126
639030,4,134770,80,-4.421,-8.858,-2.365,43.247,40.558,25.869,0.61,0.790,0.6,-267.0,17.829,90760.382,919.765,-1284810.750,0.1,1.876,639024.0,-2.502,639024.0,919.392,-1002.776,-1.536
639116,4,134856,86,1.701,-5.670,11.603,40.762,42.34,26.907,0.933,1.313,0.302,-299.0,17.829,90760.109,919.554,-1285919.500,0.2,2.306,639110.0,-23.283,639110.0,919.157,-993.592,7.535
639196,4,134936,80,0.509,-5.426,-4.390,40.17,42.779,27.170,0.216,0.769,0.83,-299.0,17.825,90751.867,919.765,-1287029.625,0.6,1.660,639190.0,-4.469,639190.0,919.672,-1006.889,-2.851
639286,4,135026,90,0.445,-5.225,-4.885,39.798,40.996,28.398,0.520,0.457,0.610,-267.0,17.815,90756.281,919.294,-1287452.875,0.1,2.102,639280.0,-4.935,639280.0,919.579,-997.561,-3.172
639371,4,135111,85,-2.368,-8.628,-3.672,44.562,39.988,29.742,0.381,-1.68,0.653,-267.0,17.811,90761.671,919.226,-1287827.625,0.3,1.781,639365.0,-3.880,639365.0,919.858,-1005.629,-2.384
639451,4,135191,80,-4.77,-15.326,-8.977,47.822,37.869,26.439,1.184,0.430,0.58,-267.0,17.815,90759.351,918.710,-1288632.750,0.8,4.349,639445.0,-16.249,639445.0,919.157,-965.347,-5.829
639532,4,135272,81,-3.883,-7.759,-3.629,46.945,39.140,21.821,0.985,0.926,0.530,-267.0,17.811,90758.62,919.343,-1289455.500,0.12,1.492,639525.0,-4.318,639525.0,920.187,-1013.20,-2.356
639611,4,135351,79,0.524,-7.680,-6.206,44.36,41.245,22.566,0.32,0.497,0.483,-267.0,17.811,90756.773,919.461,-1289872.500,0.16,-1.786,639605.0,-6.105,639605.0,918.828,-1004.875,-4.30
639691,4,135431,80,-1.177,-5.900,-8.302,42.809,41.683,22.332,0.288,0.293,0.73,-299.0,17.820,90759.85,919.741,-1290457.750,0.0,1.975,639685.0,-8.525,639685.0,918.852,-999.814,-5.391
639770,4,135510,79,-5.778,-12.88,-26.198,44.124,41.11,22.303,0.381,0.93,0.211,-267.0,17.811,90754.453,919.437,-1291811.500,0.1,1.914,639764.0,-25.746,639764.0,918.946,-1001.687,-17.13
639860,4,135600,90,-3.783,-10.904,-5.43,45.220,38.263,23.92,0.182,0.59,0.788,-299.0,17.806,90762.960,919.413,-1293223.500,0.3,1.766,639854.0,-5.632,639854.0,919.250,-1005.694,-3.275
639940,4,135680,80,-3.438,-8.499,-5.323,47.398,36.714,24.188,0.431,0.54,0.372,-299.0,17.811,90762.695,918.382,-1293648.750,0.1,2.133,639934.0,-5.0,639934.0,919.132,-997.552,-3.457
640021,4,135761,81,-3.151,-5.986,-4.189,47.106,36.787,23.867,0.418,0.177,0.177,-299.0,17.815,90765.15,918.593,-1294020.375,0.3,2.388,640015.0,-4.174,640015.0,918.852,-992.164,-2.720
640101,4,135841,80,-4.601,-11.629,4.353,45.323,39.856,24.71,0.580,0.979,0.437,-267.0,17.815,90761.671,919.320,-1295319.125,0.0,2.25,640095.0,-28.294,640095.0,918.828,-999.360,2.826
640181,4,135921,80,-2.167,-5.577,-6.644,43.671,41.201,24.218,0.451,0.482,0.221,-299.0,17.811,90759.625,919.109,-1296714.625,0.5,1.702,640175.0,-6.594,640175.0,919.250,-1007.253,-4.314
640266,4,136006,85,-3.180,-9.181,-5.854,44.533,41.844,22.931,0.199,0.514,0.280,-299.0,17.815,90765.15,918.990,-1297215.625,0.3,2.436,640260.0,-5.194,640260.0,918.946,-991.594,-3.802
640346,4,136086,80,-8.25,-11.528,-33.419,46.287,38.614,20.827,0.584,0.161,0.798,-267.0,17.820,90766.304,918.264,-1297659.875,0.0,2.25,640340.0,-5.912,640340.0,918.922,-999.353,-21.702
640454,4,136194,108,0.588,-13.272,-8.819,45.30,38.760,19.117,0.478,0.660,0.667,-267.0,17.792,90761.179,919.364,-1298305.750,0.1,1.894,640448.0,-6.48,640448.0,919.39,-1002.713,-5.727
640540,4,136280,86,-2.706,-7.881,-5.818,45.103,42.458,18.576,0.251,0.116,1.10,-299.0,17.797,90767.867,919.109,-1298848.500,0.0,2.78,640533.0,-6.723,640533.0,918.966,-997.900,-3.778
640619,4,136359,79,-2.354,-7.838,-7.512,42.166,43.306,17.217,0.119,0.795,0.36,-299.0,17.806,90767.601,918.873,-1299423.375,0.2,2.193,640613.0,-7.649,640613.0,918.804,-995.794,-4.878
640705,4,136445,86,-1.765,-6.697,-8.302,43.452,43.130,17.71,0.636,0.637,0.418,-299.0,17.815,90765.281,919.294,-1300117.0,0.4,2.728,640699.0,-8.481,640699.0,918.382,-986.510,-5.391
640785,4,136525,80,0.7,-10.703,-8.453,43.905,41.69,17.757,0.881,0.397,0.251,-299.0,17.806,90760.648,919.413,-1300786.375,0.5,1.703,640779.0,-8.252,640779.0,918.804,-1007.342,-5.489
640865,4,136605,80,-2.957,-12.497,-6.924,43.510,41.259,19.102,0.957,0.583,0.62,-299.0,17.815,90767.335,919.226,-1301377.625,0.1,1.894,640859.0,-6.529,640859.0,918.922,-1003.186,-4.496
640955,4,136695,90,-5.10,-10.825,-6.708,44.665,40.441,19.555,0.70,0.198,0.67,-299.0,17.806,90760.648,918.990,-1301973.375,0.1,1.914,640949.0,-6.708,640949.0,919.15,-1001.789,-4.356
641035,4,136775,80,-3.352,-8.729,-4.921,44.372,40.324,20.666,0.579,1.191,0.199,-299.0,17.820,90760.648,919.413,-1302454.125,0.5,2.730,641029.0,-5.309,641029.0,918.593,-985.757,-3.195
641115,4,136855,80,0.983,-3.804,-7.419,41.844,39.330,27.287,-1.466,1.95,0.20,-299.0,17.811,90757.39,918.804,-1302950.875,0.2,1.809,641109.0,-7.110,641109.0,918.828,-1004.729,-4.818
641195,4,136935,80,-1.629,-2.612,-6.472,41.11,37.679,33.557,0.799,0.742,0.121,-299.0,17.811,90758.328,919.320,-1303524.0,0.3,1.766,641189.0,-7.218,641189.0,919.132,-1006.10,-4.202
641275,4,137015,80,-1.249,-7.429,-4.763,39.915,36.670,34.887,0.568,0.295,0.411,-299.0,17.825,90767.335,919.201,-1304009.0,0.2,2.266,641269.0,-4.907,641269.0,918.922,-993.876,-3.93
641355,4,137095,80,-2.648,-8.858,-1.231,40.865,37.795,33.148,1.192,0.27,0.280,-267.0,17.815,90768.625,918.687,-1304247.375,0.4,1.752,641349.0,-1.52,641349.0,919.250,-1005.846,0.799
641440,4,137180,85,-2.376,-10.588,-6.148,40.572,40.485,26.863,1.918,0.305,0.135,-267.0,17.806,90762.695,919.413,-1304623.875,0.3,2.489,641434.0,-7.807,641434.0,918.922,-990.605,-3.993
641530,4,137270,90,-2.455,-9.856,-7.448,39.783,44.709,19.731,1.414,0.1,0.464,-299.0,17.815,90761.937,919.109,-1305307.500,0.0,2.0,641524.0,-7.383,641524.0,918.922,-999.915,-4.836
641611,4,137351,81,-2.38,-7.623,-8.87,39.769,44.577,17.12,0.183,0.36,0.560,-299.0,17.825,90771.210,917.843,-1305926.375,0.7,3.722,641604.0,-8.87,641604.0,918.289,-971.932,-5.251
641696,4,137436,85,0.452,-2.835,-5.280,42.312,42.896,18.868,0.715,0.51,0.339,-267.0,17.815,90765.281,918.804,-1306511.375,0.1,2.103,641690.0,-5.517,641690.0,918.195,-997.855,-3.429
641776,4,137516,80,-1.371,-10.954,-8.331,42.546,42.195,18.824,0.440,0.121,0.217,-267.0,17.820,90759.351,918.897,-1307070.750,0.10,1.542,641770.0,-8.467,641770.0,919.39,-1012.105,-5.410
641856,4,137596,80,-2.562,-13.395,-5.50,42.955,43.101,16.559,0.210,0.297,0.299,-299.0,17.815,90756.15,918.897,-1307610.0,0.9,4.644,641850.0,-5.14,641850.0,918.314,-963.36,-3.279
641948,4,137688,92,-1.909,-10.272,-5.790,42.78,43.554,17.187,0.587,0.76,0.658,-267.0,17.820,90759.351,918.897,-1308106.0,0.4,1.715,641942.0,-5.768,641942.0,918.710,-1007.107,-3.760
642056,4,137796,108,-1.378,-12.181,-14.425,40.105,45.454,20.111,0.409,0.174,0.252,-267.0,17.797,90760.914,919.294,-1309200.750,0.1,2.193,642050.0,-14.504,642050.0,918.548,-996.123,-9.368
642135,4,137875,79,-1.198,-4.249,-7.584,40.806,43.978,21.660,0.674,0.214,0.84,-299.0,17.806,90764.257,918.897,-1310069.625,0.0,1.957,642129.0,-7.491,642129.0,918.593,-1001.849,-4.925
642215,4,137955,80,-1.708,-7.70,-7.311,40.836,43.101,23.545,0.216,0.145,0.80,-299.0,17.815,90762.695,918.499,-1310652.250,0.0,2.0,642209.0,-7.75,642209.0,918.593,-1000.551,-4.748
642295,4,138035,80,-3.833,-8.25,-25.882,41.420,42.589,22.11,0.891,0.120,0.396,-267.0,17.825,90771.968,918.406,-1311179.750,0.1,1.894,642289.0,-6.113,642289.0,918.710,-1003.682,-16.808
642375,4,138115,80,-2.742,-16.29,-25.983,40.266,43.598,20.637,1.24,0.620,0.467,-299.0,17.825,90767.335,918.617,-1311372.750,0.0,1.975,642369.0,1.287,642369.0,918.735,-1001.378,-16.873
642455,4,138195,80,0.473,-11.155,-7.247,39.812,44.519,16.457,0.644,0.10,0.35,-299.0,17.820,90768.359,918.289,-1311603.625,0.3,2.437,642449.0,-7.60,642449.0,918.431,-990.918,-4.706
642546,4,138286,91,-1.557,-7.77,-7.764,39.462,45.556,14.805,0.60,0.530,0.357,-299.0,17.811,90762.960,918.499,-1312287.250,0.0,2.0,642540.0,-7.965,642540.0,918.431,-1000.884,-5.42
642626,4,138366,80,-1.342,-2.749,-7.548,39.38,46.229,15.609,0.438,0.94,0.155,-299.0,17.815,90770.671,918.475,-1313161.250,0.4,2.490,642619.0,-14.160,642619.0,918.101,-990.789,-4.902
642705,4,138445,79,1.292,-9.23,-30.204,39.988,44.226,17.407,0.694,0.84,0.218,-299.0,17.825,90767.335,918.710,-1313615.875,0.1,1.914,642699.0,2.795,642699.0,918.195,-1002.209,-19.614
642785,4,138525,80,-1.249,-12.224,-8.316,40.119,43.437,18.547,0.163,0.405,0.44,-299.0,17.829,90762.960,918.568,-1313842.500,0.2,1.825,642779.0,-8.460,642779.0,918.406,-1004.8,-5.400
642871,4,138611,86,-2.749,-12.605,-7.541,40.90,44.416,17.597,0.592,0.448,0.9,-267.0,17.815,90761.671,919.530,-1314528.750,0.1,1.914,642865.0,-7.498,642865.0,918.499,-1001.996,-4.897
642951,4,138691,80,-2.60,-9.403,-6.443,40.76,43.656,19.526,0.507,0.62,0.499,-299.0,17.815,90759.351,919.15,-1315082.125,0.5,1.703,642945.0,-6.335,642945.0,918.922,-1007.131,-4.184
643031,4,138771,80,-1.349,-4.228,-6.622,40.105,44.489,21.17,0.276,0.260,0.544,-267.0,17.815,90765.281,918.990,-1315599.250,0.3,2.437,643025.0,-6.594,643025.0,918.617,-991.354,-4.300
643126,4,138866,95,0.933,-5.721,-6.651,38.73,44.270,21.806,0.323,0.242,0.173,-267.0,17.811,90761.937,918.147,-1316254.0,0.0,1.914,643120.0,-7.189,643120.0,918.710,-1002.112,-4.319
643206,4,138946,80,-3.395,-8.169,-7.204,39.447,43.963,22.230,0.58,0.489,0.445,-299.0,17.806,90762.960,918.475,-1316822.0,0.2,2.307,643200.0,-7.10,643200.0,918.475,-993.927,-4.678
643286,4,139026,80,-4.192,-10.121,-5.797,42.151,42.268,20.988,0.337,0.210,0.272,-299.0,17.815,90774.554,918.873,-1317346.125,0.8,1.603,643280.0,-6.91,643280.0,919.132,-1010.159,-3.764
643372,4,139112,86,0.323,-12.612,-8.331,38.833,42.809,18.532,0.841,0.405,0.68,-267.0,17.811,90760.648,918.687,-1317966.875,0.1,1.914,643366.0,-8.345,643366.0,919.226,-1002.207,-5.410
643452,4,139192,80,-1.966,-6.352,-8.740,39.359,46.243,18.240,0.300,0.339,0.774,-299.0,17.820,90759.625,919.320,-1318632.750,0.10,6.542,643446.0,-8.302,643446.0,918.406,-946.712,-5.676
643531,4,139271,79,-1.205,-8.851,-8.431,35.472,45.644,16.968,0.382,0.78,0.774,-299.0,17.815,90764.257,919.109,-1319316.125,0.9,1.579,643525.0,-8.998,643525.0,919.132,-1010.315,-5.475
643621,4,139361,90,0.681,-6.675,-7.914,40.266,46.112,17.699,0.424,0.394,0.445,-299.0,17.811,90764.257,919.413,-1320086.875,0.7,3.722,643615.0,-8.130,643615.0,918.499,-972.239,-5.139
643702,4,139442,81,0.129,-11.564,-7.82,39.505,44.95,21.119,0.926,0.477,0.89,-267.0,17.815,90759.351,918.779,-1320692.500,0.3,2.437,643695.0,-7.10,643695.0,918.195,-991.871,-4.599
643782,4,139522,80,0.21,-13.115,-3.902,38.599,43.72,24.714,0.860,0.165,0.260,-267.0,17.815,90768.359,919.413,-1321149.875,0.3,1.766,643776.0,-4.282,643776.0,918.499,-1005.800,-2.534
